Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
2335,Ramadan Sobhi,EGY,MF,Stoke City,Premier League,20,1997,13.8,26,1.89,21,0,1,1,0,3,0,0.00,0,0,0,0,0,0
2336,Rubén Sobrino,ESP,FW,Deportivo Alavés,La Liga,25,1992,16.4,37,2.28,31,0,2,0,4,0,5,0.31,3,0,1,0,1,0
2337,Dominic Solanke,ENG,FW,Liverpool FC,Premier League,19,1997,6.6,28,4.23,21,0,2,4,1,0,2,0.30,2,0,0,0,0,0
2338,Carlos Soler,ESP,MF,Valencia CF,La Liga,20,1997,26.2,68,2.58,51,2,7,3,4,1,7,0.27,6,0,0,0,0,1
2339,Somália,BRA,MF,FC Toulouse,Ligue 1,28,1988,22.2,42,1.88,29,0,4,2,5,2,0,0.00,0,0,0,0,0,0
2340,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,28,1988,29.2,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2341,Kévin Soni,CMR,MF,Girona FC,La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2342,Jérémy Sorbon,FRA,DF,EA Guingamp,Ligue 1,33,1983,29.0,10,0.34,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0
2343,Oliver Sorg,DEU,DF,Hannover 96,Bundesliga,27,1990,18.7,21,1.12,16,1,0,2,1,1,1,0.05,1,0,0,0,0,0
2344,David Soria,ESP,GK,Sevilla FC,La Liga,24,1993,14.0,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0
2345,Roberto Soriano,ITA,MF,Villarreal CF,La Liga,26,1991,12.7,28,2.22,17,2,0,2,4,3,0,0.00,0,0,0,0,0,0
2346,Stefano Sorrentino,ITA,GK,Chievo Verona,Serie A,38,1979,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2347,Pape Souaré,SEN,DF,Crystal Palace,Premier League,27,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2348,Rayan Souici,FRA,FW,AS Saint-Étienne,Ligue 1,19,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2349,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,25,1992,13.2,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2350,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,18,1999,5.7,11,1.98,11,0,0,0,0,0,1,0.18,1,0,0,0,0,0
2351,Samuel Souprayen,FRA,DF,Hellas Verona,Serie A,28,1989,17.6,11,0.63,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2352,Arnaud Souquet,FRA,DF,OGC Nice,Ligue 1,25,1992,26.8,24,0.89,21,0,0,0,3,0,3,0.11,2,0,0,0,1,0
2353,Caglar Söyüncü,TUR,DF,SC Freiburg,Bundesliga,21,1996,23.9,6,0.25,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2354,Luca Sparandeo,ITA,DF,Benevento Calcio,Serie A,17,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2355,Julián Speroni,ARG,GK,Crystal Palace,Premier League,38,1979,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2356,Leonardo Spinazzola,ITA,DF,Atalanta BC,Serie A,24,1993,16.7,30,1.79,25,1,2,0,2,0,2,0.12,2,0,0,0,0,0
2357,Nicolás Spolli,ARG,DF,Genoa CFC,Serie A,34,1983,20.0,6,0.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2358,Marco Sportiello,ITA,GK,ACF Fiorentina,Serie A,25,1992,35.6,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2359,Bassem Srarfi,TUN,FW,OGC Nice,Ligue 1,20,1997,9.7,30,3.14,17,1,6,2,4,0,3,0.31,1,0,1,0,1,0
2360,Konstantinos Stafylidis,GRC,DF,Stoke City,Premier League,23,1993,3.7,3,0.81,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2361,Konstantinos Stafylidis,GRC,DF,FC Augsburg,Bundesliga,23,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2362,Benjamin Stambouli,FRA,DF,FC Schalke 04,Bundesliga,26,1990,24.4,23,0.94,21,0,1,0,0,1,4,0.16,4,0,0,0,0,0
2363,Junior Stanislas,ENG,MF,AFC Bournemouth,Premier League,27,1989,14.3,52,3.64,30,8,7,6,1,0,6,0.42,4,0,0,2,0,0
2364,Caleb Stanko,USA,DF,SC Freiburg,Bundesliga,24,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2365,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,22,1995,24.6,8,0.33,6,0,0,2,0,0,2,0.08,1,0,0,1,0,0
2366,Tom Starke,DEU,GK,Bayern Munich,Bundesliga,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2367,Timo Stavitski,FIN,FW,SM Caen,Ligue 1,18,1999,4.5,9,2.04,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2368,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,25,1991,7.3,14,1.93,11,0,1,0,2,0,2,0.28,1,0,0,0,1,0
2369,Marc Stendera,DEU,MF,Eintracht Frankfurt,Bundesliga,21,1995,4.1,4,0.96,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2370,Pascal Stenzel,DEU,DF,SC Freiburg,Bundesliga,21,1996,21.6,28,1.30,18,3,3,2,0,2,1,0.05,1,0,0,0,0,0
2371,Dale Stephens,ENG,MF,Brighton & Hove Albion,Premier League,28,1989,36.0,36,1.00,35,0,0,0,0,1,3,0.08,3,0,0,0,0,0
2372,Jack Stephens,ENG,DF,Southampton FC,Premier League,23,1994,22.0,8,0.36,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0
2373,Mariusz Stepinski,POL,FW,FC Nantes,Ligue 1,22,1995,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
2374,Mariusz Stepinski,POL,FW,Chievo Verona,Serie A,22,1995,7.9,9,1.16,6,0,1,1,1,0,2,0.26,0,0,1,1,0,0
2375,Raheem Sterling,ENG,FW,Manchester City,Premier League,22,1994,28.7,134,4.66,94,1,16,5,18,0,27,0.94,20,0,1,0,6,0
2376,Ognjen Stijepovic,MNE,MF,UC Sampdoria,Serie A,17,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2377,Lars Stindl,DEU,FW,Borussia Mönchengladbach,Bundesliga,28,1988,30.3,114,3.76,88,4,4,5,9,4,13,0.43,9,0,1,2,1,0
2378,Valentin Stocker,CHE,MF,Hertha BSC,Bundesliga,28,1989,0.6,2,3.67,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2379,Adrian Stoian,ROU,MF,FC Crotone,Serie A,26,1991,23.7,50,2.09,37,3,1,0,8,1,7,0.29,7,0,0,0,0,0
2380,John Stones,ENG,DF,Manchester City,Premier League,23,1994,14.5,7,0.48,5,0,0,1,1,0,1,0.07,0,0,0,0,1,0
2381,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,22,1995,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2382,Ivan Strinic,HRV,DF,UC Sampdoria,Serie A,30,1987,13.9,17,1.22,16,1,0,0,0,0,2,0.14,2,0,0,0,0,0
2383,Tobias Strobl,DEU,MF,Borussia Mönchengladbach,Bundesliga,27,1990,1.3,2,1.61,2,0,0,0,0,0,1,0.80,1,0,0,0,0,0
2384,Kevin Strootman,NLD,MF,AS Roma,Serie A,27,1990,25.1,69,2.75,63,1,0,1,3,1,5,0.20,5,0,0,0,0,0
2385,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,26,1991,28.1,22,0.78,18,3,1,0,0,0,5,0.18,5,0,0,0,0,0
2386,Cristhian Stuani,URY,FW,Girona FC,La Liga,30,1986,29.9,39,1.29,19,1,4,8,6,1,4,0.13,0,0,3,0,1,0
2387,Stefano Sturaro,ITA,MF,Juventus FC,Serie A,24,1993,6.8,14,2.05,13,0,0,0,0,0,2,0.29,1,0,0,0,0,0
2388,Daniel Sturridge,ENG,FW,Liverpool FC,Premier League,27,1989,4.8,22,4.59,14,0,4,2,2,0,1,0.21,1,0,0,0,0,0
2389,Daniel Sturridge,ENG,FW,West Bromwich Albion,Premier League,27,1989,1.3,6,4.58,4,0,0,2,0,0,1,0.76,1,0,0,0,0,0
2390,Damián Suárez,URY,DF,Getafe CF,La Liga,29,1988,32.0,63,1.97,35,21,3,1,1,2,6,0.19,4,2,0,0,0,0
2391,Denis Suárez,ESP,MF,FC Barcelona,La Liga,23,1994,6.7,22,3.40,12,8,1,1,0,0,4,0.62,3,1,0,0,0,0
2392,Leo Suárez,ARG,MF,Villarreal CF,La Liga,21,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2393,Luis Suárez,URY,FW,FC Barcelona,La Liga,30,1987,32.2,132,4.09,86,1,17,12,16,0,23,0.71,17,0,2,2,2,0
2394,Danijel Subasic,HRV,GK,AS Monaco,Ligue 1,32,1984,32.7,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2395,Neven Subotic,SRB,DF,AS Saint-Étienne,Ligue 1,28,1988,16.0,9,0.56,6,0,0,3,0,0,1,0.06,0,0,0,1,0,0
2396,Neven Subotic,SRB,DF,Borussia Dortmund,Bundesliga,28,1988,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2397,Isaac Success,NGA,MF,Málaga CF,La Liga,21,1996,5.4,16,2.90,8,0,2,0,5,1,1,0.18,1,0,0,0,0,0
2398,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,21,1995,21.4,14,0.66,13,0,0,1,0,0,3,0.14,3,0,0,0,0,0
2399,Sung-yueng Ki,KOR,MF,Swansea City,Premier League,28,1989,20.8,30,1.45,17,12,0,1,0,0,3,0.14,1,2,0,0,0,0
2400,Gilles Sunu,TGO,MF,SCO Angers,Ligue 1,26,1991,7.3,20,2.79,17,0,1,1,1,0,0,0.00,0,0,0,0,0,0
2401,Andrew Surman,ENG,MF,AFC Bournemouth,Premier League,30,1986,20.6,40,1.94,31,5,2,0,2,0,7,0.34,3,3,1,0,0,0
2402,Markel Susaeta,ESP,FW,Athletic Bilbao,La Liga,29,1987,25.1,85,3.37,38,30,5,5,7,0,4,0.16,2,2,0,0,0,0
2403,Suso,ESP,FW,AC Milan,Serie A,23,1993,31.4,165,5.22,120,13,13,7,11,1,18,0.57,12,3,1,1,1,0
2404,Markus Suttner,AUT,DF,Brighton & Hove Albion,Premier League,30,1987,13.1,12,0.92,9,2,0,1,0,0,0,0.00,0,0,0,0,0,0
2405,Seydou Sy,SEN,GK,AS Monaco,Ligue 1,21,1995,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2406,Issiaga Sylla,GIN,DF,FC Toulouse,Ligue 1,23,1994,17.8,43,2.42,36,1,3,1,2,0,4,0.23,3,0,1,0,0,0
2407,Moussa Sylla,FRA,FW,AS Monaco,Ligue 1,17,1999,3.4,8,2.38,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
2408,Ádám Szalai,HUN,FW,TSG 1899 Hoffenheim,Bundesliga,29,1987,10.0,18,1.83,13,0,2,3,0,0,0,0.00,0,0,0,0,0,0
2409,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,27,1990,17.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2410,Alexander Söderlund,NOR,FW,AS Saint-Étienne,Ligue 1,29,1987,4.0,11,2.79,8,0,1,2,0,0,1,0.25,1,0,0,0,0,0
2411,Frederik Sörensen,DNK,DF,1. FC Köln,Bundesliga,25,1992,22.2,20,0.90,15,2,0,2,0,1,2,0.09,1,1,0,0,0,0
2412,Lasse Sörensen,DNK,MF,Stoke City,Premier League,17,1999,0.8,2,2.40,1,1,0,0,0,0,1,1.20,0,1,0,0,0,0
2413,Alexander Sörloth,NOR,FW,Crystal Palace,Premier League,21,1995,4.0,14,3.50,9,0,1,3,0,1,1,0.25,1,0,0,0,0,0
2414,Adel Taarabt,MAR,FW,Genoa CFC,Serie A,28,1989,17.9,75,4.17,60,1,8,3,2,1,7,0.39,7,0,0,0,0,0
2415,Franck Tabanou,FRA,DF,EA Guingamp,Ligue 1,28,1989,11.6,20,1.72,13,6,0,0,1,0,3,0.26,3,0,0,0,0,0
2416,Dusan Tadic,SRB,MF,Southampton FC,Premier League,28,1988,31.0,109,3.51,87,9,6,2,4,1,7,0.23,7,0,0,0,0,0
2417,Jonathan Tah,DEU,DF,Bayer 04 Leverkusen,Bundesliga,21,1996,27.0,22,0.82,22,0,0,0,0,0,1,0.04,1,0,0,0,0,0
2418,Ervin Taha,FRA,MF,FC Girondins Bordeaux,Ligue 1,18,1999,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2419,Mehdi Tahrat,DZA,MF,SCO Angers,Ligue 1,27,1990,4.9,6,1.21,2,0,1,0,1,2,0,0.00,0,0,0,0,0,0
2420,Saphir Taider,DZA,MF,Bologna FC 1909,Serie A,25,1992,4.3,7,1.66,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2421,Flavien Tait,FRA,MF,SCO Angers,Ligue 1,24,1993,24.9,86,3.45,52,11,11,3,8,1,11,0.44,8,2,0,0,1,0
2422,Adrien Tamèze,CMR,MF,OGC Nice,Ligue 1,23,1994,18.7,25,1.34,22,0,0,0,2,1,2,0.11,2,0,0,0,0,0
2423,Tana,ESP,MF,UD Las Palmas,La Liga,26,1990,17.1,59,3.42,41,10,3,0,4,1,1,0.06,1,0,0,0,0,0
2424,Oussama Tannane,MAR,FW,AS Saint-Étienne,Ligue 1,23,1994,2.3,5,2.20,3,0,0,2,0,0,2,0.88,1,0,0,1,0,0
2425,Oussama Tannane,MAR,FW,UD Las Palmas,La Liga,23,1994,6.1,20,3.14,13,2,1,1,3,0,0,0.00,0,0,0,0,0,0
2426,Matt Targett,ENG,DF,Southampton FC,Premier League,21,1995,1.8,1,0.54,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2427,James Tarkowski,ENG,DF,Burnley FC,Premier League,24,1992,31.0,17,0.55,16,0,1,0,0,0,1,0.03,1,0,0,0,0,0
2428,Ciprian Tatarusanu,ROU,GK,FC Nantes,Ligue 1,31,1986,37.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2429,Julio Tavarès,CPV,FW,Dijon FCO,Ligue 1,28,1988,22.8,45,1.97,39,0,1,3,2,0,6,0.26,4,0,1,1,0,0
2430,Taleb Tawatha,ISR,DF,Eintracht Frankfurt,Bundesliga,25,1992,4.9,8,1.67,6,2,0,0,0,0,1,0.21,1,0,0,0,0,0
2431,Charlie Taylor,ENG,DF,Burnley FC,Premier League,23,1993,10.6,12,1.14,9,0,1,0,1,1,0,0.00,0,0,0,0,0,0
2432,Jordan Tell,FRA,FW,Stade Rennais FC,Ligue 1,20,1997,1.3,3,2.50,2,0,0,1,0,0,1,0.83,1,0,0,0,0,0
2433,Cristian Tello,ESP,FW,Real Betis Balompié,La Liga,25,1991,18.9,48,2.57,36,0,7,1,3,1,7,0.37,6,0,1,0,0,0
2434,Marc-André ter Stegen,DEU,GK,FC Barcelona,La Liga,25,1992,37.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2435,Simon Terodde,DEU,FW,VfB Stuttgart,Bundesliga,29,1988,10.6,18,1.70,14,0,0,2,2,0,1,0.09,1,0,0,0,0,0
2436,Simon Terodde,DEU,FW,1. FC Köln,Bundesliga,29,1988,12.9,27,2.09,21,0,1,1,4,0,2,0.15,0,0,0,0,2,0
2437,Marco Terrazzino,DEU,MF,SC Freiburg,Bundesliga,26,1991,16.5,61,3.66,50,1,3,0,6,1,2,0.12,1,0,0,0,1,0
2438,Martin Terrier,FRA,FW,RC Strasbourg Alsace,Ligue 1,20,1997,18.6,51,2.75,35,1,6,4,5,0,8,0.43,4,0,2,1,1,0
2439,Kenny Tete,NLD,DF,Olympique Lyon,Ligue 1,21,1995,17.9,30,1.68,26,2,0,0,2,0,5,0.28,4,0,0,0,1,0
2440,Cedric Teuchert,DEU,MF,FC Schalke 04,Bundesliga,20,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2441,Florian Thauvin,FRA,FW,Olympique Marseille,Ligue 1,24,1993,32.8,163,4.95,104,9,26,12,12,0,27,0.82,15,2,3,4,3,0
2442,Kévin Théophile-Catherine,FRA,DF,AS Saint-Étienne,Ligue 1,27,1989,24.1,15,0.62,12,2,0,1,0,0,2,0.08,1,0,0,1,0,0
2443,Cyril Théréau,FRA,FW,ACF Fiorentina,Serie A,34,1983,12.4,51,4.08,39,1,2,3,6,0,7,0.56,6,1,0,0,0,0
2444,Cyril Théréau,FRA,FW,Udinese Calcio,Serie A,34,1983,2.0,5,2.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2445,Vincent Thill,LUX,MF,FC Metz,Ligue 1,17,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2446,Romain Thomas,FRA,DF,SCO Angers,Ligue 1,29,1988,27.4,13,0.47,8,0,0,4,1,0,1,0.04,1,0,0,0,0,0
2447,Adrien Thomasson,FRA,MF,FC Nantes,Ligue 1,23,1993,28.7,77,2.68,57,3,4,8,5,0,8,0.28,4,0,0,3,1,0
2448,Erik Thommy,DEU,MF,VfB Stuttgart,Bundesliga,22,1994,10.9,38,3.45,15,12,2,3,6,0,9,0.82,4,0,1,3,1,0
2449,Erik Thommy,DEU,FW,FC Augsburg,Bundesliga,22,1994,1.9,8,4.34,8,0,0,0,0,0,1,0.54,1,0,0,0,0,0
2450,Marcus Thuram,FRA,FW,EA Guingamp,Ligue 1,19,1997,21.5,60,2.81,39,0,8,5,8,0,8,0.37,2,0,1,2,3,0
2451,Youri Tielemans,BEL,MF,AS Monaco,Ligue 1,20,1997,17.4,57,3.28,38,2,4,6,5,2,8,0.46,6,0,0,2,0,0
2452,David Timor,ESP,MF,Girona FC,La Liga,27,1989,10.3,11,1.07,9,1,0,0,0,1,1,0.10,1,0,0,0,0,0
2453,Jonathan Tinhan,BEN,FW,ESTAC Troyes,Ligue 1,28,1989,0.8,2,2.65,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2454,Marcel Tisserand,COD,DF,VfL Wolfsburg,Bundesliga,24,1993,13.9,7,0.50,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
2455,Tito,ESP,DF,CD Leganés,La Liga,32,1985,6.8,5,0.74,4,0,0,0,0,1,1,0.15,1,0,0,0,0,0
2456,Ola Toivonen,SWE,FW,FC Toulouse,Ligue 1,31,1986,8.9,27,3.07,20,0,2,2,2,1,4,0.45,1,0,0,2,1,0
2457,Karl Toko Ekambi,CMR,FW,SCO Angers,Ligue 1,24,1992,33.8,105,3.11,71,1,16,8,9,0,15,0.44,11,0,1,1,2,0
2458,Hernán Toledo,ARG,FW,UD Las Palmas,La Liga,21,1996,7.0,15,2.19,8,0,5,0,2,0,3,0.44,1,0,1,0,1,0
2459,Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,22,1994,17.5,50,2.95,43,0,2,3,2,0,7,0.41,7,0,0,0,0,0
2460,Jeremy Toljan,DEU,DF,Borussia Dortmund,Bundesliga,22,1994,13.5,27,2.01,25,1,0,0,1,0,2,0.15,2,0,0,0,0,0
2461,Jeremy Toljan,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,22,1994,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2462,Rafael Tolói,ITA,DF,Atalanta BC,Serie A,26,1990,27.2,30,1.10,27,0,1,2,0,0,5,0.18,4,0,1,0,0,0
2463,James Tomkins,ENG,DF,Crystal Palace,Premier League,28,1989,26.5,6,0.23,4,1,0,1,0,0,1,0.04,0,0,0,1,0,0
2464,Nenad Tomović,SRB,DF,ACF Fiorentina,Serie A,29,1987,1.5,4,2.67,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2465,Nenad Tomović,SRB,DF,Chievo Verona,Serie A,29,1987,25.6,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2466,Lorenzo Tonelli,ITA,DF,SSC Napoli,Serie A,27,1990,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2467,Aleksandar Tonev,BGR,FW,FC Crotone,Serie A,27,1990,4.5,7,1.57,4,0,2,0,0,1,0,0.00,0,0,0,0,0,0
2468,Toño García,ESP,DF,Levante UD,La Liga,27,1989,12.0,18,1.50,14,1,0,2,1,0,2,0.17,2,0,0,0,0,0
2469,Ömer Toprak,TUR,DF,Borussia Dortmund,Bundesliga,28,1989,22.4,13,0.58,11,0,0,2,0,0,2,0.09,0,0,0,2,0,0
2470,Vasilios Torosidis,GRC,DF,Bologna FC 1909,Serie A,32,1985,9.1,8,0.88,6,2,0,0,0,0,1,0.11,1,0,0,0,0,0
2471,Emanuele Torrasi,ITA,MF,AC Milan,Serie A,18,1999,0.1,,,,,,,,,,,,,,,,
2472,Lucas Torreira,URY,MF,UC Sampdoria,Serie A,21,1996,35.3,75,2.12,43,21,3,2,6,0,6,0.17,3,2,0,0,1,0
2473,Dani Torres,COL,MF,Deportivo Alavés,La Liga,27,1989,13.5,14,1.04,13,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2474,Fernando Torres,ESP,FW,Atlético de Madrid,La Liga,33,1984,11.1,17,1.58,7,0,3,2,5,0,3,0.28,0,0,2,1,0,0
2475,Ferran Torres,ESP,MF,Valencia CF,La Liga,17,2000,3.6,8,2.38,6,0,2,0,0,0,1,0.30,1,0,0,0,0,0
2476,Miguel Torres,ESP,DF,Málaga CF,La Liga,31,1986,7.5,6,0.80,3,3,0,0,0,0,1,0.13,1,0,0,0,0,0
2477,Pau Torres,ESP,DF,Villarreal CF,La Liga,20,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2478,Jordan Torunarigha,DEU,DF,Hertha BSC,Bundesliga,19,1997,7.4,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2479,Alin Tosca,ROU,DF,Benevento Calcio,Serie A,25,1992,13.0,7,0.54,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2480,Alin Tosca,ROU,DF,Real Betis Balompié,La Liga,25,1992,4.7,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2481,Cenk Tosun,TUR,FW,Everton FC,Premier League,26,1991,11.0,22,2.01,19,0,1,1,1,0,0,0.00,0,0,0,0,0,0
2482,Jérémy Toulalan,FRA,DF,FC Girondins Bordeaux,Ligue 1,33,1983,21.0,13,0.62,11,0,1,0,1,0,0,0.00,0,0,0,0,0,0
2483,Abdoulaye Touré,FRA,MF,FC Nantes,Ligue 1,23,1994,31.2,77,2.47,50,0,6,4,12,5,6,0.19,5,0,0,0,1,0
2484,Almamy Touré,MLI,DF,AS Monaco,Ligue 1,21,1996,13.9,27,1.96,23,1,3,0,0,0,8,0.58,6,0,2,0,0,0
2485,Thomas Touré,CIV,MF,FC Girondins Bordeaux,Ligue 1,23,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2486,Thomas Touré,CIV,MF,SCO Angers,Ligue 1,23,1993,1.4,9,6.69,6,0,3,0,0,0,1,0.74,1,0,0,0,0,0
2487,Yaya Touré,CIV,MF,Manchester City,Premier League,34,1983,2.6,12,4.58,12,0,0,0,0,0,3,1.14,3,0,0,0,0,0
2488,Lucas Tousart,FRA,MF,Olympique Lyon,Ligue 1,20,1997,34.8,39,1.12,35,0,0,1,1,2,7,0.20,6,0,0,0,0,1
2489,Andros Townsend,ENG,FW,Crystal Palace,Premier League,26,1991,34.7,122,3.52,78,17,8,6,7,6,12,0.35,8,1,1,0,2,0
2490,Adama Traoré,MLI,MF,AS Monaco,Ligue 1,22,1995,2.1,6,2.86,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2491,Bertrand Traoré,BFA,FW,Olympique Lyon,Ligue 1,21,1995,25.4,86,3.38,52,0,13,14,5,2,14,0.55,8,0,2,1,3,0
2492,Charles Traoré,MLI,DF,ESTAC Troyes,Ligue 1,25,1992,33.3,40,1.20,34,4,0,1,0,1,4,0.12,4,0,0,0,0,0
2493,Hamari Traoré,MLI,DF,Stade Rennais FC,Ligue 1,25,1992,29.3,49,1.67,42,2,1,1,2,1,5,0.17,4,0,0,1,0,0
2494,Ibrahima Traoré,GIN,MF,Borussia Mönchengladbach,Bundesliga,29,1988,2.2,14,6.43,11,0,2,1,0,0,1,0.46,1,0,0,0,0,0
2495,Ismaël Traoré,CIV,DF,SCO Angers,Ligue 1,30,1986,31.7,16,0.50,12,0,1,2,0,1,2,0.06,1,0,0,1,0,0
2496,Lacina Traore,CIV,FW,Amiens SC,Ligue 1,27,1990,8.7,19,2.21,14,0,1,0,3,1,4,0.46,2,0,0,0,1,1
2497,Kevin Trapp,DEU,GK,Paris Saint-Germain,Ligue 1,27,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2498,Manu Trigueros,ESP,MF,Villarreal CF,La Liga,25,1991,29.9,81,2.69,59,15,1,0,4,2,8,0.27,6,1,0,0,1,0
2499,Kieran Trippier,ENG,DF,Tottenham Hotspur,Premier League,26,1990,21.3,67,3.15,52,13,1,0,1,0,8,0.38,6,2,0,0,0,0
2500,Marcello Trotta,ITA,FW,FC Crotone,Serie A,24,1992,25.1,60,2.38,38,0,5,9,5,3,9,0.36,4,0,0,3,1,1
2501,Philipp Tschauner,DEU,GK,Hannover 96,Bundesliga,31,1985,31.0,3,0.10,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2502,Axel Tuanzebe,ENG,FW,Manchester United,Premier League,19,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2503,Marco Tumminello,ITA,FW,AS Roma,Serie A,18,1998,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
2504,Marco Tumminello,ITA,FW,FC Crotone,Serie A,18,1998,2.3,3,1.37,3,0,0,0,0,0,1,0.46,1,0,0,0,0,0
2505,Lubomir Tupta,SVK,FW,Hellas Verona,Serie A,19,1998,0.4,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2506,Josh Tymon,ENG,DF,Stoke City,Premier League,18,1999,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2507,Przemyslaw Tyton,POL,GK,Deportivo de La Coruña,La Liga,30,1987,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2508,Matthieu Udol,FRA,DF,FC Metz,Ligue 1,21,1996,4.0,2,0.51,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2509,Anthony Ujah,NGA,FW,1.FSV Mainz 05,Bundesliga,26,1990,2.3,8,3.64,5,0,0,1,1,1,0,0.00,0,0,0,0,0,0
2510,Leonardo Ulloa,ARG,FW,Brighton & Hove Albion,Premier League,31,1986,3.0,8,2.70,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2511,Leonardo Ulloa,ARG,FW,Leicester City,Premier League,31,1986,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
