Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,53,2.01,37,6,7,1,0,1,3,0.11,1,1,0,0,0,0
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,15,0.53,10,0,1,1,1,2,1,0.04,1,0,0,0,0,0
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10.0,62,6.20,48,6,3,3,2,0,5,0.50,4,1,0,0,0,0
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,84,3.15,61,6,7,6,3,1,10,0.38,6,0,1,2,1,0
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DFFW,Marseille,fr Ligue 1,25,1992,19.9,59,2.98,44,7,2,3,2,1,5,0.25,3,0,1,0,1,0
2245,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,54,2.60,30,0,4,4,15,1,8,0.39,4,0,1,0,3,0
2246,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,13,0.89,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0
2247,Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2248,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,40,2.74,28,0,2,4,4,2,2,0.14,2,0,0,0,0,0
2249,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,7,0.27,5,0,0,0,1,1,0,0.00,0,0,0,0,0,0
2250,Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,it Serie A,18,1999,0.3,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2251,Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,17,0.69,13,0,0,2,0,2,3,0.12,2,0,0,1,0,0
2252,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,13,0.89,10,1,0,1,1,0,0,0.00,0,0,0,0,0,0
2253,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,70,3.17,53,9,5,1,2,0,6,0.27,4,1,1,0,0,0
2254,Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,2,0.49,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2255,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,21,1996,11.0,34,3.11,18,0,4,6,6,0,0,0.00,0,0,0,0,0,0
2256,Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2257,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,15,0.41,13,0,0,0,0,2,1,0.03,1,0,0,0,0,0
2258,Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,8,2.16,5,0,0,2,1,0,1,0.27,0,0,0,1,0,0
2259,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,30,1.55,23,3,1,2,1,0,4,0.21,2,1,0,1,0,0
2260,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2261,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,21,1.27,18,1,0,1,1,0,1,0.06,1,0,0,0,0,0
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,42,2.57,22,15,0,3,2,0,0,0.00,0,0,0,0,0,0
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,6,3.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,3,3.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,15,0.63,14,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9.0,16,1.79,12,1,1,0,2,0,1,0.11,0,0,0,0,1,0
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,58,2.94,50,1,3,2,2,0,9,0.46,5,0,1,1,2,0
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,39,2.84,29,2,3,4,1,0,6,0.44,3,1,1,1,0,0
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,30,2.06,9,19,0,2,0,0,2,0.14,0,2,0,0,0,0
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,74,2.86,22,47,0,0,5,0,8,0.31,3,5,0,0,0,0
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,7,0.22,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,40,1.65,28,4,3,3,2,0,3,0.12,2,0,0,1,0,0
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21.0,48,2.29,24,0,7,6,11,0,10,0.48,3,0,1,2,4,0
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,35,1.53,30,4,0,0,1,0,2,0.09,2,0,0,0,0,0
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.7,25,1.51,19,0,0,0,4,2,2,0.12,1,0,0,0,1,0
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.5,2,0.78,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,39,3.39,29,6,0,1,2,1,2,0.17,1,0,0,0,1,0
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,45,2.38,37,0,2,1,4,1,0,0.00,0,0,0,0,0,0
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,126,4.32,83,27,1,4,10,1,10,0.34,7,1,0,0,2,0
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,7,2.26,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,5,1.30,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,28,2.55,18,6,0,1,3,0,3,0.27,2,1,0,0,0,0
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4.0,9,2.35,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,79,3.29,60,2,7,7,3,0,7,0.29,4,0,2,0,1,0
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,121,3.58,70,32,5,8,6,0,11,0.33,4,5,0,1,1,0
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,19,2.16,16,2,0,0,1,0,0,0.00,0,0,0,0,0,0
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,7,0.27,3,0,0,3,0,1,1,0.04,1,0,0,0,0,0
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,70,2.78,53,12,2,2,0,1,5,0.20,3,1,0,1,0,0
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,11.0,26,2.34,18,5,0,0,1,2,1,0.09,1,0,0,0,0,0
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,66,2.75,56,2,1,3,2,2,11,0.46,9,1,0,0,0,1
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,8,0.40,5,0,1,1,0,1,2,0.10,2,0,0,0,0,0
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,1,3.46,1,0,0,0,0,0,1,3.46,1,0,0,0,0,0
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,7,2.94,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,73,2.91,36,26,7,2,0,2,7,0.28,4,2,1,0,0,0
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2300,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,eng Premier League,28,1989,8.5,16,1.89,13,1,0,0,1,1,1,0.12,1,0,0,0,0,0
2301,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,40,3.90,35,0,3,0,2,0,1,0.10,1,0,0,0,0,0
2302,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17.0,59,3.46,54,2,1,0,2,0,6,0.35,5,0,0,0,1,0
2303,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,130,4.81,113,5,3,2,7,0,24,0.89,21,1,1,1,0,0
2304,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,27,1.17,21,2,1,0,3,0,2,0.09,2,0,0,0,0,0
2305,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2306,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,15,0.64,15,0,0,0,0,0,5,0.21,5,0,0,0,0,0
2307,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,13,0.38,10,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2308,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2309,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,79,2.36,57,0,9,3,6,4,9,0.27,7,0,2,0,0,0
2310,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,1,0.29,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2311,Stefan Simić\Stefan-Simic,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2312,David Simón\David-Simon,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,16,2.01,15,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2313,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,13,0.51,11,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2314,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2315,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,20,1997,1.8,8,4.42,4,0,1,3,0,0,1,0.55,1,0,0,0,0,0
2316,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,eng Premier League,20,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2317,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,50,2.04,40,0,2,2,4,2,4,0.16,3,0,0,1,0,0
2318,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.8,10,0.44,5,1,0,2,1,1,1,0.04,1,0,0,0,0,0
2319,Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2320,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2321,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,15.4,45,2.89,39,0,2,2,0,2,3,0.19,2,0,0,0,0,1
2322,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,27.8,91,3.23,59,10,7,7,8,0,16,0.57,10,2,1,1,2,0
2323,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2324,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,72,2.12,62,0,2,5,2,1,2,0.06,2,0,0,0,0,0
2325,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2326,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,22,1995,38.0,29,0.76,24,0,1,1,1,2,6,0.16,4,0,0,1,1,0
2327,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,4,2.73,3,0,0,0,1,0,1,0.68,1,0,0,0,0,0
2328,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,6,2.17,6,0,0,0,0,0,2,0.72,2,0,0,0,0,0
2329,Naïm Sliti\Naim-Sliti,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,25.5,135,5.29,70,26,10,7,20,2,13,0.51,6,1,2,1,3,0
2330,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,10,0.35,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2331,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,23.0,41,1.78,30,3,4,1,0,3,5,0.22,4,0,1,0,0,0
2332,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,28,1.32,26,2,0,0,0,0,3,0.14,3,0,0,0,0,0
2333,Wesley Sneijder\Wesley-Sneijder,nl NED,MFFW,Nice,fr Ligue 1,33,1984,4.4,19,4.28,14,3,1,1,0,0,1,0.23,1,0,0,0,0,0
2334,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,46,1.48,41,2,2,1,0,0,5,0.16,4,0,1,0,0,0
2335,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,eng Premier League,20,1997,13.8,26,1.89,21,0,1,1,0,3,0,0.00,0,0,0,0,0,0
2336,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,25,1992,16.4,37,2.28,31,0,2,0,4,0,5,0.31,3,0,1,0,1,0
2337,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,28,4.23,21,0,2,4,1,0,2,0.30,2,0,0,0,0,0
2338,Carlos Soler\Carlos-Soler,es ESP,MFFW,Valencia,es La Liga,20,1997,26.2,68,2.58,51,2,7,3,4,1,7,0.27,6,0,0,0,0,1
2339,Somália\Somalia,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,22.2,42,1.88,29,0,4,2,5,2,0,0.00,0,0,0,0,0,0
2340,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2341,Kévin Soni\Kevin-Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2342,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,10,0.34,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0
2343,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,27,1990,18.7,21,1.12,16,1,0,2,1,1,1,0.05,1,0,0,0,0,0
2344,David Soria\David-Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0
2345,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Villarreal,es La Liga,26,1991,12.7,28,2.22,17,2,0,2,4,3,0,0.00,0,0,0,0,0,0
2346,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2347,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2348,Rayan Souici\Rayan-Souici,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2349,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2350,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,11,1.98,11,0,0,0,0,0,1,0.18,1,0,0,0,0,0
2351,Samuel Souprayen\Samuel-Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,11,0.63,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2352,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,24,0.89,21,0,0,0,3,0,3,0.11,2,0,0,0,1,0
2353,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,6,0.25,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2354,Luca Sparandeo\Luca-Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2355,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2356,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,30,1.79,25,1,2,0,2,0,2,0.12,2,0,0,0,0,0
2357,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,20.0,6,0.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2358,Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2359,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,9.7,30,3.14,17,1,6,2,4,0,3,0.31,1,0,1,0,1,0
2360,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,3.7,3,0.81,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2361,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,23,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2362,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,23,0.94,21,0,1,0,0,1,4,0.16,4,0,0,0,0,0
2363,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,52,3.64,30,8,7,6,1,0,6,0.42,4,0,0,2,0,0
2364,Caleb Stanko\Caleb-Stanko,us USA,DFMF,Freiburg,de Bundesliga,24,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2365,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,8,0.33,6,0,0,2,0,0,2,0.08,1,0,0,1,0,0
2366,Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2367,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,18,1999,4.5,9,2.04,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2368,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,7.3,14,1.93,11,0,1,0,2,0,2,0.28,1,0,0,0,1,0
2369,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,4,0.96,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2370,Pascal Stenzel\Pascal-Stenzel,de GER,DFMF,Freiburg,de Bundesliga,21,1996,21.6,28,1.30,18,3,3,2,0,2,1,0.05,1,0,0,0,0,0
2371,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36.0,36,1.00,35,0,0,0,0,1,3,0.08,3,0,0,0,0,0
2372,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22.0,8,0.36,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0
2373,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Nantes,fr Ligue 1,22,1995,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
2374,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,22,1995,7.9,9,1.16,6,0,1,1,1,0,2,0.26,0,0,1,1,0,0
2375,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,134,4.66,94,1,16,5,18,0,27,0.94,20,0,1,0,6,0
2376,Ognjen Stijepović\Ognjen-Stijepovic,me MNE,MF,Sampdoria,it Serie A,17,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2377,Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,30.3,114,3.76,88,4,4,5,9,4,13,0.43,9,0,1,2,1,0
2378,Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,2,3.67,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2379,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,it Serie A,26,1991,23.7,50,2.09,37,3,1,0,8,1,7,0.29,7,0,0,0,0,0
2380,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,7,0.48,5,0,0,1,1,0,1,0.07,0,0,0,0,1,0
2381,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2382,Ivan Strinić\Ivan-Strinic,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,17,1.22,16,1,0,0,0,0,2,0.14,2,0,0,0,0,0
2383,Tobias Strobl\Tobias-Strobl,de GER,MF,M'Gladbach,de Bundesliga,27,1990,1.3,2,1.61,2,0,0,0,0,0,1,0.80,1,0,0,0,0,0
2384,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,27,1990,25.1,69,2.75,63,1,0,1,3,1,5,0.20,5,0,0,0,0,0
2385,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,22,0.78,18,3,1,0,0,0,5,0.18,5,0,0,0,0,0
2386,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,30,1986,29.9,39,1.29,19,1,4,8,6,1,4,0.13,0,0,3,0,1,0
2387,Stefano Sturaro\Stefano-Sturaro,it ITA,MFDF,Juventus,it Serie A,24,1993,6.8,14,2.05,13,0,0,0,0,0,2,0.29,1,0,0,0,0,0
2388,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,22,4.59,14,0,4,2,2,0,1,0.21,1,0,0,0,0,0
2389,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,1.3,6,4.58,4,0,0,2,0,0,1,0.76,1,0,0,0,0,0
2390,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,29,1988,32.0,63,1.97,35,21,3,1,1,2,6,0.19,4,2,0,0,0,0
2391,Denis Suárez\Denis-Suarez,es ESP,MFFW,Barcelona,es La Liga,23,1994,6.7,22,3.40,12,8,1,1,0,0,4,0.62,3,1,0,0,0,0
2392,Leonardo Suárez\Leonardo-Suarez,ar ARG,MF,Villarreal,es La Liga,21,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
