Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog
2522,Sauli Väisänen\Sauli-Vaisanen,fi FIN,DF,SPAL,it Serie A,23,1994,6.0,331,40,186,144,20,7,323,1,1,100.0,1,0,220,961,643,16,4,0,3,0,222,220,99.1,7
2523,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,it Serie A,31,1986,6.9,438,9,105,281,64,1,403,3,3,100.0,3,0,255,640,282,9,3,1,1,6,293,286,97.6,7
2524,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,eng Premier League,31,1985,30.4,2181,125,585,995,759,49,1957,30,45,66.7,33,2,1432,7991,4856,224,62,22,21,21,1461,1381,94.5,60
2525,Gerard Valentín\Gerard-Valentin,es ESP,DFFW,La Coruña,es La Liga,24,1993,1.8,79,3,27,36,22,4,65,1,2,50.0,2,0,43,136,73,5,1,0,1,7,51,39,76.5,2
2526,Borja Valero\Borja-Valero,es ESP,MF,Inter,it Serie A,32,1985,28.5,2292,60,408,1506,517,34,2239,24,36,66.7,25,2,1758,8379,4436,194,49,7,26,33,1954,1806,92.4,120
2527,Borja Valle\Borja-Valle,es ESP,FWMF,La Coruña,es La Liga,25,1992,5.5,194,6,24,91,95,27,191,9,10,90.0,10,1,143,794,391,18,8,4,11,7,223,141,63.2,42
2528,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Real Madrid,es La Liga,20,1997,7.0,410,41,248,178,5,0,407,2,2,100.0,2,0,290,1278,608,9,2,0,0,1,282,279,98.9,0
2529,Mattia Valoti\Mattia-Valoti,it ITA,MFFW,Hellas Verona,it Serie A,23,1993,17.5,842,43,196,477,209,42,828,24,31,77.4,25,0,495,2167,1089,61,13,8,19,23,600,492,82.0,62
2530,Federico Valverde\Federico-Valverde,uy URU,MFFW,La Coruña,es La Liga,19,1998,13.7,697,13,142,429,184,17,686,11,20,55.0,15,1,517,2459,1182,42,17,0,19,7,526,473,89.9,54
2531,Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,es La Liga,24,1993,25.8,1504,179,788,753,70,19,1479,10,12,83.3,10,0,1031,6434,2908,76,19,0,3,3,992,973,98.1,18
2532,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,eng Premier League,30,1987,36.1,791,11,43,293,493,159,740,19,46,41.3,22,4,425,2454,1100,66,10,18,64,26,1296,529,40.8,263
2533,Cédric Varrault\Cedric-Varrault,fr FRA,DF,Dijon,fr Ligue 1,37,1980,9.8,552,78,375,223,10,4,542,2,4,50.0,3,0,349,2408,1414,26,4,0,0,1,339,327,96.5,3
2534,Franco Vázquez\Franco-Vazquez,ar ARG,MF,Sevilla,es La Liga,28,1989,20.3,1187,18,131,603,550,120,1174,35,46,76.1,35,4,961,4898,2638,139,55,16,41,53,1088,897,82.4,219
2535,Lucas Vázquez\Lucas-Vazquez,es ESP,MFFW,Real Madrid,es La Liga,26,1991,18.8,1262,25,147,500,678,128,1224,34,60,56.7,37,0,1070,4854,2575,163,27,30,22,40,1175,991,84.3,180
2536,Matías Vecino\Matias-Vecino,uy URU,MF,Inter,it Serie A,25,1991,23.7,1876,39,379,1278,356,54,1858,20,31,64.5,22,1,1394,6724,3740,144,54,7,25,38,1544,1443,93.5,96
2537,Koke Vegas\Koke-Vegas,es ESP,GK,Levante,es La Liga,21,1995,1.0,27,25,27,0,0,0,19,0,0,,0,0,14,74,43,0,0,0,0,0,10,10,100.0,0
2538,Carlos Vela\Carlos-Vela,mx MEX,FWMF,Real Sociedad,es La Liga,28,1989,4.4,279,2,25,115,177,24,262,15,23,65.2,17,0,238,1546,834,40,18,4,15,12,241,202,83.8,47
2539,Miloš Veljković\Milos-Veljkovic,rs SRB,DF,Werder Bremen,de Bundesliga,21,1995,29.5,1657,152,825,864,60,17,1576,3,4,75.0,3,0,966,5749,3508,96,5,0,5,2,1001,983,98.2,15
2540,Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,it Serie A,31,1986,19.3,1284,45,297,759,301,5,1139,16,18,88.9,17,0,784,4051,1996,90,25,1,5,10,770,735,95.5,18
2541,Lorenzo Venuti\Lorenzo-Venuti,it ITA,DF,Benevento,it Serie A,22,1995,26.6,1488,147,640,653,278,16,1307,18,30,60.0,21,1,883,4245,2492,104,31,6,19,19,894,833,93.2,28
2542,Rémy Vercoutre\Remy-Vercoutre,fr FRA,GK,Caen,fr Ligue 1,37,1980,34.5,1042,844,1013,36,1,0,713,1,1,100.0,1,0,451,3266,1843,0,0,0,0,0,406,404,99.5,1
2543,Daniele Verde\Daniele-Verde,it ITA,FWMF,Hellas Verona,it Serie A,21,1996,21.7,862,26,196,374,372,29,767,29,47,61.7,32,5,606,4129,2338,79,34,11,31,12,731,542,74.1,70
2544,Simone Verdi\Simone-Verdi,it ITA,FWMF,Bologna,it Serie A,25,1992,31.4,1755,12,255,864,786,76,1495,84,135,62.2,90,3,1268,7242,3432,191,53,17,80,78,1453,1196,82.3,195
2545,Olivier Verdon\Olivier-Verdon,bj BEN,DF,Bordeaux,fr Ligue 1,21,1995,0.1,5,4,5,0,0,0,5,0,0,,0,0,1,15,3,0,0,0,0,0,1,1,100.0,0
2546,Jordan Veretout\Jordan-Veretout,fr FRA,MF,Fiorentina,it Serie A,24,1993,35.7,2515,65,508,1574,604,39,2363,39,60,65.0,41,1,1799,9362,4569,182,64,5,22,35,1840,1721,93.5,102
2547,Paul Verhaegh\Paul-Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,33,1983,29.0,1915,100,517,1050,455,13,1633,15,22,68.2,16,0,1162,5113,2476,115,39,2,19,17,1253,1174,93.7,39
2548,Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,es La Liga,31,1985,11.3,706,72,358,364,15,5,691,1,2,50.0,1,0,505,2525,1181,25,3,0,1,1,496,488,98.4,2
2549,Marco Verratti\Marco-Verratti,it ITA,MF,Paris S-G,fr Ligue 1,24,1992,19.1,2186,48,461,1482,436,21,2156,29,39,74.4,32,0,1829,9886,5276,214,69,5,20,29,1905,1833,96.2,58
2550,Valerio Verre\Valerio-Verre,it ITA,MF,Sampdoria,it Serie A,23,1994,4.0,350,12,43,216,117,7,347,8,10,80.0,8,1,254,1365,761,28,14,0,4,2,282,267,94.7,20
2551,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,eng Premier League,30,1987,35.6,2841,202,1221,1585,282,31,2782,18,27,66.7,19,0,1904,12266,7177,229,63,1,10,7,1839,1814,98.6,26
2552,Mikel Vesga\Mikel-Vesga,es ESP,MF,Athletic Club,es La Liga,24,1993,8.9,495,21,81,318,127,15,480,5,8,62.5,5,0,339,1802,843,38,14,2,7,16,353,306,86.7,26
2553,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,M'Gladbach,de Bundesliga,24,1992,32.0,2266,263,1203,1171,53,33,2226,10,12,83.3,11,0,1459,8308,4646,92,5,0,8,4,1551,1512,97.5,30
2554,Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,es La Liga,23,1994,17.3,997,118,481,455,122,9,920,8,13,61.5,8,0,575,2742,1267,42,13,2,11,8,539,519,96.3,16
2555,Francesco Vicari\Francesco-Vicari,it ITA,DF,SPAL,it Serie A,22,1994,31.7,1505,251,915,696,26,10,1469,6,8,75.0,6,0,877,5091,3627,59,3,0,4,2,893,886,99.2,5
2556,Aleix Vidal\Aleix-Vidal,es ESP,MFFW,Barcelona,es La Liga,27,1989,5.2,336,5,53,147,154,35,326,4,9,44.4,4,1,253,1115,538,26,3,9,8,8,297,242,81.5,45
2557,Arturo Vidal\Arturo-Vidal,cl CHI,MF,Bayern Munich,de Bundesliga,30,1987,16.2,1401,51,301,821,343,58,1371,10,10,100.0,10,0,1005,3638,1822,76,27,2,14,11,1084,984,90.8,105
2558,Nacho Vidal\Nacho-Vidal,es ESP,DF,Valencia,es La Liga,22,1995,5.0,266,14,95,126,58,4,243,2,2,100.0,2,0,168,838,431,14,2,2,1,1,157,146,93.0,10
2559,Luca Vido\Luca-Vido,it ITA,FWMF,Atalanta,it Serie A,20,1997,0.8,50,0,4,21,28,9,49,2,3,66.7,2,0,42,187,67,5,1,1,3,1,57,42,73.7,22
2560,Jonathan Viera\Jonathan-Viera,es ESP,MF,Las Palmas,es La Liga,27,1989,22.1,1780,11,180,1128,659,39,1683,54,83,65.1,58,2,1492,8625,4619,241,107,10,41,51,1535,1391,90.6,115
2561,Luciano Vietto\Luciano-Vietto,ar ARG,FW,Atlético Madrid,es La Liga,23,1993,2.9,122,4,14,57,59,15,121,4,8,50.0,5,1,104,538,220,13,4,4,7,10,142,88,62.0,27
2562,Luciano Vietto\Luciano-Vietto,ar ARG,FW,Valencia,es La Liga,23,1993,5.9,271,3,21,121,150,21,268,8,13,61.5,8,0,228,1256,643,32,14,6,17,16,289,213,73.7,75
2563,Carlos Vigaray\Carlos-Vigaray,es ESP,DFMF,Alavés,es La Liga,22,1994,10.0,414,33,144,213,90,4,350,4,9,44.4,5,1,229,1545,805,29,14,0,12,5,227,193,85.0,8
2564,Dídac Vilà\Didac-Vila,es ESP,DFMF,Espanyol,es La Liga,28,1989,8.2,531,29,176,239,149,13,484,7,9,77.8,8,0,335,1658,947,43,18,4,12,6,320,301,94.1,22
2565,Julio Villalba\Julio-Villalba,py PAR,DFMF,M'Gladbach,de Bundesliga,18,1998,0.1,7,0,0,3,5,1,7,0,0,,0,0,6,75,21,1,1,0,0,0,6,5,83.3,0
2566,Asier Villalibre\Asier-Villalibre,es ESP,FW,Athletic Club,es La Liga,19,1997,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2567,Nicolas Viola\Nicolas-Viola,it ITA,MF,Benevento,it Serie A,27,1989,20.6,1502,44,395,896,317,8,1391,40,56,71.4,43,2,1095,5320,2731,96,31,2,8,33,1087,1031,94.8,46
2568,Mattia Vitale\Mattia-Vitale,it ITA,MF,SPAL,it Serie A,19,1997,1.1,40,1,10,19,14,2,40,1,3,33.3,1,0,28,108,61,2,3,0,1,5,25,20,80.0,1
2569,Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,es La Liga,27,1989,6.8,387,7,64,197,165,31,376,8,16,50.0,9,0,305,2036,1194,65,25,10,14,15,338,276,81.7,63
2570,Vitolo\Vitolo,es ESP,FWMF,Las Palmas,es La Liga,27,1989,7.7,445,10,73,239,180,32,436,15,22,68.2,15,1,381,2300,1261,63,24,10,11,16,434,348,80.2,72
2571,Federico Viviani\Federico-Viviani,it ITA,MF,SPAL,it Serie A,25,1992,27.6,2043,71,493,1191,442,15,1800,29,33,87.9,29,0,1344,4951,2132,75,21,4,14,30,1300,1256,96.6,34
2572,Emiliano Viviano\Emiliano-Viviano,it ITA,GK,Sampdoria,it Serie A,31,1985,27.0,888,795,885,4,1,0,630,0,0,,0,0,402,1995,1084,0,0,0,1,0,325,325,100.0,0
2573,Oswaldo Vizcarrondo\Oswaldo-Vizcarrondo,ve VEN,DF,Troyes,fr Ligue 1,33,1984,19.1,956,123,572,420,19,10,940,0,0,,0,0,543,3312,1579,31,2,0,1,1,533,525,98.5,10
2574,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,eng Premier League,19,1997,6.4,318,9,63,128,155,27,313,13,18,72.2,14,0,210,1329,723,41,12,8,25,15,272,193,71.0,40
2575,Kevin Vogt\Kevin-Vogt,de GER,DF,Hoffenheim,de Bundesliga,25,1991,31.0,2444,250,1426,1182,31,4,2380,4,6,66.7,6,0,1647,9418,5579,69,4,0,1,9,1713,1691,98.7,10
2576,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,eng Premier League,27,1989,11.1,400,15,31,161,226,63,390,2,3,66.7,3,0,128,402,114,8,3,2,28,21,478,293,61.3,110
2577,Kevin Volland\Kevin-Volland,de GER,FWMF,Leverkusen,de Bundesliga,25,1992,28.8,1108,31,89,554,510,124,1066,43,65,66.2,47,3,798,3077,1759,103,29,21,68,61,1334,833,62.4,322
2578,Giovanni Volpicelli\Giovanni-Volpicelli,it ITA,FW,Benevento,it Serie A,17,1999,0.0,3,1,2,0,1,0,3,0,0,,0,0,2,3,3,0,0,0,0,0,2,2,100.0,0
2579,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,eng Premier League,33,1983,1.0,29,23,29,0,0,0,17,0,0,,0,0,9,35,17,0,0,0,0,0,8,8,100.0,0
2580,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Lazio,it Serie A,25,1992,33.7,1862,255,1130,873,32,21,1831,4,5,80.0,4,0,1125,8691,4907,93,3,0,0,2,1093,1082,99.0,14
2581,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DFMF,Atlético Madrid,es La Liga,25,1992,18.9,1072,63,287,439,402,21,922,7,16,43.8,7,2,608,3022,1554,77,26,3,12,11,663,589,88.8,48
2582,Jagoš Vuković\Jagos-Vukovic,rs SRB,DF,Hellas Verona,it Serie A,29,1988,14.8,700,165,429,284,20,8,678,9,10,90.0,9,0,356,2055,867,15,3,0,4,3,346,337,97.4,4
2583,Sandro Wagner\Sandro-Wagner,de GER,FW,Bayern Munich,de Bundesliga,29,1987,8.1,309,2,24,148,150,48,295,3,5,60.0,3,0,197,650,161,8,2,2,21,14,385,249,64.7,98
2584,Sandro Wagner\Sandro-Wagner,de GER,FW,Hoffenheim,de Bundesliga,29,1987,9.7,378,14,31,223,140,45,356,2,5,40.0,2,1,228,746,283,16,6,2,17,24,469,273,58.2,84
2585,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,eng Premier League,26,1991,4.9,202,27,124,78,6,3,198,0,1,0.0,1,0,88,420,164,3,1,0,1,0,91,88,96.7,2
2586,Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,it Serie A,26,1991,0.6,41,4,15,22,5,0,36,0,0,,0,0,24,74,23,1,0,0,0,0,22,22,100.0,0
2587,Wakaso\Wakaso,gh GHA,MFFW,Alavés,es La Liga,27,1990,12.2,628,35,190,362,121,6,590,17,22,77.3,17,0,399,2234,1050,37,16,1,8,13,374,320,85.6,18
2588,Walace\Walace,br BRA,MF,Hamburger SV,de Bundesliga,22,1995,14.6,818,29,193,502,167,19,799,15,23,65.2,18,0,526,2599,1254,41,10,1,20,18,505,460,91.1,38
2589,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,eng Premier League,28,1989,0.8,27,0,5,6,17,1,26,3,3,100.0,3,0,23,103,60,5,0,0,0,1,36,20,55.6,4
2590,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,eng Premier League,28,1989,12.8,522,14,95,187,292,51,504,20,30,66.7,21,2,377,2319,1382,58,16,10,38,26,441,335,76.0,91
2591,Luca Waldschmidt\Luca-Waldschmidt,de GER,MFFW,Hamburger SV,de Bundesliga,21,1996,8.8,375,2,32,191,184,41,365,11,24,45.8,13,1,278,1331,705,42,14,5,26,15,395,271,68.6,92
2592,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,eng Premier League,27,1990,30.9,2813,66,633,1526,861,33,2599,23,38,60.5,25,1,1946,10692,5544,201,78,10,27,21,2088,2010,96.3,70
2593,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,eng Premier League,20,1997,2.1,154,5,48,44,68,6,136,3,5,60.0,4,0,105,539,345,21,3,1,4,4,103,98,95.1,6
2594,Wallace\Wallace,br BRA,DF,Lazio,it Serie A,22,1994,11.1,684,59,323,379,34,8,668,5,5,100.0,5,0,462,2563,1493,41,8,0,3,1,461,449,97.4,7
2595,Anthony Walongwa\Anthony-Walongwa,cd COD,DF,Nantes,fr Ligue 1,23,1993,1.0,30,5,20,10,1,0,30,0,0,,0,0,13,59,18,0,0,0,0,0,11,11,100.0,0
2596,Rémi Walter\Remi-Walter,fr FRA,MFFW,Nice,fr Ligue 1,22,1995,5.5,275,9,62,145,87,5,273,5,7,71.4,6,0,210,1123,463,17,7,1,9,10,211,190,90.0,11
2597,Rémi Walter\Remi-Walter,fr FRA,MF,Troyes,fr Ligue 1,22,1995,11.1,517,20,154,298,103,5,509,6,9,66.7,7,0,343,1862,904,32,12,1,7,13,305,281,92.1,13
2598,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,eng Premier League,33,1983,0.4,20,1,3,2,15,4,19,0,0,,0,0,10,19,1,0,0,0,3,3,21,16,76.2,11
2599,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,eng Premier League,19,1997,7.0,394,42,170,160,96,1,339,8,11,72.7,9,0,187,1299,820,40,16,1,5,6,174,162,93.1,8
2600,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,eng Premier League,26,1991,9.4,717,16,168,461,167,11,709,11,18,61.1,12,0,534,3229,1680,61,25,0,6,9,514,488,94.9,24
2601,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,eng Premier League,27,1989,17.9,1106,63,376,486,301,12,941,5,9,55.6,6,0,566,2582,1236,55,24,1,7,12,577,541,93.8,23
2602,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,eng Premier League,31,1985,27.3,1530,114,520,669,413,16,1293,6,11,54.5,6,0,742,4163,2032,80,25,2,14,8,816,763,93.5,45
2603,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,eng Premier League,22,1994,19.1,1086,32,196,429,512,32,938,9,9,100.0,9,0,590,2559,1001,45,14,0,12,13,794,658,82.9,96
2604,Daniel Wass\Daniel-Wass,dk DEN,MFFW,Celta Vigo,es La Liga,28,1989,32.4,1954,69,317,960,782,69,1796,10,20,50.0,11,0,1312,6322,2988,137,49,8,30,30,1564,1341,85.7,189
2605,Ben Watson\Ben-Watson,eng ENG,MF,Watford,eng Premier League,32,1985,5.1,294,13,97,172,32,0,281,0,0,,0,0,141,710,251,6,2,0,3,2,171,161,94.2,5
2606,Timothy Weah\Timothy-Weah,us USA,FW,Paris S-G,fr Ligue 1,17,2000,1.4,28,0,4,8,20,5,27,0,1,0.0,0,0,21,148,95,3,1,2,3,1,38,22,57.9,6
2607,Roman Weidenfeller\Roman-Weidenfeller,de GER,GK,Dortmund,de Bundesliga,36,1980,1.0,44,35,44,0,0,0,30,0,0,,0,0,21,92,48,0,0,0,0,0,22,22,100.0,0
2608,Julian Weigl\Julian-Weigl,de GER,MF,Dortmund,de Bundesliga,21,1995,21.6,1463,43,301,1086,159,4,1427,12,18,66.7,12,0,998,4916,2459,103,20,1,10,15,1010,970,96.0,18
2609,Mitchell Weiser\Mitchell-Weiser,de GER,DFFW,Hertha BSC,de Bundesliga,23,1994,22.0,1480,44,276,795,516,33,1241,39,78,50.0,42,1,943,4245,2524,125,44,8,48,40,972,831,85.5,85
2610,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,eng Premier League,26,1990,13.3,582,20,65,225,332,84,576,17,32,53.1,21,0,431,2244,1035,64,15,20,29,21,616,432,70.1,115
2611,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,eng Premier League,27,1990,0.6,34,0,6,8,21,6,34,2,2,100.0,2,0,21,130,47,3,1,1,2,4,32,21,65.6,6
2612,Wendell\Wendell,br BRA,DF,Leverkusen,de Bundesliga,24,1993,23.5,1639,73,472,866,425,27,1392,19,23,82.6,20,1,1014,6077,3780,159,59,5,21,12,1013,954,94.2,45
2613,Oscar Wendt\Oscar-Wendt,se SWE,DF,M'Gladbach,de Bundesliga,31,1985,27.3,1625,96,476,808,410,37,1344,4,10,40.0,5,1,945,4054,1767,70,20,6,14,4,1025,934,91.1,55
2614,Axel Werner\Axel-Werner,ar ARG,GK,Atlético Madrid,es La Liga,21,1996,1.0,16,15,16,0,0,0,12,0,0,,0,0,7,53,41,0,0,0,0,0,4,4,100.0,0
2615,Timo Werner\Timo-Werner,de GER,FW,RB Leipzig,de Bundesliga,21,1996,27.7,1086,5,58,416,678,200,1000,43,72,59.7,48,0,748,4351,2755,164,39,43,78,50,1327,801,60.4,350
2616,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,eng Premier League,27,1990,12.3,687,30,149,438,135,8,677,2,4,50.0,3,0,433,2092,746,28,6,2,3,8,441,415,94.1,15
2617,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,eng Premier League,35,1982,0.8,49,1,20,29,5,0,47,0,0,,0,0,33,165,69,2,1,0,0,0,36,35,97.2,0
2618,Silvan Widmer\Silvan-Widmer,ch SUI,DFMF,Udinese,it Serie A,24,1993,18.1,1163,66,342,560,331,30,1004,10,22,45.5,10,0,659,3114,1690,77,27,7,13,16,765,675,88.2,52
2619,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,eng Premier League,26,1990,26.5,1484,26,251,943,420,52,1465,34,48,70.8,37,1,1162,6816,3003,126,44,5,36,27,1230,1070,87.0,89
2620,Jetro Willems\Jetro-Willems,nl NED,DFMF,Eint Frankfurt,de Bundesliga,23,1994,18.5,1085,50,233,499,404,38,815,35,56,62.5,37,0,569,2747,1703,80,24,7,15,20,583,475,81.5,55
2621,William\William,br BRA,DF,Wolfsburg,de Bundesliga,22,1995,17.9,1327,75,393,701,322,10,1142,30,45,66.7,33,3,794,4511,2488,113,28,4,23,28,751,696,92.7,33
2622,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,eng Premier League,32,1984,20.4,1006,170,608,414,31,18,989,4,4,100.0,4,0,499,2754,1102,27,4,0,0,2,518,503,97.1,14
2623,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,eng Premier League,28,1989,12.5,577,30,192,307,134,9,573,3,9,33.3,4,1,362,2505,1134,45,18,2,13,14,345,309,89.6,21
2624,Iñaki Williams\Inaki-Williams,es ESP,FWMF,Athletic Club,es La Liga,23,1994,31.7,1148,21,116,437,685,195,1124,53,96,55.2,61,5,917,4658,2549,145,36,34,84,68,1417,856,60.4,315
2625,Willian\Willian,br BRA,FWMF,Chelsea,eng Premier League,28,1988,21.0,1305,11,132,509,798,107,1226,53,91,58.2,60,0,986,6820,3569,201,60,34,46,40,1191,989,83.0,210
2626,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,eng Premier League,17,1999,0.9,50,1,13,28,10,2,50,0,1,0.0,0,0,31,174,67,1,0,0,4,1,50,36,72.0,5
2627,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,eng Premier League,25,1992,13.3,946,15,155,524,373,27,938,27,40,67.5,30,0,772,4877,2640,118,40,5,19,20,813,727,89.4,66
2628,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,eng Premier League,25,1992,22.0,693,21,78,256,385,124,658,25,43,58.1,28,2,471,2027,1058,59,6,21,60,48,920,493,53.6,230
2629,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,eng Premier League,24,1992,14.7,720,99,383,328,44,8,648,1,3,33.3,1,0,347,1771,937,34,3,0,0,2,340,329,96.8,2
2630,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,eng Premier League,21,1996,8.6,730,21,140,442,218,5,725,7,7,100.0,7,0,582,3025,1393,53,25,1,15,11,589,569,96.6,20
2631,Marius Wolf\Marius-Wolf,de GER,MFDF,Eint Frankfurt,de Bundesliga,22,1995,26.3,1345,40,250,656,529,80,1158,56,84,66.7,59,1,831,4141,2489,137,41,22,51,50,1022,791,77.4,153
2632,Bobby Wood\Bobby-Wood,us USA,FWMF,Hamburger SV,de Bundesliga,24,1992,17.9,607,12,42,300,309,84,580,19,37,51.4,24,0,405,1490,806,38,16,7,78,56,866,451,52.1,174
2633,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,eng Premier League,25,1991,18.0,594,21,52,217,347,80,587,5,10,50.0,6,0,289,894,325,19,5,8,58,27,865,461,53.3,168
2634,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,eng Premier League,17,1999,0.1,8,0,0,3,5,1,8,0,0,,0,0,5,17,11,1,0,0,0,0,8,8,100.0,1
2635,Xeka\Xeka,pt POR,MF,Lille,fr Ligue 1,22,1994,0.2,14,0,4,4,6,1,14,0,0,,0,0,9,92,54,0,0,0,0,0,10,10,100.0,1
2636,Xeka\Xeka,pt POR,MF,Dijon,fr Ligue 1,22,1994,15.5,877,29,232,460,275,38,834,19,32,59.4,21,0,652,3793,1620,57,23,1,18,17,652,575,88.2,69
2637,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,eng Premier League,24,1992,36.2,3491,103,680,2087,947,30,3336,12,17,70.6,13,0,2456,12386,5796,271,74,6,24,17,2695,2579,95.7,103
2638,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,eng Premier League,30,1987,10.0,490,50,182,265,68,7,487,1,2,50.0,1,0,286,1299,578,21,3,0,7,3,259,242,93.4,7
2639,Steeve Yago\Steeve-Yago,bf BFA,DF,Toulouse,fr Ligue 1,24,1992,17.5,888,62,312,393,229,7,716,8,15,53.3,8,0,420,2027,1036,50,19,2,13,13,401,362,90.3,10
2640,Cédric Yamberé\Cedric-Yambere,cf CTA,DF,Dijon,fr Ligue 1,26,1990,31.5,1588,141,936,729,80,20,1549,8,14,57.1,10,0,998,7315,4514,85,25,0,4,6,965,929,96.3,17
2641,Jawad El Yamiq\Jawad-El-Yamiq,ma MAR,DF,Genoa,it Serie A,25,1992,4.0,218,33,129,91,9,3,211,1,2,50.0,2,0,128,568,276,7,2,0,1,1,128,122,95.3,1
2642,Mapou Yanga-Mbiwa\Mapou-Yanga-Mbiwa,fr FRA,DF,Lyon,fr Ligue 1,28,1989,1.4,106,9,72,41,1,0,103,0,0,,0,0,85,583,247,0,0,0,0,0,79,78,98.7,0
2643,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,Dortmund,de Bundesliga,27,1989,11.5,593,8,51,267,327,71,573,25,42,59.5,27,0,486,2835,1633,100,21,22,26,25,637,460,72.2,95
2644,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,eng Premier League,24,1993,31.6,1649,92,585,666,505,16,1397,22,40,55.0,25,3,852,4375,2352,97,43,4,25,17,898,809,90.1,58
2645,Yoel\Yoel,es ESP,GK,Eibar,es La Liga,28,1988,1.0,36,28,35,1,0,0,32,0,0,,0,0,20,169,93,0,0,0,0,0,11,11,100.0,0
2646,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,eng Premier League,28,1988,22.8,1301,158,746,579,62,30,1287,1,1,100.0,1,0,786,4268,2039,37,10,0,1,8,776,765,98.6,23
2647,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,eng Premier League,32,1985,27.1,1897,99,548,879,612,28,1640,21,41,51.2,23,3,1200,6722,3880,160,53,11,13,14,1201,1125,93.7,43
2648,Zaydou Youssouf\Zaydou-Youssouf,fr FRA,FW,Bordeaux,fr Ligue 1,18,1999,1.5,77,0,9,50,31,2,74,3,8,37.5,4,1,61,321,128,7,3,0,4,8,73,57,78.1,9
2649,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,eng Premier League,32,1985,36.5,1929,136,605,898,501,24,1622,5,12,41.7,7,0,964,4714,2173,84,22,1,9,16,979,893,91.2,37
2650,Mattia Zaccagni\Mattia-Zaccagni,it ITA,MFFW,Hellas Verona,it Serie A,22,1995,1.7,87,3,31,38,26,3,85,4,4,100.0,4,0,69,357,139,5,0,1,3,7,69,59,85.5,7
