Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
2122,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,it Serie A,24,1992,33.4,1737,2093,83.0,32279,10193,785,848,92.6,733,852,86.0,207,348,59.5,0,1.7,-1.7,22,139,31,20,130
2123,Marko Rog\Marko-Rog,hr CRO,FWMF,Napoli,it Serie A,22,1995,3.2,247,282,87.6,3181,601,167,178,93.8,60,72,83.3,7,13,53.8,0,0.6,-0.6,7,20,1,0,13
2124,Rogério\Rogerio,br BRA,DFMF,Sassuolo,it Serie A,19,1998,10.1,299,427,70.0,6160,3211,97,129,75.2,145,184,78.8,49,95,51.6,0,0.4,-0.4,8,37,7,7,35
2125,Marcus Rohdén\Marcus-Rohden,se SWE,MF,Crotone,it Serie A,26,1991,18.1,360,537,67.0,5751,2059,182,247,73.7,136,195,69.7,34,71,47.9,0,1.0,-1.0,8,28,6,1,44
2126,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,7.1,301,373,80.7,6212,2584,113,121,93.4,135,152,88.8,51,91,56.0,0,0.3,-0.3,2,23,1,0,17
2127,Diego Rolán\Diego-Rolan,uy URU,FWMF,Málaga,es La Liga,24,1993,21.6,464,606,76.6,7254,1638,262,319,82.1,147,193,76.2,42,61,68.9,0,1.0,-1.0,17,31,20,2,47
2128,Rolando\Rolando,pt POR,DF,Marseille,fr Ligue 1,31,1985,27.9,1156,1327,87.1,26534,7862,276,301,91.7,607,661,91.8,260,344,75.6,0,0.0,0.0,1,45,2,0,54
2129,Esteban Rolón\Esteban-Rolon,ar ARG,MF,Málaga,es La Liga,22,1995,4.6,105,140,75.0,1926,471,45,56,80.4,44,59,74.6,15,21,71.4,0,0.0,0.0,1,5,0,0,9
2130,Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,it Serie A,20,1997,21.0,670,897,74.7,14700,5521,198,235,84.3,339,405,83.7,126,234,53.8,0,0.1,-0.1,3,74,10,3,72
2131,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,it Serie A,22,1995,26.1,1354,1502,90.1,28192,8525,385,414,93.0,757,806,93.9,208,267,77.9,0,0.1,-0.1,4,70,0,0,75
2132,Simone Romagnoli\Simone-Romagnoli,it ITA,DF,Bologna,it Serie A,27,1990,6.2,232,287,80.8,5331,1738,58,68,85.3,115,130,88.5,58,86,67.4,0,0.0,0.0,1,16,2,0,12
2133,Aristóteles Romero\Aristoteles-Romero,ve VEN,MF,Crotone,it Serie A,21,1995,1.0,36,49,73.5,883,127,9,13,69.2,16,21,76.2,11,13,84.6,0,0.0,0.0,1,6,0,0,1
2134,Óscar Romero\Oscar-Romero,py PAR,MFFW,Alavés,es La Liga,25,1992,2.8,41,72,56.9,944,362,17,24,70.8,12,24,50.0,11,21,52.4,0,0.1,-0.1,5,4,1,0,5
2135,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1.0,14,18,77.8,626,482,1,1,100.0,4,4,100.0,9,13,69.2,0,0.0,0.0,0,0,0,0,0
2136,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,25,1991,32.2,1533,1869,82.0,29897,8256,547,635,86.1,770,895,86.0,199,293,67.9,0,1.2,-1.2,21,148,12,0,172
2137,Rômulo\Romulo,it ITA,MFDF,Hellas Verona,it Serie A,30,1987,35.2,1155,1583,73.0,19672,6661,571,683,83.6,457,579,78.9,106,239,44.4,5,4.2,+0.8,48,78,33,14,119
2138,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Real Madrid,es La Liga,32,1985,25.4,616,773,79.7,9150,2052,372,442,84.2,196,248,79.0,35,56,62.5,5,4.3,+0.7,38,33,28,6,56
2139,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30,1987,16.8,940,1091,86.2,20902,6553,240,269,89.2,504,534,94.4,192,275,69.8,0,0.0,0.0,1,51,1,0,58
2140,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,eng Premier League,27,1989,30.7,563,839,67.1,8373,1518,346,460,75.2,158,231,68.4,42,75,56.0,3,1.6,+1.4,22,39,14,2,48
2141,Valentin Rongier\Valentin-Rongier,fr FRA,MFFW,Nantes,fr Ligue 1,22,1994,26.1,1114,1305,85.4,19620,4882,505,580,87.1,470,521,90.2,111,154,72.1,1,1.6,-0.6,27,111,24,2,115
2142,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,26,1991,28.6,1426,1685,84.6,29208,7826,442,525,84.2,749,829,90.3,218,291,74.9,3,2.0,+1.0,21,174,23,3,163
2143,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,eng Premier League,31,1985,25.2,926,1245,74.4,19943,4627,330,403,81.9,367,444,82.7,204,344,59.3,2,2.5,-0.5,36,105,23,7,96
2144,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,34.7,1305,1893,68.9,25757,13890,542,666,81.4,532,716,74.3,219,454,48.2,0,3.3,-3.3,51,117,34,21,147
2145,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,eng Premier League,27,1990,8.9,378,510,74.1,7388,3164,151,182,83.0,168,206,81.6,53,97,54.6,1,1.0,0.0,11,37,20,7,53
2146,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,1.8,60,91,65.9,1196,698,30,38,78.9,16,27,59.3,13,20,65.0,0,0.0,0.0,0,4,0,0,6
2147,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Genoa,it Serie A,30,1987,18.9,565,812,69.6,9243,3866,283,338,83.7,233,326,71.5,37,112,33.0,1,0.6,+0.4,8,37,6,2,63
2148,Valentin Rosier\Valentin-Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,30.9,1092,1422,76.8,19941,7442,451,523,86.2,518,630,82.2,104,210,49.5,3,2.5,+0.5,19,84,24,11,94
2149,Luca Rossettini\Luca-Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,22.5,845,1030,82.0,18826,5412,194,223,87.0,479,533,89.9,167,260,64.2,0,0.1,-0.1,3,53,1,0,48
2150,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,0.1,3,3,100.0,89,79,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2151,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Genoa,it Serie A,30,1987,2.9,85,103,82.5,1463,167,38,45,84.4,34,40,85.0,10,14,71.4,0,0.3,-0.3,1,3,6,0,10
2152,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,20.9,723,976,74.1,13121,6239,329,390,84.4,299,373,80.2,84,165,50.9,2,5.2,-3.2,36,53,26,15,86
2153,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,4.8,112,177,63.3,1827,551,51,69,73.9,44,64,68.8,10,23,43.5,0,1.0,-1.0,6,6,7,4,13
2154,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,31.5,527,772,68.3,8792,1971,278,365,76.2,171,262,65.3,56,97,57.7,2,1.8,+0.2,26,31,16,2,63
2155,Rubén\Ruben,es ESP,GK,La Coruña,es La Liga,33,1984,27.6,296,514,57.6,11118,7534,33,34,97.1,97,101,96.0,162,375,43.2,0,0.0,0.0,0,3,0,0,0
2156,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,24,1993,26.0,1487,1686,88.2,31433,9266,435,473,92.0,804,863,93.2,232,321,72.3,1,0.5,+0.5,2,130,3,0,85
2157,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,16.8,928,1062,87.4,17060,3961,389,423,92.0,414,457,90.6,115,158,72.8,4,1.0,+3.0,18,93,10,0,71
2158,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,34.6,567,888,63.9,18214,11356,58,60,96.7,254,257,98.8,254,565,45.0,0,0.0,0.0,0,6,0,0,0
2159,Vincent Rüfli\Vincent-Rufli,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,0.3,11,14,78.6,236,112,3,4,75.0,7,8,87.5,1,2,50.0,0,0.0,0.0,0,2,0,0,1
2160,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,23,1994,21.5,1362,1512,90.1,28987,7945,377,403,93.5,768,821,93.5,211,278,75.9,1,0.4,+0.6,2,57,0,0,29
2161,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,26,1991,23.2,1818,2141,84.9,27298,10205,1085,1157,93.8,599,699,85.7,104,224,46.4,2,1.8,+0.2,27,116,32,7,137
2162,Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,es La Liga,21,1996,0.1,5,5,100.0,42,11,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2163,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,es La Liga,21,1996,29.5,1806,2119,85.2,33433,7569,783,912,85.9,778,876,88.8,222,283,78.4,6,2.2,+3.8,29,179,30,0,156
2164,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,26.8,1217,1460,83.4,25618,10426,389,430,90.5,620,679,91.3,199,334,59.6,0,0.2,-0.2,5,63,4,1,50
2165,Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,14.2,473,617,76.7,9217,3949,163,195,83.6,245,294,83.3,61,113,54.0,0,0.9,-0.9,12,27,11,6,43
2166,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26.0,694,916,75.8,20312,12403,89,92,96.7,356,367,97.0,248,454,54.6,0,0.0,0.0,1,4,0,0,0
2167,Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,de Bundesliga,26,1991,12.9,360,480,75.0,5775,1816,181,223,81.2,138,178,77.5,31,53,58.5,2,2.2,-0.2,16,30,11,4,50
2168,Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,12.7,469,562,83.5,9747,3716,137,156,87.8,259,285,90.9,71,110,64.5,0,0.1,-0.1,3,26,2,0,49
2169,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38.0,501,961,52.1,22713,16901,21,21,100.0,128,131,97.7,352,808,43.6,0,0.0,0.0,0,20,0,0,0
2170,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,10.4,120,196,61.2,1636,404,68,90,75.6,40,68,58.8,6,18,33.3,0,0.5,-0.5,6,6,8,4,9
2171,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,34.4,1578,2013,78.4,26100,11364,813,928,87.6,603,747,80.7,131,243,53.9,5,4.2,+0.8,40,143,54,29,142
2172,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,eng Premier League,20,1996,2.4,57,88,64.8,892,276,30,44,68.2,18,26,69.2,6,12,50.0,1,0.2,+0.8,2,11,2,1,6
2173,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,19.9,661,933,70.8,11152,4166,341,425,80.2,227,304,74.7,76,160,47.5,5,3.1,+1.9,35,78,30,8,100
2174,Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,15.9,510,699,73.0,9816,3250,205,259,79.2,236,313,75.4,67,111,60.4,1,0.6,+0.4,9,38,10,4,43
2175,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,20,1997,2.9,67,86,77.9,1124,199,37,43,86.0,22,26,84.6,7,9,77.8,0,0.5,-0.5,2,3,2,1,3
2176,Ihsan Sacko\Ihsan-Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,7.9,140,201,69.7,2262,414,76,99,76.8,51,70,72.9,11,20,55.0,1,1.2,-0.2,6,6,2,0,8
2177,Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,1.2,36,39,92.3,650,164,13,13,100.0,21,23,91.3,2,3,66.7,0,0.0,0.0,0,0,0,0,0
2178,Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,es La Liga,26,1991,3.0,49,68,72.1,712,214,27,39,69.2,17,22,77.3,3,5,60.0,0,0.0,0.0,2,6,0,0,4
2179,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,2.5,33,55,60.0,329,50,27,40,67.5,4,7,57.1,0,0,,0,0.2,-0.2,3,0,1,0,1
2180,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,10.6,681,773,88.1,11856,4120,306,333,91.9,311,338,92.0,58,90,64.4,0,0.7,-0.7,12,35,5,4,34
2181,Adrián Sahibeddine\Adrian-Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,0.2,5,6,83.3,57,27,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
2182,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,13.6,920,1108,83.0,16889,5475,393,445,88.3,409,460,88.9,107,179,59.8,2,1.9,+0.1,19,139,21,2,131
2183,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,20.4,365,496,73.6,5794,1310,183,216,84.7,144,200,72.0,25,54,46.3,1,1.8,-0.8,14,29,11,0,39
2184,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,0.2,3,5,60.0,47,14,1,3,33.3,2,2,100.0,0,0,,0,0.2,-0.2,1,0,1,1,0
2185,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,25.0,668,904,73.9,11266,2697,341,414,82.4,251,335,74.9,57,98,58.2,5,5.0,0.0,47,24,38,15,71
2186,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,0.9,14,27,51.9,221,39,9,12,75.0,3,9,33.3,2,5,40.0,0,0.0,0.0,0,0,0,0,1
2187,Gōtoku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,25.4,1030,1351,76.2,20218,7501,427,510,83.7,419,527,79.5,170,267,63.7,0,0.7,-0.7,13,97,23,10,109
2188,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,28.0,1197,1502,79.7,18749,8142,629,694,90.6,451,561,80.4,77,165,46.7,2,1.2,+0.8,13,87,12,5,126
2189,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,3.4,44,69,63.8,664,67,28,35,80.0,11,20,55.0,4,7,57.1,0,0.0,0.0,1,2,2,0,3
2190,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,27,1989,8.7,98,140,70.0,1287,237,57,77,74.0,27,38,71.1,4,9,44.4,1,0.3,+0.7,5,7,5,1,8
2191,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,17.8,608,737,82.5,11809,4931,212,238,89.1,311,356,87.4,78,125,62.4,2,1.1,+0.9,2,34,1,0,41
2192,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,5.3,95,151,62.9,1578,407,54,67,80.6,23,39,59.0,11,27,40.7,0,0.8,-0.8,7,7,5,3,8
2193,Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,fr Ligue 1,26,1990,33.7,513,818,62.7,6768,1395,321,461,69.6,136,218,62.4,26,48,54.2,3,2.8,+0.2,31,34,17,2,48
2194,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,it Serie A,25,1991,11.0,631,752,83.9,11594,3880,279,299,93.3,270,303,89.1,73,125,58.4,0,0.3,-0.3,6,51,10,4,68
2195,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,eng Premier League,25,1992,32.3,762,1042,73.1,12111,3521,393,497,79.1,268,344,77.9,65,129,50.4,10,8.3,+1.7,62,36,49,9,101
2196,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,26,1991,19.2,709,898,79.0,15847,5715,193,232,83.2,375,418,89.7,136,234,58.1,0,0.2,-0.2,4,59,6,1,58
2197,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,17.9,783,982,79.7,18705,6331,169,199,84.9,421,476,88.4,186,284,65.5,0,0.0,0.0,1,51,2,0,65
2198,Eddy Salcedo\Eddy-Salcedo,it ITA,MFFW,Genoa,it Serie A,15,2001,0.4,5,6,83.3,74,11,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1
2199,Yannis Salibur\Yannis-Salibur,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,16.9,469,617,76.0,7854,2082,229,267,85.8,177,227,78.0,49,80,61.3,1,2.3,-1.3,25,32,18,6,43
2200,Sejad Salihović\Sejad-Salihovic,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,4.1,169,234,72.2,3346,865,79,93,84.9,55,72,76.4,31,62,50.0,1,0.8,+0.2,8,18,4,3,9
2201,Yoann Salmier\Yoann-Salmier,gf GUF,DF,Strasbourg,fr Ligue 1,24,1992,12.3,449,538,83.5,10462,3575,88,99,88.9,261,289,90.3,97,143,67.8,1,0.6,+0.4,2,21,4,0,23
2202,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21.0,265,499,53.1,9578,6319,20,21,95.2,112,116,96.6,131,359,36.5,0,0.0,0.0,1,10,0,0,1
2203,Brice Samba\Brice-Samba,cg CGO,GK,Caen,fr Ligue 1,23,1994,3.5,51,87,58.6,2077,1583,2,3,66.7,19,20,95.0,30,64,46.9,0,0.0,0.0,0,1,0,0,0
2204,Junior Sambia\Junior-Sambia,fr FRA,MFFW,Montpellier,fr Ligue 1,20,1996,17.1,607,787,77.1,11321,3446,277,319,86.8,213,275,77.5,100,164,61.0,5,3.2,+1.8,37,46,15,4,68
2205,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,15.9,457,599,76.3,7747,2226,222,264,84.1,163,199,81.9,54,91,59.3,3,2.0,+1.0,23,39,23,8,52
2206,Sergi Samper\Sergi-Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,1.6,67,83,80.7,1306,235,27,31,87.1,28,30,93.3,12,20,60.0,0,0.0,0.0,0,1,1,0,1
2207,Jairo Samperio\Jairo-Samperio,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,0.4,4,7,57.1,47,17,2,3,66.7,2,4,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
2208,Jairo Samperio\Jairo-Samperio,es ESP,FWDF,Las Palmas,es La Liga,24,1993,6.2,104,157,66.2,1506,437,64,83,77.1,32,50,64.0,6,17,35.3,0,0.4,-0.4,5,4,4,1,5
2209,Mario Sampirisi\Mario-Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,24.4,822,1100,74.7,16488,8043,273,327,83.5,431,514,83.9,115,247,46.6,0,0.6,-0.6,8,79,19,8,99
2210,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,28,1989,23.9,802,1034,77.6,15508,4621,316,389,81.2,369,448,82.4,114,177,64.4,1,1.2,-0.2,13,101,12,2,102
2211,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,es La Liga,21,1996,9.5,122,158,77.2,1836,241,77,92,83.7,32,45,71.1,10,15,66.7,0,0.1,-0.1,3,6,0,0,7
2212,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,7.8,323,413,78.2,5682,1424,143,170,84.1,132,157,84.1,36,72,50.0,0,0.4,-0.4,6,28,2,0,31
2213,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,11.6,441,616,71.6,7219,2249,236,282,83.7,143,197,72.6,46,89,51.7,3,1.9,+1.1,22,45,36,5,71
2214,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,16.7,639,912,70.1,12030,3748,297,368,80.7,224,316,70.9,102,176,58.0,3,5.3,-2.3,49,51,81,13,133
2215,Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,206,250,82.4,3994,1017,75,87,86.2,97,108,89.8,31,48,64.6,0,0.0,0.0,0,13,0,0,13
2216,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,es La Liga,31,1986,12.5,479,574,83.4,9392,1906,188,223,84.3,217,245,88.6,69,94,73.4,0,0.5,-0.5,4,39,3,0,31
2217,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,1663,1876,88.6,37123,12025,435,481,90.4,870,928,93.8,345,445,77.5,0,0.1,-0.1,4,90,2,0,81
2218,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,30,40,75.0,558,237,12,15,80.0,15,16,93.8,3,9,33.3,0,0.0,0.0,0,2,0,0,5
2219,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.2,962,1389,69.3,16888,6280,477,575,83.0,369,499,73.9,104,280,37.1,2,0.5,+1.5,7,89,14,4,106
2220,Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,308,372,82.8,4616,928,168,195,86.2,110,127,86.6,18,30,60.0,4,3.1,+0.9,20,13,10,0,23
2221,Sandro\Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,619,694,89.2,10959,2425,262,288,91.0,284,308,92.2,64,82,78.0,0,0.2,-0.2,5,28,4,0,29
2222,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,1423,1680,84.7,28301,8351,529,604,87.6,670,745,89.9,210,293,71.7,3,2.5,+0.5,28,105,45,23,125
2223,Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,9,14,64.3,152,9,2,5,40.0,7,9,77.8,0,0,,0,0.0,0.0,0,0,0,0,0
2224,Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,323,400,80.8,7285,2539,79,105,75.2,175,200,87.5,69,93,74.2,0,0.2,-0.2,1,26,0,0,20
2225,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,926,1179,78.5,13754,2895,520,611,85.1,326,399,81.7,49,101,48.5,15,7.8,+7.2,55,20,43,10,67
2226,Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32.0,1448,1788,81.0,33226,12251,329,398,82.7,818,907,90.2,291,454,64.1,1,0.8,+0.2,9,101,7,0,137
2227,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,621,835,74.4,13088,3969,208,261,79.7,265,324,81.8,127,210,60.5,1,1.5,-0.5,18,103,8,2,93
2228,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,751,879,85.4,12790,3900,351,387,90.7,306,348,87.9,78,113,69.0,1,1.6,-0.6,21,88,7,2,88
2229,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,432,546,79.1,7624,1997,176,214,82.2,203,246,82.5,41,62,66.1,0,0.9,-0.9,8,32,4,1,40
2230,Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,12,16,75.0,204,27,5,7,71.4,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,1
2231,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,170,302,56.3,2634,538,93,158,58.9,54,84,64.3,14,25,56.0,1,0.4,+0.6,10,16,8,1,23
2232,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,817,1051,77.7,14312,3367,397,462,85.9,307,390,78.7,89,148,60.1,2,3.6,-1.6,37,76,26,11,79
2233,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.2,167,232,72.0,2665,654,99,129,76.7,51,69,73.9,15,22,68.2,1,1.5,-0.5,13,11,6,1,21
2234,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,936,1169,80.1,18459,5491,361,418,86.4,419,496,84.5,144,226,63.7,0,1.1,-1.1,16,116,6,3,105
2235,Ivan Santini\Ivan-Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,447,689,64.9,6027,982,282,403,70.0,122,195,62.6,17,32,53.1,1,1.5,-0.5,25,31,5,0,31
2236,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,439,547,80.3,8153,2437,185,206,89.8,194,233,83.3,54,89,60.7,0,0.1,-0.1,2,26,2,0,30
2237,Christian Santos\Christian-Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.9,90,141,63.8,1121,128,57,82,69.5,22,43,51.2,4,6,66.7,0,0.2,-0.2,3,4,1,1,1
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,1048,1493,70.2,20362,9228,442,514,86.0,418,582,71.8,168,319,52.7,1,2.0,-1.0,24,104,36,16,144
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,1107,1376,80.5,23085,7474,317,356,89.0,612,698,87.7,173,296,58.4,0,0.2,-0.2,4,72,6,3,82
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1.0,18,42,42.9,863,713,0,0,,4,4,100.0,14,38,36.8,0,0.0,0.0,0,1,0,0,0
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10.0,342,434,78.8,6340,2193,158,187,84.5,141,166,84.9,42,71,59.2,4,2.9,+1.1,37,50,22,1,69
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,840,1155,72.7,13894,4636,422,519,81.3,341,437,78.0,66,160,41.3,5,5.8,-0.8,46,53,52,13,125
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DFFW,Marseille,fr Ligue 1,25,1992,19.9,1083,1289,84.0,17945,6651,526,586,89.8,448,517,86.7,87,141,61.7,2,2.5,-0.5,29,59,29,21,76
