Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
1637,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,29,1991,28.0,15,0.54,13,0,0,2,0,0,0,0.00,0,0,0,0,0,0
1638,Javi Martínez,ESP,MF,CA Osasuna,La Liga,20,1999,5.1,10,1.96,9,0,1,0,0,0,1,0.20,1,0,0,0,0,0
1639,Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,31,1988,5.2,3,0.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1640,Josep Martínez,ESP,GK,RB Leipzig,Bundesliga,22,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1641,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,22,1997,28.5,80,2.81,52,0,6,7,10,5,15,0.53,9,0,0,2,3,1
1642,Pablo Martinez,FRA,DF,Nîmes Olympique,Ligue 1,31,1989,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1643,Gelson Martins,PRT,MF,AS Monaco,Ligue 1,25,1995,17.2,45,2.61,32,0,5,3,4,1,8,0.46,4,0,1,1,2,0
1644,Adam Marusic,MNE,DF,SS Lazio,Serie A,27,1992,33.0,58,1.76,50,1,1,5,0,1,6,0.18,5,0,0,1,0,0
1645,Sylvain Marveaux,FRA,MF,FC Lorient,Ligue 1,34,1986,2.2,7,3.15,4,0,2,1,0,0,1,0.45,0,0,0,1,0,0
1646,Marvin Park,ESP,DF,Real Madrid,La Liga,20,2000,1.5,2,1.35,1,1,0,0,0,0,1,0.68,1,0,0,0,0,0
1647,Omar Mascarell,ESP,MF,FC Schalke 04,Bundesliga,27,1993,19.6,12,0.61,8,4,0,0,0,0,1,0.05,0,1,0,0,0,0
1648,Andrea Masiello,ITA,DF,Genoa CFC,Serie A,34,1986,28.5,14,0.49,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1649,Jordi Masip,ESP,GK,Real Valladolid CF,La Liga,31,1989,25.0,3,0.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1650,Roberto Massimo,DEU,DF,VfB Stuttgart,Bundesliga,19,2000,8.4,22,2.62,12,0,4,4,2,0,3,0.36,1,0,0,1,1,0
1651,Giuseppe Mastinu,ITA,FW,Spezia Calcio,Serie A,28,1991,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1652,Arthur Masuaku,COD,DF,West Ham United,Premier League,26,1993,11.2,32,2.86,23,2,4,2,1,0,4,0.36,4,0,0,0,0,0
1653,Jaime Mata,ESP,FW,Getafe CF,La Liga,31,1988,22.6,41,1.81,33,0,1,4,3,0,3,0.13,1,0,1,1,0,0
1654,Juan Mata,ESP,FW,Manchester United,Premier League,32,1988,5.7,18,3.18,12,4,0,2,0,0,5,0.88,3,1,0,1,0,0
1655,Pape Sarr,SEN,MF,FC Metz,Ligue 1,17,2002,17.7,38,2.15,29,2,1,1,3,2,4,0.23,3,0,0,0,1,0
1656,Eliot Matazo,BEL,MF,AS Monaco,Ligue 1,18,2002,3.5,6,1.72,4,0,1,1,0,0,3,0.86,2,0,1,0,0,0
1657,Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,23,1997,2.5,3,1.22,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1658,Jean-Philippe Mateta,FRA,FW,1.FSV Mainz 05,Bundesliga,23,1997,11.1,25,2.26,18,1,5,0,1,0,4,0.36,3,0,0,0,1,0
1659,Nemanja Matic,SRB,MF,Manchester United,Premier League,31,1988,12.3,20,1.63,18,0,0,2,0,0,3,0.24,3,0,0,0,0,0
1660,Joel Matip,CMR,DF,Liverpool FC,Premier League,28,1991,7.7,6,0.78,5,0,0,1,0,0,2,0.26,1,0,0,1,0,0
1661,Rabbi Matondo,WAL,FW,FC Schalke 04,Bundesliga,19,2000,2.4,4,1.64,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1662,Ryder Matos,BRA,MF,Udinese Calcio,Serie A,27,1993,0.1,3,20.77,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1663,Henning Matriciani,DEU,DF,FC Schalke 04,Bundesliga,20,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1664,Chrislain Matsima,FRA,DF,AS Monaco,Ligue 1,18,2002,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1665,Federico Mattiello,ITA,DF,Spezia Calcio,Serie A,25,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1666,Neal Maupay,FRA,FW,Brighton & Hove Albion,Premier League,23,1996,27.9,79,2.83,52,1,10,5,8,3,8,0.29,5,0,0,1,2,0
1667,Tony Mauricio,FRA,MF,RC Lens,Ligue 1,26,1994,5.6,30,5.38,17,8,2,2,1,0,5,0.90,1,4,0,0,0,0
1668,Stephy Mavididi,ENG,FW,Montpellier HSC,Ligue 1,22,1998,22.6,42,1.86,22,1,6,5,7,1,5,0.22,1,0,2,2,0,0
1669,Konstantinos Mavropanos,GRC,DF,VfB Stuttgart,Bundesliga,22,1997,16.3,9,0.55,6,0,0,2,0,1,2,0.12,1,0,0,1,0,0
1670,Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,31,1989,9.1,21,2.30,17,0,2,0,2,0,1,0.11,0,0,0,0,1,0
1671,Borja Mayoral,ESP,FW,Real Madrid,La Liga,23,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1672,Borja Mayoral,ESP,FW,AS Roma,Serie A,23,1997,17.2,51,2.96,34,0,4,7,3,3,8,0.46,3,0,2,1,2,0
1673,Youssef Maziz,FRA,MF,FC Metz,Ligue 1,22,1998,2.9,11,3.85,6,3,1,0,1,0,0,0.00,0,0,0,0,0,0
1674,Antonio Mazzotta,ITA,DF,FC Crotone,Serie A,30,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1675,Kevin Mbabu,CHE,DF,VfL Wolfsburg,Bundesliga,25,1995,18.2,30,1.64,25,1,0,1,3,0,2,0.11,2,0,0,0,0,0
1676,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,21,1998,26.4,107,4.05,69,0,19,7,10,2,28,1.06,13,0,7,2,5,1
1677,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,25,1994,4.8,3,0.63,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1678,Jean Manuel Mbom,DEU,MF,SV Werder Bremen,Bundesliga,20,2000,12.9,19,1.47,11,2,1,0,4,1,2,0.16,1,0,0,0,1,0
1679,Nathanaël Mbuku,FRA,MF,Stade Reims,Ligue 1,18,2002,24.6,60,2.44,42,4,3,4,6,1,6,0.24,3,0,0,2,1,0
1680,James McArthur,SCO,MF,Crystal Palace,Premier League,32,1987,16.3,19,1.17,18,0,0,0,1,0,2,0.12,2,0,0,0,0,0
1681,Oliver McBurnie,SCO,FW,Sheffield United,Premier League,24,1996,14.7,29,1.97,24,0,0,4,1,0,3,0.20,1,0,0,1,1,0
1682,Alex McCarthy,ENG,GK,Southampton FC,Premier League,30,1989,30.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1683,James McCarthy,IRL,MF,Crystal Palace,Premier League,29,1990,9.1,12,1.32,10,1,0,0,0,1,1,0.11,0,0,0,0,0,1
1684,John McGinn,SCO,MF,Aston Villa,Premier League,25,1994,37.0,100,2.70,82,2,3,2,9,2,12,0.32,8,1,1,1,1,0
1685,David McGoldrick,IRL,FW,Sheffield United,Premier League,32,1987,26.6,52,1.95,31,1,8,4,5,3,1,0.04,1,0,0,0,0,0
1686,Weston McKennie,USA,MF,Juventus FC,Serie A,21,1998,18.9,53,2.80,44,0,4,4,1,0,4,0.21,3,0,0,1,0,0
1687,Dwight McNeil,ENG,MF,Burnley FC,Premier League,20,1999,34.1,80,2.35,42,27,2,1,6,2,9,0.26,4,3,1,0,0,1
1688,Scott McTominay,SCO,MF,Manchester United,Premier League,23,1996,23.7,33,1.40,24,0,0,1,6,2,3,0.13,1,0,0,0,1,1
1689,Gary Medel,CHL,DF,Bologna FC 1909,Serie A,32,1987,5.7,4,0.70,4,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1690,Facundo Medina,ARG,DF,RC Lens,Ligue 1,21,1999,22.3,24,1.08,22,2,0,0,0,0,1,0.04,0,1,0,0,0,0
1691,Nathan de Medina,BEL,DF,Arminia Bielefeld,Bundesliga,22,1997,7.1,5,0.70,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
1692,Ben Mee,ENG,DF,Burnley FC,Premier League,30,1989,29.9,11,0.37,6,2,0,2,1,0,1,0.03,1,0,0,0,0,0
1693,Joshua Mees,DEU,FW,1.FC Union Berlin,Bundesliga,24,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1694,Admir Mehmedi,CHE,MF,VfL Wolfsburg,Bundesliga,29,1991,9.1,41,4.50,34,1,1,2,2,1,3,0.33,3,0,0,0,0,0
1695,Soualiho Meïté,FRA,MF,Torino FC,Serie A,26,1994,10.2,18,1.76,14,0,2,2,0,0,3,0.29,1,0,0,2,0,0
1696,Soualiho Meïté,FRA,MF,AC Milan,Serie A,26,1994,6.5,17,2.60,12,0,2,1,1,1,2,0.31,2,0,0,0,0,0
1697,Hannibal Mejbri,TUN,MF,Manchester United,Premier League,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1698,Farid El Melali,DZA,FW,SCO Angers,Ligue 1,23,1997,4.6,12,2.61,5,0,2,1,3,1,3,0.65,1,0,1,0,1,0
1699,Filippo Melegoni,ITA,MF,Genoa CFC,Serie A,21,1999,4.3,9,2.08,3,3,1,1,0,1,0,0.00,0,0,0,0,0,0
1700,Gonzalo Melero,ESP,MF,Levante UD,La Liga,26,1994,20.6,42,2.04,36,1,0,2,2,1,4,0.19,3,0,0,1,0,0
1701,Birger Meling,NOR,DF,Nîmes Olympique,Ligue 1,25,1994,25.9,36,1.39,29,2,3,0,1,1,9,0.35,6,0,2,0,1,0
1702,Arthur,BRA,MF,Juventus FC,Serie A,23,1996,12.9,26,2.02,24,0,0,0,1,1,1,0.08,0,0,0,0,0,1
1703,Houboulang Mendes,FRA,DF,FC Lorient,Ligue 1,22,1998,14.4,10,0.69,7,1,0,0,2,0,1,0.07,1,0,0,0,0,0
1704,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,29,1990,18.1,6,0.33,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1705,Thiago Mendes,BRA,MF,Olympique Lyon,Ligue 1,28,1992,24.9,53,2.13,48,1,1,1,1,1,5,0.20,5,0,0,0,0,0
1706,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,23,1997,29.7,57,1.92,42,2,2,4,5,2,15,0.51,8,0,1,3,2,1
1707,Edgar Méndez,ESP,MF,Deportivo Alavés,La Liga,30,1990,23.2,36,1.55,25,0,3,1,5,2,2,0.09,1,0,0,0,1,0
1708,Eñaut Mendi,ESP,FW,SD Eibar,La Liga,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1709,Batista Mendy,FRA,MF,FC Nantes,Ligue 1,20,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1710,Benjamin Mendy,FRA,DF,Manchester City,Premier League,26,1994,10.6,17,1.61,13,0,4,0,0,0,3,0.28,2,0,1,0,0,0
1711,Edouard Mendy,SEN,GK,Stade Rennais FC,Ligue 1,28,1992,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1712,Edouard Mendy,SEN,GK,Chelsea FC,Premier League,28,1992,30.5,3,0.10,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1713,Ferland Mendy,FRA,DF,Real Madrid,La Liga,25,1995,24.5,46,1.87,43,0,1,0,2,0,1,0.04,1,0,0,0,0,0
1714,Nampalys Mendy,SEN,MF,Leicester City,Premier League,28,1992,16.2,15,0.93,11,0,0,0,2,2,2,0.12,2,0,0,0,0,0
1715,Hamza Mendyl,MAR,FW,FC Schalke 04,Bundesliga,22,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1716,Levent Mercan,DEU,FW,FC Schalke 04,Bundesliga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1717,Jorge Meré,ESP,DF,1. FC Köln,Bundesliga,23,1997,14.4,5,0.35,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1718,Alex Meret,ITA,GK,SSC Napoli,Serie A,23,1997,22.0,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1719,Mikel Merino,ESP,MF,Real Sociedad,La Liga,24,1996,23.9,52,2.17,38,1,1,5,3,4,8,0.33,6,0,0,1,0,1
1720,Martín Merquelanz,ESP,FW,Real Sociedad,La Liga,25,1995,6.1,20,3.28,12,6,0,1,0,1,1,0.16,0,1,0,0,0,0
1721,Mert Cetin,TUR,DF,Hellas Verona,Serie A,23,1997,4.6,1,0.22,0,0,1,0,0,0,1,0.22,0,0,1,0,0,0
1722,Dries Mertens,BEL,FW,SSC Napoli,Serie A,33,1987,16.2,64,3.95,53,3,2,2,1,3,10,0.62,8,0,0,0,1,1
1723,Roque Mesa,ESP,MF,Real Valladolid CF,La Liga,31,1989,19.6,42,2.15,32,4,4,0,2,0,0,0.00,0,0,0,0,0,0
1724,Illan Meslier,FRA,GK,Leeds United,Premier League,20,2000,35.0,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1725,Lionel Messi,ARG,FW,FC Barcelona,La Liga,33,1987,33.6,241,7.17,140,19,39,11,30,2,38,1.13,24,1,8,3,2,0
1726,Junior Messias,BRA,MF,FC Crotone,Serie A,29,1991,35.7,109,3.05,49,11,20,15,9,5,14,0.39,5,2,2,3,1,1
1727,Thomas Meunier,BEL,DF,Borussia Dortmund,Bundesliga,28,1991,16.4,24,1.47,18,1,1,2,1,1,1,0.06,0,0,0,1,0,0
1728,Mexer,MOZ,DF,FC Girondins Bordeaux,Ligue 1,31,1988,7.9,3,0.38,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1729,Max Meyer,DEU,MF,1. FC Köln,Bundesliga,24,1995,3.9,6,1.54,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1730,Omenuke Mfulu,COD,MF,Elche CF,La Liga,26,1994,8.8,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1731,Míchel Herrero,ESP,MF,Real Valladolid CF,La Liga,32,1988,10.5,31,2.95,22,6,0,1,0,2,0,0.00,0,0,0,0,0,0
1732,Jonas Dirkner,DEU,MF,Hertha BSC,Bundesliga,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1733,Jonas Michelbrink,DEU,MF,Hertha BSC,Bundesliga,19,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1734,Clément Michelin,FRA,DF,RC Lens,Ligue 1,23,1997,12.8,28,2.18,20,5,0,2,0,1,4,0.31,4,0,0,0,0,0
1735,Edouard Michut,FRA,MF,Paris Saint-Germain,Ligue 1,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1736,Petar Micin,SRB,MF,Udinese Calcio,Serie A,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1737,Florian Miguel,FRA,DF,Nîmes Olympique,Ligue 1,23,1996,17.1,3,0.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1738,Valentin Mihaila,ROU,FW,Parma Calcio 1913,Serie A,20,2000,7.8,22,2.84,15,0,5,1,1,0,4,0.52,3,0,0,0,1,0
1739,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,22,1997,33.7,18,0.53,14,0,1,3,0,0,3,0.09,1,0,0,2,0,0
1740,Arkadiusz Milik,POL,FW,Olympique Marseille,Ligue 1,26,1994,13.6,22,1.62,13,0,3,3,2,1,4,0.30,3,0,1,0,0,0
1741,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,25,1995,30.5,81,2.65,68,1,1,4,3,4,16,0.52,14,0,0,0,1,1
1742,Vanja Milinković-Savić,SRB,GK,Torino FC,Serie A,23,1997,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1743,Éder Militão,BRA,DF,Real Madrid,La Liga,22,1998,12.6,7,0.56,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0
1744,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,29,1991,26.2,39,1.49,22,13,1,1,1,1,3,0.11,2,1,0,0,0,0
1745,Luis Milla,ESP,MF,Granada CF,La Liga,25,1994,13.9,31,2.23,21,7,1,1,0,1,4,0.29,3,0,0,0,0,1
1746,Pere Milla,ESP,FW,Elche CF,La Liga,27,1992,22.0,39,1.77,20,0,2,7,8,2,8,0.36,5,0,1,1,1,0
1747,Álex Millán,ESP,FW,Villarreal CF,La Liga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1748,Vincenzo Millico,ITA,FW,Torino FC,Serie A,19,2000,0.2,1,4.29,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1749,Enzo Millot,FRA,MF,AS Monaco,Ligue 1,18,2002,0.5,1,2.20,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1750,James Milner,ENG,MF,Liverpool FC,Premier League,34,1986,11.9,22,1.85,17,3,1,0,0,1,1,0.08,0,1,0,0,0,0
1751,Santi Mina,ESP,FW,Celta de Vigo,La Liga,24,1995,26.8,38,1.42,21,0,3,5,8,1,9,0.34,4,0,0,1,4,0
1752,Yerry Mina,COL,DF,Everton FC,Premier League,25,1994,21.5,4,0.19,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1753,Takumi Minamino,JPN,MF,Southampton FC,Premier League,25,1995,7.9,11,1.39,8,0,0,1,2,0,1,0.13,1,0,0,0,0,0
1754,Takumi Minamino,JPN,MF,Liverpool FC,Premier League,25,1995,3.3,6,1.84,3,0,1,1,1,0,1,0.31,0,0,1,0,0,0
1755,Tyrone Mings,ENG,DF,Aston Villa,Premier League,27,1993,35.5,14,0.39,12,0,1,1,0,0,2,0.06,2,0,0,0,0,0
1756,Óscar Mingueza,ESP,DF,FC Barcelona,La Liga,21,1999,21.1,20,0.95,17,0,0,1,1,1,5,0.24,5,0,0,0,0,0
1757,Rafa Mir,ESP,FW,SD Huesca,La Liga,23,1997,32.0,28,0.88,18,1,2,2,2,3,2,0.06,1,0,0,0,1,0
1758,Jorge Miramón,ESP,DF,Levante UD,La Liga,31,1989,19.2,38,1.97,34,1,1,1,1,0,6,0.31,5,0,0,0,1,0
1759,Aleksey Miranchuk,RUS,FW,Atalanta BC,Serie A,24,1995,7.5,31,4.13,23,2,2,1,3,0,6,0.80,5,0,1,0,0,0
1760,Juan Miranda,ESP,DF,Real Betis Balompié,La Liga,20,2000,18.4,21,1.14,16,3,0,1,1,0,3,0.16,3,0,0,0,0,0
1761,Antonio Mirante,ITA,GK,AS Roma,Serie A,37,1983,12.8,3,0.23,3,0,0,0,0,0,2,0.16,2,0,0,0,0,0
1762,Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,20,1999,19.0,9,0.47,9,0,0,0,0,0,3,0.16,3,0,0,0,0,0
1763,Aleksandar Mitrovic,SRB,FW,Fulham FC,Premier League,25,1994,15.6,47,3.02,36,1,5,1,2,2,5,0.32,3,0,1,1,0,0
1764,Stefan Mitrovic,SRB,DF,RC Strasbourg Alsace,Ligue 1,30,1990,30.9,11,0.36,7,0,1,2,1,0,1,0.03,1,0,0,0,0,0
1765,Maximilian Mittelstädt,DEU,DF,Hertha BSC,Bundesliga,23,1997,20.0,37,1.85,30,2,2,1,0,2,2,0.10,2,0,0,0,0,0
1766,Henrikh Mkhitaryan,ARM,FW,AS Roma,Serie A,31,1989,30.5,109,3.57,84,2,5,7,7,4,15,0.49,13,0,0,1,1,0
1767,Jakub Moder,POL,DF,Brighton & Hove Albion,Premier League,21,1999,7.2,11,1.53,7,1,1,1,0,1,1,0.14,1,0,0,0,0,0
1768,Anthony Modeste,FRA,FW,1. FC Köln,Bundesliga,32,1988,2.5,4,1.63,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1769,Anthony Modeste,FRA,FW,AS Saint-Étienne,Ligue 1,32,1988,3.3,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1770,Luka Modric,HRV,MF,Real Madrid,La Liga,34,1985,30.4,95,3.13,74,11,6,1,1,2,7,0.23,6,0,1,0,0,0
1771,Terem Moffi,NGA,FW,FC Lorient,Ligue 1,21,1999,23.0,61,2.65,42,0,7,4,4,4,8,0.35,2,0,2,2,1,1
1772,Kevin Möhwald,DEU,MF,SV Werder Bremen,Bundesliga,27,1993,17.3,29,1.68,21,5,0,2,1,0,3,0.17,3,0,0,0,0,0
1773,Niklas Moisander,FIN,DF,SV Werder Bremen,Bundesliga,34,1985,13.6,3,0.22,3,0,0,0,0,0,1,0.07,1,0,0,0,0,0
1774,Moïse Sahi Dion,CIV,FW,RC Strasbourg Alsace,Ligue 1,18,2001,1.0,6,5.74,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
1775,Johan Mojica,COL,DF,Elche CF,La Liga,27,1992,13.4,14,1.05,11,0,1,1,1,0,0,0.00,0,0,0,0,0,0
1776,Johan Mojica,COL,DF,Atalanta BC,Serie A,27,1992,3.3,4,1.20,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1777,Guillem Molina,ESP,DF,Valencia CF,La Liga,20,2000,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1778,Jorge Molina,ESP,FW,Granada CF,La Liga,38,1982,17.9,40,2.23,35,0,1,0,4,0,7,0.39,6,0,1,0,0,0
1779,Nahuel Molina,ARG,DF,Udinese Calcio,Serie A,22,1998,20.3,42,2.07,36,2,3,1,0,0,12,0.59,10,0,2,0,0,0
1780,Salvatore Molina,ITA,MF,FC Crotone,Serie A,28,1992,25.7,44,1.71,36,4,2,0,1,1,7,0.27,7,0,0,0,0,0
1781,Víctor Mollejo,ESP,MF,Getafe CF,La Liga,19,2001,0.8,5,6.25,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0
1782,Florent Mollet,FRA,MF,Montpellier HSC,Ligue 1,28,1991,26.2,66,2.52,39,17,0,0,8,2,8,0.31,4,3,0,0,1,0
1783,Jayson Molumby,IRL,MF,Brighton & Hove Albion,Premier League,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1784,Momo Cissé,GIN,DF,VfB Stuttgart,Bundesliga,17,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1785,Jon Moncayola,ESP,MF,CA Osasuna,La Liga,22,1998,29.6,32,1.08,30,1,0,1,0,0,2,0.07,2,0,0,0,0,0
1786,Gabriele Moncini,ITA,FW,Benevento Calcio,Serie A,24,1996,4.0,6,1.51,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
1787,Thomas Monconduit,FRA,MF,FC Lorient,Ligue 1,29,1991,12.8,26,2.03,16,2,3,3,1,1,1,0.08,0,0,0,1,0,0
1788,Kévin Monnet-Paquet,FRA,MF,AS Saint-Étienne,Ligue 1,31,1988,6.3,8,1.28,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1789,Nacho Monreal,ESP,DF,Real Sociedad,La Liga,34,1986,23.1,20,0.86,19,0,0,1,0,0,2,0.09,2,0,0,0,0,0
1790,Tòfol Montiel,ESP,DF,ACF Fiorentina,Serie A,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1791,Lorenzo Montipò,ITA,GK,Benevento Calcio,Serie A,24,1996,37.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1792,Ángel Montoro,ESP,MF,Granada CF,La Liga,32,1988,15.1,40,2.64,21,14,0,1,3,1,1,0.07,1,0,0,0,0,0
1793,Martín Montoya,ESP,DF,Real Betis Balompié,La Liga,29,1991,2.7,5,1.88,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1794,Emre Mor,TUR,FW,Celta de Vigo,La Liga,23,1997,5.6,5,0.90,2,1,2,0,0,0,0,0.00,0,0,0,0,0,0
1795,Luca Mora,ITA,MF,Spezia Calcio,Serie A,32,1988,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1796,Wesley,BRA,MF,Aston Villa,Premier League,23,1996,0.2,1,5.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1797,Álvaro Morata,ESP,FW,Juventus FC,Serie A,27,1992,22.4,74,3.31,56,0,4,6,6,2,15,0.67,12,0,0,2,1,0
1798,Jan Morávek,CZE,MF,FC Augsburg,Bundesliga,30,1989,3.0,5,1.69,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1799,Jon Morcillo,ESP,MF,Athletic Bilbao,La Liga,21,1998,15.1,42,2.77,28,10,1,0,2,1,4,0.26,3,1,0,0,0,0
1800,Jérémy Morel,MDG,DF,FC Lorient,Ligue 1,36,1984,27.7,16,0.58,12,2,0,2,0,0,0,0.00,0,0,0,0,0,0
1801,Alberto Moreno,ESP,DF,Villarreal CF,La Liga,28,1992,2.1,5,2.33,1,0,2,2,0,0,0,0.00,0,0,0,0,0,0
1802,Álex Moreno,ESP,DF,Real Betis Balompié,La Liga,27,1993,19.8,31,1.56,25,0,5,0,0,1,4,0.20,3,0,1,0,0,0
1803,Gerard Moreno,ESP,FW,Villarreal CF,La Liga,28,1992,29.7,81,2.73,62,0,9,7,2,1,18,0.61,12,0,3,2,0,1
1804,Tete Morente,ESP,MF,Elche CF,La Liga,23,1996,22.4,34,1.52,20,3,5,1,5,0,9,0.40,5,1,1,1,1,0
1805,Mateu Morey Bauzà,ESP,DF,Borussia Dortmund,Bundesliga,20,2000,9.2,19,2.06,17,0,0,0,2,0,3,0.33,3,0,0,0,0,0
1806,Wes Morgan,JAM,DF,Leicester City,Premier League,36,1984,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1807,Raúl Moro,ESP,MF,SS Lazio,Serie A,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1808,Loren Morón,ESP,FW,Real Betis Balompié,La Liga,26,1993,11.0,19,1.73,10,0,4,1,3,1,1,0.09,0,0,0,0,1,0
1809,Pedro Mosquera,ESP,MF,SD Huesca,La Liga,32,1988,22.8,23,1.01,20,1,0,1,1,0,3,0.13,2,0,0,1,0,0
1810,Aimen Moueffek,FRA,DF,AS Saint-Étienne,Ligue 1,19,2001,8.3,15,1.82,11,0,1,0,2,1,0,0.00,0,0,0,0,0,0
1811,Youssoufa Moukoko,DEU,FW,Borussia Dortmund,Bundesliga,15,2004,4.7,17,3.63,6,0,2,4,3,2,2,0.43,1,0,1,0,0,0
1812,Harold Moukoudi,CMR,DF,AS Saint-Étienne,Ligue 1,22,1997,25.3,13,0.51,9,1,0,3,0,0,3,0.12,0,0,0,3,0,0
1813,Jessy Moulin,FRA,GK,AS Saint-Étienne,Ligue 1,34,1986,29.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
