Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
1530,Romelu Lukaku,BEL,FW,Inter Milan,Serie A,27,1993,32.0,4,0,0,34,49,19,23,3,5,0,0,0,87,37,62,37.4
1531,Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,22,1997,20.6,4,1,1,34,31,20,26,10,14,0,0,0,109,27,33,45.0
1532,Sasa Lukic,SRB,MF,Torino FC,Serie A,23,1996,23.4,4,0,0,46,36,2,25,15,28,1,0,0,175,26,56,31.7
1533,Senad Lulic,BIH,DF,SS Lazio,Serie A,34,1986,8.0,1,0,0,13,3,2,23,8,10,0,0,0,57,11,3,78.6
1534,John Lundstram,ENG,MF,Sheffield United,Premier League,26,1994,22.6,8,1,0,24,20,1,31,21,12,0,0,0,171,18,15,54.5
1535,Sebastiano Luperto,ITA,DF,FC Crotone,Serie A,23,1996,20.9,5,1,1,28,19,0,0,18,19,0,0,0,164,28,25,52.8
1536,Andreas Luthe,DEU,GK,1.FC Union Berlin,Bundesliga,33,1987,30.8,1,0,0,1,3,0,0,0,0,0,1,0,141,0,0,
1537,Lyanco,BRA,DF,Torino FC,Serie A,23,1997,21.8,8,0,0,24,13,0,5,50,11,0,1,0,237,43,29,59.7
1538,Charalampos Lykogiannis,GRC,DF,Cagliari Calcio,Serie A,26,1993,26.9,10,2,2,29,24,2,70,29,15,0,1,0,186,60,35,63.2
1539,Yann M'Vila,FRA,MF,AS Saint-Étienne,Ligue 1,30,1990,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
1540,Alexis Mac Allister,ARG,MF,Brighton & Hove Albion,Premier League,21,1998,12.4,1,0,0,19,15,0,7,11,18,0,0,0,102,10,24,29.4
1541,Darwin Machís,VEN,FW,Granada CF,La Liga,27,1993,22.5,1,0,0,32,45,11,67,39,19,0,0,0,146,13,52,20.0
1542,Tim Maciejewski,DEU,MF,1.FC Union Berlin,Bundesliga,19,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1543,Luca Mack,DEU,MF,VfB Stuttgart,Bundesliga,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
1544,Yvann Maçon,FRA,DF,AS Saint-Étienne,Ligue 1,21,1998,6.0,2,0,0,11,7,0,13,2,19,0,0,0,65,10,9,52.6
1545,James Maddison,ENG,MF,Leicester City,Premier League,23,1996,23.3,4,0,0,19,57,5,40,11,27,2,0,0,149,3,18,14.3
1546,Mikail Maden,NOR,FW,FC Schalke 04,Bundesliga,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
1547,Pablo Maffeo,ESP,DF,SD Huesca,La Liga,23,1997,21.8,4,0,0,12,44,2,69,32,22,0,2,0,207,35,28,55.6
1548,Lisandro Magallán,ARG,DF,FC Crotone,Serie A,26,1993,24.2,10,0,0,66,14,0,1,36,41,0,1,0,213,46,32,59.0
1549,Christian Maggio,ITA,DF,Benevento Calcio,Serie A,38,1982,3.3,2,0,0,6,7,0,3,2,5,0,0,0,26,5,7,41.7
1550,Giulio Maggiore,ITA,MF,Spezia Calcio,Serie A,22,1998,24.6,3,0,0,58,41,4,24,27,48,0,0,0,180,33,29,53.2
1551,Francesco Magnanelli,ITA,MF,US Sassuolo,Serie A,35,1984,4.9,2,0,0,5,6,0,1,5,8,0,0,0,68,3,11,21.4
1552,Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,24,1995,16.8,8,0,0,44,29,0,1,48,12,0,0,1,187,87,37,70.2
1553,Hugo Magnetti,FRA,MF,Stade Brest 29,Ligue 1,22,1998,6.7,4,0,0,12,9,0,3,13,16,0,0,0,61,6,5,54.5
1554,Harry Maguire,ENG,DF,Manchester United,Premier League,27,1993,33.9,11,0,0,40,30,1,4,61,18,0,0,0,392,145,42,77.5
1555,Abdallahi Mahmoud,MRT,MF,Deportivo Alavés,La Liga,20,2000,0.7,0,0,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3
1556,Hicham Mahou,FRA,DF,OGC Nice,Ligue 1,21,1999,0.4,1,0,0,3,0,0,3,1,1,0,0,0,1,0,0,
1557,Riyad Mahrez,DZA,FW,Manchester City,Premier League,29,1991,21.7,0,0,0,13,30,7,60,6,15,0,0,0,123,15,18,45.5
1558,Arne Maier,DEU,MF,Arminia Bielefeld,Bundesliga,21,1999,11.5,0,0,0,2,5,2,10,9,14,0,0,0,117,5,5,50.0
1559,Arne Maier,DEU,MF,Hertha BSC,Bundesliga,21,1999,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0
1560,Habib Maïga,CIV,MF,FC Metz,Ligue 1,24,1996,29.9,9,0,0,63,36,3,17,41,56,1,0,0,329,42,33,56.0
1561,Mike Maignan,FRA,GK,LOSC Lille,Ligue 1,24,1995,38.0,1,0,0,2,9,0,0,0,0,0,0,0,195,0,0,
1562,Ainsley Maitland-Niles,ENG,DF,Arsenal FC,Premier League,22,1997,5.4,0,0,0,6,3,2,4,13,11,1,0,0,44,5,4,55.6
1563,Ainsley Maitland-Niles,ENG,MF,West Bromwich Albion,Premier League,22,1997,13.7,2,0,0,10,14,0,12,25,14,1,0,0,125,8,22,26.7
1564,Josh Maja,NGA,FW,Fulham FC,Premier League,21,1998,9.0,0,0,0,8,7,2,0,4,6,0,0,0,41,9,36,20.0
1565,Josh Maja,NGA,FW,FC Girondins Bordeaux,Ligue 1,21,1998,8.9,2,0,0,8,12,2,0,5,2,0,0,0,33,12,20,37.5
1566,Radoslaw Majecki,POL,GK,AS Monaco,Ligue 1,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
1567,Majeed Waris,GHA,FW,RC Strasbourg Alsace,Ligue 1,28,1991,6.1,0,0,0,9,19,2,9,3,1,0,0,0,30,2,9,18.2
1568,Marco Majouga,FRA,FW,Nîmes Olympique,Ligue 1,19,2001,1.2,0,0,0,3,1,1,1,1,0,0,0,0,8,3,2,60.0
1569,Jean-Victor Makengo,FRA,MF,Udinese Calcio,Serie A,22,1998,5.8,1,0,0,13,4,0,2,3,7,0,0,0,47,8,0,100.0
1570,Nemanja Maksimovic,SRB,MF,Getafe CF,La Liga,25,1995,30.3,5,0,0,28,9,0,18,50,35,0,1,0,266,56,58,49.1
1571,Nikola Maksimovic,SRB,DF,SSC Napoli,Serie A,28,1991,13.4,1,0,0,6,6,0,1,16,6,0,0,1,137,37,13,74.0
1572,Adilson Malanda,FRA,MF,Nîmes Olympique,Ligue 1,18,2001,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
1573,Filip Malbasic,SRB,FW,Cádiz CF,La Liga,27,1992,9.6,2,0,0,17,15,7,14,4,8,0,0,0,39,9,47,16.1
1574,Kévin Malcuit,MAR,DF,ACF Fiorentina,Serie A,29,1991,2.3,0,0,0,4,1,0,6,2,2,0,0,0,17,2,1,66.7
1575,Kévin Malcuit,MAR,MF,SSC Napoli,Serie A,29,1991,0.4,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,33.3
1576,Daniel Maldini,ITA,FW,AC Milan,Serie A,18,2001,0.3,0,0,0,4,1,0,1,0,0,0,0,0,5,0,0,
1577,Ruslan Malinovskyi,UKR,FW,Atalanta BC,Serie A,27,1993,20.8,3,0,0,45,55,1,31,3,17,0,0,0,153,29,28,50.9
1578,Yunus Malli,TUR,MF,VfL Wolfsburg,Bundesliga,28,1992,0.6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0.0
1579,Hugo Mallo,ESP,DF,Celta de Vigo,La Liga,29,1991,28.9,8,0,0,56,29,6,68,29,37,1,2,0,273,62,57,52.1
1580,Mickaël Malsa,MTQ,MF,Levante UD,La Liga,24,1995,26.0,5,0,0,36,37,0,5,51,36,0,0,0,245,22,31,41.5
1581,Dennis Man,ROU,FW,Parma Calcio 1913,Serie A,21,1998,7.8,1,0,0,6,7,0,8,6,4,0,0,0,55,9,9,50.0
1582,Hianga'a Mbock,FRA,MF,Stade Brest 29,Ligue 1,20,1999,5.1,1,0,0,8,3,0,1,1,4,0,0,0,36,7,6,53.8
1583,Vincent Manceau,FRA,DF,SCO Angers,Ligue 1,31,1989,25.7,4,0,0,16,15,0,42,36,24,0,1,0,205,13,14,48.1
1584,Gianluca Mancini,ITA,DF,AS Roma,Serie A,24,1996,31.7,10,0,0,67,27,2,10,71,40,0,1,0,241,62,34,64.6
1585,Steve Mandanda,FRA,GK,Olympique Marseille,Ligue 1,35,1985,37.0,1,0,0,0,4,0,0,0,0,0,0,0,195,0,0,
1586,Reinildo Mandava,MOZ,DF,LOSC Lille,Ligue 1,26,1994,24.2,2,1,0,37,35,2,55,55,52,0,0,0,229,51,22,69.9
1587,Aïssa Mandi,DZA,DF,Real Betis Balompié,La Liga,28,1991,26.6,6,2,1,20,14,3,1,33,20,0,1,0,216,56,28,66.7
1588,Rolando Mandragora,ITA,MF,Udinese Calcio,Serie A,23,1997,4.4,0,0,0,5,4,1,3,3,5,0,1,0,37,6,2,75.0
1589,Rolando Mandragora,ITA,MF,Torino FC,Serie A,23,1997,16.9,5,1,1,33,30,1,13,19,17,0,0,0,192,13,13,50.0
1590,Mario Mandzukic,HRV,FW,AC Milan,Serie A,34,1986,2.4,1,0,0,9,2,2,2,1,5,0,0,0,8,13,12,52.0
1591,Sadio Mané,SEN,FW,Liverpool FC,Premier League,28,1992,31.2,3,0,0,54,78,31,63,15,32,1,0,0,160,28,80,25.9
1592,Nicolò Manfredini,ITA,GK,Benevento Calcio,Serie A,32,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
1593,Eliaquim Mangala,FRA,DF,Valencia CF,La Liga,29,1991,3.6,1,0,0,5,2,2,0,4,1,0,0,0,43,18,9,66.7
1594,Orel Mangala,BEL,MF,VfB Stuttgart,Bundesliga,22,1998,23.4,4,0,0,34,28,0,10,27,18,0,0,0,225,9,13,40.9
1595,Thomas Mangani,FRA,MF,SCO Angers,Ligue 1,33,1987,29.9,3,0,0,17,24,1,36,33,49,0,0,0,335,31,26,54.4
1596,Vito Mannone,ITA,GK,AS Monaco,Ligue 1,32,1988,9.0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,
1597,Konstantinos Manolas,GRC,DF,SSC Napoli,Serie A,29,1991,25.5,5,0,0,21,12,1,2,26,21,1,1,0,178,50,33,60.2
1598,Javier Manquillo,ESP,DF,Newcastle United,Premier League,26,1994,9.2,1,0,0,7,8,0,20,8,14,0,0,0,75,17,10,63.0
1599,Juan Ramos,URY,DF,Spezia Calcio,Serie A,23,1996,3.3,1,0,0,3,2,1,2,2,1,0,0,0,23,5,2,71.4
1600,Myziane Maolida,FRA,FW,OGC Nice,Ligue 1,21,1999,12.0,2,0,0,18,10,2,23,5,11,0,0,0,50,1,24,4.0
1601,Faitout Maouassa,FRA,DF,Stade Rennais FC,Ligue 1,22,1998,13.0,4,0,0,13,18,0,42,12,18,0,0,0,95,14,12,53.8
1602,Sékou Mara,FRA,FW,FC Girondins Bordeaux,Ligue 1,18,2002,2.5,0,0,0,7,4,1,1,0,3,0,0,0,11,15,6,71.4
1603,Marcos André,BRA,FW,Real Valladolid CF,La Liga,23,1996,13.1,3,0,0,25,26,7,6,1,4,1,0,0,56,42,91,31.6
1604,Marçal,BRA,DF,Wolverhampton Wanderers,Premier League,31,1989,6.9,2,0,0,12,3,0,10,8,4,0,0,0,56,9,11,45.0
1605,Marçal,BRA,DF,Olympique Lyon,Ligue 1,31,1989,0.9,0,0,0,1,1,0,3,0,0,0,0,0,13,8,1,88.9
1606,Marcelo,BRA,DF,Real Madrid,La Liga,32,1988,11.7,3,0,0,10,15,3,41,9,17,0,1,0,74,5,13,27.8
1607,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,33,1987,32.3,7,2,1,38,10,1,5,38,26,0,1,0,331,117,46,71.8
1608,Solly March,ENG,DF,Brighton & Hove Albion,Premier League,26,1994,18.6,0,0,0,26,26,2,71,19,35,0,1,0,186,17,22,43.6
1609,Federico Marchetti,ITA,GK,Genoa CFC,Serie A,37,1983,3.7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
1610,Riccardo Marchizza,ITA,DF,Spezia Calcio,Serie A,22,1998,17.3,4,0,0,17,14,4,40,19,12,0,1,0,135,27,16,62.8
1611,Gian Marco Ferrari,ITA,DF,US Sassuolo,Serie A,28,1992,33.5,7,0,0,41,35,0,3,37,26,1,0,0,298,81,46,63.8
1612,Iván Marcone,ARG,MF,Elche CF,La Liga,30,1990,29.4,10,1,1,29,19,0,4,36,48,0,2,0,274,26,16,61.9
1613,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,31,1989,16.9,2,0,0,13,5,2,43,19,17,0,0,0,128,11,15,42.3
1614,Dario Maresic,AUT,DF,Stade Reims,Ligue 1,20,1999,5.7,0,0,0,8,1,0,3,6,6,0,0,0,39,12,5,70.6
1615,José Mari,ESP,MF,Cádiz CF,La Liga,32,1987,16.1,5,0,0,27,18,0,4,15,22,0,0,0,180,30,28,51.7
1616,Pablo Marí,ESP,DF,Arsenal FC,Premier League,26,1993,10.0,2,0,0,8,4,0,0,5,11,0,1,0,72,29,16,64.4
1617,José María Giménez,URY,DF,Atlético de Madrid,La Liga,25,1995,19.6,5,0,0,19,18,2,1,21,15,0,1,0,140,58,25,69.9
1618,Mariano Díaz,DOM,FW,Real Madrid,La Liga,26,1993,5.7,0,0,0,8,5,13,0,0,2,0,0,0,15,20,13,60.6
1619,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,28,1991,15.9,2,0,0,12,7,0,7,21,29,0,0,0,155,14,13,51.9
1620,Adrián Marín,ESP,DF,Deportivo Alavés,La Liga,23,1997,1.0,0,0,0,3,0,0,0,1,1,0,0,0,12,3,1,75.0
1621,Adrián Marín,ESP,DF,Granada CF,La Liga,23,1997,3.0,1,0,0,3,2,0,3,7,2,0,0,0,24,5,4,55.6
1622,Razvan Marin,ROU,MF,Cagliari Calcio,Serie A,24,1996,32.9,6,0,0,48,24,3,46,26,49,0,0,0,286,15,22,40.5
1623,Guillermo Maripán,CHL,DF,AS Monaco,Ligue 1,26,1994,23.2,7,0,0,18,8,1,1,26,17,0,1,0,201,53,32,62.4
1624,Marlon,BRA,DF,US Sassuolo,Serie A,24,1995,19.4,6,1,1,26,8,0,0,28,19,0,1,0,162,39,27,59.1
1625,Omar Marmoush,EGY,FW,VfL Wolfsburg,Bundesliga,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1626,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,26,1994,23.6,2,0,0,14,5,1,3,32,18,0,0,0,214,52,35,59.8
1627,Luca Marrone,ITA,DF,FC Crotone,Serie A,30,1990,17.6,8,0,0,36,11,0,0,14,19,0,1,1,176,22,14,61.1
1628,Roger Martí,ESP,FW,Levante UD,La Liga,29,1991,24.4,4,0,0,43,25,14,16,5,13,0,0,0,81,18,56,24.3
1629,Anthony Martial,FRA,FW,Manchester United,Premier League,24,1995,16.4,0,1,0,15,27,15,12,4,1,4,0,0,62,15,23,39.5
1630,Aarón Martín,ESP,DF,Celta de Vigo,La Liga,23,1997,17.1,1,0,0,24,15,3,44,17,12,0,0,0,107,17,27,38.6
1631,Aarón Martín,ESP,DF,1.FSV Mainz 05,Bundesliga,23,1997,2.9,0,0,0,4,0,0,13,3,2,0,0,0,17,0,2,0.0
1632,Álex Martín,ESP,DF,Cádiz CF,La Liga,22,1998,1.1,0,0,0,1,0,0,1,2,0,0,0,0,3,2,2,50.0
1633,Jonas Martin,FRA,MF,Stade Rennais FC,Ligue 1,30,1990,5.4,3,0,0,10,5,0,2,9,11,0,0,0,61,10,5,66.7
1634,Gabriel Martinelli,BRA,FW,Arsenal FC,Premier League,19,2001,6.5,0,0,0,9,4,1,14,8,1,0,0,0,33,6,14,30.0
1635,Lucas Martínez Quarta,ARG,DF,ACF Fiorentina,Serie A,24,1996,16.5,4,1,0,23,10,0,4,36,31,0,1,0,128,31,31,50.0
1636,Emiliano Martínez,ARG,GK,Aston Villa,Premier League,27,1992,38.0,1,0,0,1,9,0,0,0,0,0,0,0,178,0,0,
1637,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,29,1991,28.0,9,1,0,30,34,4,9,37,14,0,0,0,274,79,46,63.2
1638,Javi Martínez,ESP,MF,CA Osasuna,La Liga,20,1999,5.1,1,0,0,5,7,0,3,4,9,0,0,0,47,6,5,54.5
1639,Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,31,1988,5.2,0,0,0,2,7,0,1,11,5,0,0,0,61,20,7,74.1
1640,Josep Martínez,ESP,GK,RB Leipzig,Bundesliga,22,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
1641,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,22,1997,28.5,5,0,0,65,61,11,16,28,18,3,0,0,133,32,61,34.4
1642,Pablo Martinez,FRA,DF,Nîmes Olympique,Ligue 1,31,1989,6.0,1,0,0,5,10,0,0,7,8,0,0,0,50,8,7,53.3
1643,Gelson Martins,PRT,MF,AS Monaco,Ligue 1,25,1995,17.2,3,0,0,22,36,5,28,12,22,2,0,0,133,10,24,29.4
1644,Adam Marusic,MNE,DF,SS Lazio,Serie A,27,1992,33.0,3,0,0,19,17,4,50,48,28,0,1,1,232,43,25,63.2
1645,Sylvain Marveaux,FRA,MF,FC Lorient,Ligue 1,34,1986,2.2,0,0,0,2,7,0,1,1,4,0,0,0,21,2,1,66.7
1646,Marvin Park,ESP,DF,Real Madrid,La Liga,20,2000,1.5,0,0,0,1,5,0,4,1,1,0,0,0,18,5,0,100.0
1647,Omar Mascarell,ESP,MF,FC Schalke 04,Bundesliga,27,1993,19.6,6,0,0,26,12,0,5,36,21,0,0,0,222,33,25,56.9
1648,Andrea Masiello,ITA,DF,Genoa CFC,Serie A,34,1986,28.5,6,0,0,15,12,1,5,41,22,0,1,0,257,39,43,47.6
1649,Jordi Masip,ESP,GK,Real Valladolid CF,La Liga,31,1989,25.0,3,0,0,1,2,0,0,0,0,0,0,0,115,0,0,
1650,Roberto Massimo,DEU,DF,VfB Stuttgart,Bundesliga,19,2000,8.4,2,0,0,5,7,7,7,12,14,0,0,0,66,11,12,47.8
1651,Giuseppe Mastinu,ITA,FW,Spezia Calcio,Serie A,28,1991,0.4,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,
1652,Arthur Masuaku,COD,DF,West Ham United,Premier League,26,1993,11.2,2,0,0,10,8,1,33,6,13,0,1,0,101,10,17,37.0
1653,Jaime Mata,ESP,FW,Getafe CF,La Liga,31,1988,22.6,9,1,0,70,36,27,36,11,10,0,0,0,110,90,128,41.3
1654,Juan Mata,ESP,FW,Manchester United,Premier League,32,1988,5.7,0,0,0,1,4,2,7,2,2,0,0,0,28,1,3,25.0
1655,Pape Sarr,SEN,MF,FC Metz,Ligue 1,17,2002,17.7,5,0,0,24,25,1,6,40,27,0,0,0,169,24,14,63.2
1656,Eliot Matazo,BEL,MF,AS Monaco,Ligue 1,18,2002,3.5,0,1,0,5,3,0,0,2,8,0,0,0,24,3,5,37.5
1657,Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,23,1997,2.5,0,0,0,3,1,5,1,1,1,0,0,0,9,13,13,50.0
1658,Jean-Philippe Mateta,FRA,FW,1.FSV Mainz 05,Bundesliga,23,1997,11.1,2,0,0,8,8,13,4,1,5,1,0,0,50,23,32,41.8
1659,Nemanja Matic,SRB,MF,Manchester United,Premier League,31,1988,12.3,2,0,0,14,7,0,6,18,15,0,0,0,127,19,8,70.4
1660,Joel Matip,CMR,DF,Liverpool FC,Premier League,28,1991,7.7,2,0,0,10,4,0,0,4,11,0,0,0,82,24,11,68.6
1661,Rabbi Matondo,WAL,FW,FC Schalke 04,Bundesliga,19,2000,2.4,0,0,0,2,1,1,1,2,3,0,0,0,11,1,2,33.3
1662,Ryder Matos,BRA,MF,Udinese Calcio,Serie A,27,1993,0.1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,
1663,Henning Matriciani,DEU,DF,FC Schalke 04,Bundesliga,20,2000,0.3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,
1664,Chrislain Matsima,FRA,DF,AS Monaco,Ligue 1,18,2002,3.9,2,0,0,2,1,0,2,1,4,0,0,0,42,9,9,50.0
1665,Federico Mattiello,ITA,DF,Spezia Calcio,Serie A,25,1995,0.4,0,0,0,0,1,0,1,1,0,0,0,0,7,1,2,33.3
1666,Neal Maupay,FRA,FW,Brighton & Hove Albion,Premier League,23,1996,27.9,1,1,0,29,44,12,11,12,18,1,1,0,117,26,68,27.7
1667,Tony Mauricio,FRA,MF,RC Lens,Ligue 1,26,1994,5.6,3,0,0,20,10,0,7,2,12,0,0,0,46,2,4,33.3
1668,Stephy Mavididi,ENG,FW,Montpellier HSC,Ligue 1,22,1998,22.6,3,0,0,31,33,3,19,20,6,1,0,0,109,15,48,23.8
1669,Konstantinos Mavropanos,GRC,DF,VfB Stuttgart,Bundesliga,22,1997,16.3,5,0,0,23,17,1,5,41,22,0,1,0,201,49,16,75.4
1670,Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,31,1989,9.1,2,0,0,5,9,9,1,3,6,0,0,0,37,15,19,44.1
1671,Borja Mayoral,ESP,FW,AS Roma,Serie A,23,1997,17.2,1,0,0,10,27,13,8,3,5,1,0,0,38,16,62,20.5
1672,Borja Mayoral,ESP,FW,Real Madrid,La Liga,23,1997,0.3,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0.0
1673,Youssef Maziz,FRA,MF,FC Metz,Ligue 1,22,1998,2.9,1,0,0,2,5,0,3,3,1,0,0,0,17,3,2,60.0
1674,Antonio Mazzotta,ITA,DF,FC Crotone,Serie A,30,1989,0.6,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,100.0
1675,Kevin Mbabu,CHE,DF,VfL Wolfsburg,Bundesliga,25,1995,18.2,7,0,0,43,21,1,55,23,31,0,0,0,184,38,28,57.6
1676,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,21,1998,26.4,5,0,0,23,38,17,68,7,5,4,0,0,109,7,8,46.7
1677,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,25,1994,4.8,2,0,0,3,5,1,2,2,3,0,0,0,36,14,9,60.9
1678,Jean Manuel Mbom,DEU,MF,SV Werder Bremen,Bundesliga,20,2000,12.9,7,0,0,32,17,2,14,14,15,0,1,0,88,34,24,58.6
1679,Nathanaël Mbuku,FRA,MF,Stade Reims,Ligue 1,18,2002,24.6,3,0,0,27,58,3,21,16,22,1,1,0,110,27,41,39.7
1680,James McArthur,SCO,MF,Crystal Palace,Premier League,32,1987,16.3,3,0,0,32,14,0,7,23,26,0,0,0,207,20,20,50.0
1681,Oliver McBurnie,SCO,FW,Sheffield United,Premier League,24,1996,14.7,2,0,0,24,26,4,3,8,7,1,0,0,65,140,119,54.1
1682,Alex McCarthy,ENG,GK,Southampton FC,Premier League,30,1989,30.0,2,0,0,0,2,0,0,0,0,0,0,0,130,0,0,
1683,James McCarthy,IRL,MF,Crystal Palace,Premier League,29,1990,9.1,1,0,0,6,4,0,5,8,8,0,0,0,112,7,8,46.7
1684,John McGinn,SCO,MF,Aston Villa,Premier League,25,1994,37.0,12,0,0,45,77,2,30,45,46,1,0,0,304,27,50,35.1
1685,David McGoldrick,IRL,FW,Sheffield United,Premier League,32,1987,26.6,7,0,0,44,32,17,24,12,16,0,0,0,146,94,133,41.4
1686,Weston McKennie,USA,MF,Juventus FC,Serie A,21,1998,18.9,5,0,0,44,7,4,15,23,28,0,0,0,128,34,29,54.0
1687,Dwight McNeil,ENG,MF,Burnley FC,Premier League,20,1999,34.1,1,0,0,12,39,2,114,38,22,0,0,0,272,22,30,42.3
1688,Scott McTominay,SCO,MF,Manchester United,Premier League,23,1996,23.7,3,0,0,47,41,1,9,51,29,0,0,0,215,49,34,59.0
1689,Gary Medel,CHL,DF,Bologna FC 1909,Serie A,32,1987,5.7,1,0,0,5,9,0,0,9,7,0,0,0,76,8,8,50.0
1690,Facundo Medina,ARG,DF,RC Lens,Ligue 1,21,1999,22.3,11,0,0,33,7,1,2,37,33,0,2,1,255,32,28,53.3
1691,Nathan de Medina,BEL,DF,Arminia Bielefeld,Bundesliga,22,1997,7.1,5,1,0,10,4,0,6,8,17,0,0,0,66,4,19,17.4
1692,Ben Mee,ENG,DF,Burnley FC,Premier League,30,1989,29.9,3,0,0,15,20,1,1,35,24,0,0,0,338,128,57,69.2
1693,Joshua Mees,DEU,FW,1.FC Union Berlin,Bundesliga,24,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
1694,Admir Mehmedi,CHE,MF,VfL Wolfsburg,Bundesliga,29,1991,9.1,0,0,0,20,15,9,20,6,12,0,0,0,73,5,21,19.2
1695,Soualiho Meïté,FRA,MF,Torino FC,Serie A,26,1994,10.2,0,0,0,11,9,1,3,10,6,0,0,0,82,10,8,55.6
1696,Soualiho Meïté,FRA,MF,AC Milan,Serie A,26,1994,6.5,2,0,0,13,14,2,2,8,12,0,0,0,72,13,8,61.9
1697,Hannibal Mejbri,TUN,MF,Manchester United,Premier League,17,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1698,Farid El Melali,DZA,FW,SCO Angers,Ligue 1,23,1997,4.6,1,0,0,10,15,1,7,7,4,1,0,0,33,1,9,10.0
1699,Filippo Melegoni,ITA,MF,Genoa CFC,Serie A,21,1999,4.3,1,0,0,3,5,0,6,9,3,0,0,0,29,3,1,75.0
1700,Gonzalo Melero,ESP,MF,Levante UD,La Liga,26,1994,20.6,4,0,0,25,33,1,4,21,19,0,0,0,160,43,54,44.3
1701,Birger Meling,NOR,DF,Nîmes Olympique,Ligue 1,25,1994,25.9,4,0,0,15,39,1,32,39,29,0,0,0,219,20,24,45.5
1702,Arthur,BRA,MF,Juventus FC,Serie A,23,1996,12.9,3,0,0,11,20,0,0,16,15,0,0,0,133,1,5,16.7
1703,Houboulang Mendes,FRA,DF,FC Lorient,Ligue 1,22,1998,14.4,3,0,0,24,6,1,24,7,14,0,3,0,85,20,18,52.6
1704,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,29,1990,18.1,5,0,0,23,26,1,2,26,24,0,2,0,146,27,36,42.9
1705,Thiago Mendes,BRA,MF,Olympique Lyon,Ligue 1,28,1992,24.9,5,1,0,27,23,0,7,40,38,0,0,0,282,26,22,54.2
1706,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,23,1997,29.7,8,0,0,77,62,5,28,37,45,2,0,0,209,27,67,28.7
1707,Edgar Méndez,ESP,MF,Deportivo Alavés,La Liga,30,1990,23.2,12,1,1,53,51,8,51,16,21,0,0,0,146,62,58,51.7
1708,Eñaut Mendi,ESP,FW,SD Eibar,La Liga,21,1999,0.7,1,0,0,3,0,1,0,0,1,0,1,0,5,0,1,0.0
1709,Batista Mendy,FRA,MF,FC Nantes,Ligue 1,20,2000,0.8,0,0,0,3,1,0,0,1,1,0,0,0,5,2,0,100.0
1710,Benjamin Mendy,FRA,DF,Manchester City,Premier League,26,1994,10.6,2,0,0,14,0,1,26,6,10,0,1,0,81,11,13,45.8
1711,Edouard Mendy,SEN,GK,Chelsea FC,Premier League,28,1992,30.5,2,0,0,1,2,0,0,0,0,0,1,0,118,0,1,0.0
1712,Edouard Mendy,SEN,GK,Stade Rennais FC,Ligue 1,28,1992,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
