Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
1711,Raúl Moro,ESP,DF,SS Lazio,Serie A,16,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1712,Loren Morón,ESP,FW,Real Betis Balompié,La Liga,25,1993,22.6,36,1.60,21,0,4,2,6,3,5,0.22,4,0,0,1,0,0
1713,Leonardo Morosini,ITA,FW,Brescia Calcio,Serie A,23,1995,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1714,Ravel Morrison,JAM,MF,Sheffield United,Premier League,26,1993,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1715,Victor Moses,NGA,DF,Inter Milan,Serie A,28,1990,4.7,23,4.93,14,1,4,0,3,1,8,1.71,5,0,1,0,2,0
1716,Lebo Mothiba,ZAF,FW,RC Strasbourg Alsace,Ligue 1,23,1996,11.6,21,1.81,17,0,1,3,0,0,3,0.26,3,0,0,0,0,0
1717,Harold Moukoudi,CMR,DF,AS Saint-Étienne,Ligue 1,21,1997,11.0,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1718,Jessy Moulin,FRA,GK,AS Saint-Étienne,Ligue 1,33,1986,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1719,Mason Mount,ENG,MF,Chelsea FC,Premier League,20,1999,31.9,117,3.67,69,29,3,5,9,2,17,0.53,9,4,1,0,2,1
1720,Lucas Moura,BRA,FW,Tottenham Hotspur,Premier League,26,1992,24.9,88,3.53,59,0,12,3,10,4,9,0.36,5,0,3,0,0,1
1721,Lys Mousset,FRA,FW,Sheffield United,Premier League,23,1996,13.8,26,1.89,15,0,8,1,2,0,5,0.36,5,0,0,0,0,0
1722,Wesley Moustache,FRA,DF,FC Nantes,Ligue 1,20,1999,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1723,João Moutinho,PRT,MF,Wolverhampton Wanderers,Premier League,32,1986,34.5,113,3.27,60,52,1,0,0,0,11,0.32,6,5,0,0,0,0
1724,Samuel Moutoussamy,COD,DF,FC Nantes,Ligue 1,22,1996,5.8,14,2.41,11,0,1,0,1,0,1,0.17,0,0,0,0,0,0
1725,Toni Moya,ESP,MF,Atlético de Madrid,La Liga,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1726,Javi Moyano,ESP,DF,Real Valladolid CF,La Liga,33,1986,24.7,31,1.25,25,0,2,0,4,0,1,0.04,1,0,0,0,0,0
1727,Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,21,1997,19.8,37,1.87,32,0,1,2,2,0,6,0.30,5,0,0,1,0,0
1728,Benoît Badiashile,FRA,DF,AS Monaco,Ligue 1,18,2001,15.7,5,0.32,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1729,Mert Müldür,TUR,DF,US Sassuolo,Serie A,20,1999,14.1,31,2.19,17,0,8,2,3,1,4,0.28,3,0,0,0,1,0
1730,Florian Müller,DEU,GK,1.FSV Mainz 05,Bundesliga,21,1997,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1731,Thomas Müller,DEU,MF,Bayern Munich,Bundesliga,29,1989,25.1,136,5.43,117,3,2,5,4,5,28,1.12,24,1,0,1,0,2
1732,Marshall Munetsi,ZWE,MF,Stade Reims,Ligue 1,23,1996,9.3,18,1.93,15,0,1,0,1,1,2,0.21,2,0,0,0,0,0
1733,Iker Muniain,ESP,FW,Athletic Bilbao,La Liga,26,1992,26.5,77,2.91,55,5,8,1,6,1,7,0.26,5,0,0,1,0,0
1734,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,21,1997,10.9,8,0.73,7,0,0,0,1,0,1,0.09,1,0,0,0,0,0
1735,Javi Muñoz,ESP,MF,Deportivo Alavés,La Liga,24,1995,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1736,Simone Muratore,ITA,MF,Juventus FC,Serie A,21,1998,1.8,8,4.36,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1737,Alessandro Murgia,ITA,MF,SPAL,Serie A,22,1996,19.4,54,2.78,32,18,0,1,2,1,2,0.10,1,1,0,0,0,0
1738,Luis Muriel,COL,FW,Atalanta BC,Serie A,28,1991,14.0,74,5.29,51,6,7,5,4,1,7,0.50,3,0,1,2,1,0
1739,Jeison Murillo,COL,DF,UC Sampdoria,Serie A,27,1992,7.4,5,0.68,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
1740,Jeison Murillo,COL,DF,Celta de Vigo,La Liga,27,1992,17.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1741,Glenn Murray,ENG,FW,Brighton & Hove Albion,Premier League,35,1983,8.9,12,1.36,7,0,1,3,1,0,1,0.11,1,0,0,0,0,0
1742,Nicola Murru,ITA,DF,UC Sampdoria,Serie A,24,1994,25.1,42,1.67,34,4,4,0,0,0,1,0.04,0,1,0,0,0,0
1743,Mateo Musacchio,ARG,DF,AC Milan,Serie A,28,1990,16.3,17,1.04,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1744,Torben Müsel,DEU,FW,Borussia Mönchengladbach,Bundesliga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1745,Jamal Musiala,DEU,MF,Bayern Munich,Bundesliga,16,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1746,Juan Musso,ARG,GK,Udinese Calcio,Serie A,25,1994,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1747,Shkodran Mustafi,DEU,DF,Arsenal FC,Premier League,27,1992,13.4,3,0.22,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0
1748,Yoshinori Muto,JPN,FW,Newcastle United,Premier League,27,1992,2.4,4,1.70,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1749,Yvon Mvogo,CHE,GK,RB Leipzig,Bundesliga,25,1994,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1750,Phillipp Mwene,AUT,DF,1.FSV Mainz 05,Bundesliga,25,1994,3.5,2,0.57,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1751,Evan N'Dicka,FRA,DF,Eintracht Frankfurt,Bundesliga,19,1999,19.1,18,0.94,17,0,1,0,0,0,2,0.10,2,0,0,0,0,0
1752,Kévin N'Doram,FRA,MF,FC Metz,Ligue 1,23,1996,18.3,33,1.80,25,2,1,0,3,2,0,0.00,0,0,0,0,0,0
1753,Abdallah Ndour,SEN,DF,RC Strasbourg Alsace,Ligue 1,25,1993,4.1,9,2.17,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1754,Ferris N'Goma,FRA,FW,Stade Brest 29,Ligue 1,26,1993,0.3,1,3.60,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1755,Nathan N'Goumou,FRA,FW,FC Toulouse,Ligue 1,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1756,Georges-Kevin N'Koudou,FRA,FW,Tottenham Hotspur,Premier League,24,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1757,Stanley Nsoki,FRA,DF,OGC Nice,Ligue 1,20,1999,14.1,14,0.99,10,1,1,1,1,0,2,0.14,2,0,0,0,0,0
1758,Nacho Fernández,ESP,DF,Real Madrid,La Liga,29,1990,4.9,7,1.44,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1759,Nacho Martínez,ESP,DF,Real Valladolid CF,La Liga,30,1989,21.0,47,2.23,39,3,1,0,2,2,6,0.29,4,0,0,0,1,1
1760,Radja Nainggolan,BEL,MF,Cagliari Calcio,Serie A,31,1988,23.0,93,4.04,72,5,6,8,1,1,12,0.52,8,0,2,2,0,0
1761,Marvelous Nakamba,ZWE,MF,Aston Villa,Premier League,25,1994,20.4,18,0.88,18,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1762,Naldo,BRA,DF,RCD Espanyol Barcelona,La Liga,30,1988,14.8,8,0.54,6,0,0,2,0,0,3,0.20,1,0,0,2,0,0
1763,Nahitan Nández,URY,MF,Cagliari Calcio,Serie A,23,1995,32.2,86,2.67,64,3,9,2,6,2,6,0.19,5,0,1,0,0,0
1764,Matija Nastasic,SRB,DF,FC Schalke 04,Bundesliga,26,1993,15.2,5,0.33,2,0,0,2,0,1,0,0.00,0,0,0,0,0,0
1765,Marc Navarro,ESP,DF,CD Leganés,La Liga,24,1995,2.4,1,0.41,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1766,Ximo Navarro,ESP,DF,Deportivo Alavés,La Liga,29,1990,21.1,6,0.28,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1767,Jesús Navas,ESP,DF,Sevilla FC,La Liga,33,1985,37.4,96,2.56,85,5,3,1,2,0,15,0.40,12,0,2,0,1,0
1768,Keylor Navas,CRI,GK,Paris Saint-Germain,Ligue 1,32,1986,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1769,Raúl Navas,ESP,DF,CA Osasuna,La Liga,31,1988,7.9,3,0.38,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1770,Michel Ndary Adopo,FRA,DF,Torino FC,Serie A,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1771,Papa Ndiaga Yade,SEN,FW,FC Metz,Ligue 1,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1772,Wilfred Ndidi,NGA,MF,Leicester City,Premier League,22,1996,29.7,39,1.31,33,0,1,1,1,3,4,0.13,4,0,0,0,0,0
1773,Emanuele Ndoj,ALB,MF,Brescia Calcio,Serie A,22,1996,6.2,15,2.43,10,0,1,1,3,0,1,0.16,0,0,0,1,0,0
1774,Tanguy Ndombélé,FRA,MF,Tottenham Hotspur,Premier League,22,1996,11.2,28,2.50,25,1,0,2,0,0,2,0.18,2,0,0,0,0,0
1775,Reiss Nelson,ENG,FW,Arsenal FC,Premier League,19,1999,7.0,21,3.00,12,4,2,2,1,0,1,0.14,0,0,0,1,0,0
1776,Ilija Nestorovski,MKD,FW,Udinese Calcio,Serie A,29,1990,13.9,34,2.45,26,0,5,2,1,0,3,0.22,2,0,1,0,0,0
1777,Neto,BRA,GK,FC Barcelona,La Liga,30,1989,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1778,Pedro Neto,PRT,FW,Wolverhampton Wanderers,Premier League,19,2000,10.4,35,3.35,20,3,6,0,4,2,8,0.77,4,1,1,0,1,1
1779,Manuel Neuer,DEU,GK,Bayern Munich,Bundesliga,33,1986,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1780,Florian Neuhaus,DEU,MF,Borussia Mönchengladbach,Bundesliga,22,1997,26.2,83,3.17,57,5,7,7,5,2,6,0.23,5,0,1,0,0,0
1781,Carlos Neva,ESP,DF,Granada CF,La Liga,23,1996,24.5,16,0.65,13,1,0,2,0,0,3,0.12,2,0,0,1,0,0
1782,Rúben Neves,PRT,MF,Wolverhampton Wanderers,Premier League,22,1997,34.0,64,1.88,50,1,3,4,1,5,5,0.15,2,0,0,1,0,2
1783,Neymar,BRA,MF,Paris Saint-Germain,Ligue 1,27,1992,14.6,96,6.56,61,7,13,3,11,0,17,1.16,13,0,2,0,1,0
1784,Jeremy Ngakia,ENG,DF,West Ham United,Premier League,18,2000,4.9,2,0.41,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1785,Jessic Ngankam,DEU,FW,Hertha BSC,Bundesliga,19,2000,0.9,4,4.24,3,0,1,0,0,0,2,2.12,1,0,1,0,0,0
1786,Ngonda Muzinga,COD,DF,Dijon FCO,Ligue 1,24,1994,6.0,3,0.50,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1787,Ahmad Ngouyamsa,CMR,DF,Dijon FCO,Ligue 1,18,2000,0.6,,,,,,,,,,,,,,,,
1788,Opa Nguette,SEN,FW,FC Metz,Ligue 1,25,1994,20.3,55,2.71,29,0,18,2,4,2,6,0.30,3,0,3,0,0,0
1789,Moussa Niakhaté,FRA,DF,1.FSV Mainz 05,Bundesliga,23,1996,33.0,25,0.76,21,2,0,1,1,0,3,0.09,3,0,0,0,0,0
1790,Ibrahima Niane,SEN,FW,FC Metz,Ligue 1,20,1999,10.6,24,2.27,14,1,4,0,4,1,0,0.00,0,0,0,0,0,0
1791,M'Baye Niang,SEN,FW,Stade Rennais FC,Ligue 1,24,1994,23.6,37,1.57,21,0,3,5,6,2,6,0.25,1,0,0,4,1,0
1792,Cheikh Niasse,SEN,MF,LOSC Lille,Ligue 1,19,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1793,Oumar Niasse,SEN,FW,Everton FC,Premier League,29,1990,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1794,Moritz Nicolas,DEU,GK,1.FC Union Berlin,Bundesliga,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1795,Florian Niederlechner,DEU,FW,FC Augsburg,Bundesliga,28,1990,30.2,72,2.38,40,1,12,6,12,1,14,0.46,6,0,4,1,2,1
1796,Saúl Ñíguez,ESP,MF,Atlético de Madrid,La Liga,24,1994,34.1,52,1.52,40,1,2,5,2,2,2,0.06,1,1,0,0,0,0
1797,Casimir Ninga,TCD,MF,SCO Angers,Ligue 1,26,1993,7.6,28,3.69,23,0,1,2,2,0,2,0.26,1,0,0,0,1,0
1798,Fer Niño,ESP,FW,Villarreal CF,La Liga,18,2000,0.9,1,1.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1799,Timothé Nkada,FRA,FW,Stade Reims,Ligue 1,20,1999,1.6,5,3.04,3,0,0,0,2,0,1,0.61,0,0,0,0,1,0
1800,Eddie Nketiah,ENG,FW,Arsenal FC,Premier League,20,1999,7.0,12,1.71,7,0,2,0,2,1,1,0.14,0,0,0,0,0,1
1801,Nicolas N'Koulou,CMR,DF,Torino FC,Serie A,29,1990,29.9,9,0.30,7,0,0,1,0,1,1,0.03,0,0,0,1,0,0
1802,Christopher Nkunku,FRA,MF,RB Leipzig,Bundesliga,21,1997,21.4,107,5.00,60,29,7,3,6,2,22,1.03,12,5,1,2,1,1
1803,Lukas Nmecha,DEU,MF,VfL Wolfsburg,Bundesliga,20,1998,1.5,6,4.12,3,0,1,0,2,0,0,0.00,0,0,0,0,0,0
1804,Mark Noble,ENG,MF,West Ham United,Premier League,32,1987,29.7,73,2.46,52,12,2,0,7,0,8,0.27,4,1,0,0,3,0
1805,Nolito,ESP,FW,Sevilla FC,La Liga,32,1986,10.0,32,3.21,20,2,4,4,1,1,2,0.20,0,0,1,0,1,0
1806,Nolito,ESP,FW,Celta de Vigo,La Liga,32,1986,3.6,15,4.17,11,4,0,0,0,0,2,0.56,2,0,0,0,0,0
1807,Arnaud Nordin,FRA,FW,AS Saint-Étienne,Ligue 1,21,1998,10.1,26,2.58,15,3,2,2,4,0,5,0.50,3,0,0,0,2,0
1808,Havard Nordtveit,NOR,DF,TSG 1899 Hoffenheim,Bundesliga,29,1990,7.8,6,0.77,4,0,1,1,0,0,2,0.26,1,0,1,0,0,0
1809,Oliver Norwood,NIR,MF,Sheffield United,Premier League,28,1991,34.3,80,2.33,43,30,0,3,1,1,6,0.17,2,2,0,0,0,0
1810,Alexander Nübel,DEU,GK,FC Schalke 04,Bundesliga,22,1996,25.7,3,0.12,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
1811,Kasim Adams,GHA,DF,Fortuna Düsseldorf,Bundesliga,24,1995,11.1,7,0.63,5,0,0,2,0,0,2,0.18,1,0,0,1,0,0
1812,Unai Núñez,ESP,DF,Athletic Bilbao,La Liga,22,1997,17.5,5,0.29,4,0,0,0,1,0,1,0.06,1,0,0,0,0,0
1813,Bram Nuytinck,NLD,DF,Udinese Calcio,Serie A,29,1990,24.7,16,0.65,13,0,0,1,0,2,0,0.00,0,0,0,0,0,0
1814,Gerzino Nyamsi,FRA,DF,Stade Rennais FC,Ligue 1,22,1997,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1815,Örjan Nyland,NOR,GK,Aston Villa,Premier League,28,1990,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1816,Allan Nyom,CMR,DF,Getafe CF,La Liga,31,1988,26.9,18,0.67,14,1,1,1,1,0,2,0.07,1,0,1,0,0,0
1817,Steven Nzonzi,FRA,MF,Stade Rennais FC,Ligue 1,30,1988,4.3,4,0.93,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1818,Jack O'Connell,ENG,DF,Sheffield United,Premier League,25,1994,32.4,23,0.71,21,0,0,2,0,0,2,0.06,2,0,0,0,0,0
1819,Michael Obafemi,IRL,FW,Southampton FC,Premier League,19,2000,7.4,19,2.57,13,0,3,2,0,1,2,0.27,2,0,0,0,0,0
1820,Pedro Obiang,GNQ,MF,US Sassuolo,Serie A,27,1992,18.6,32,1.72,25,0,1,3,1,2,2,0.11,1,0,0,0,1,0
1821,Jan Oblak,SVN,GK,Atlético de Madrid,La Liga,26,1993,37.7,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1822,Rafael Obrador,ESP,DF,RCD Mallorca,La Liga,15,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1823,Lucas Ocampos,ARG,FW,Sevilla FC,La Liga,25,1994,30.5,65,2.13,42,0,10,3,9,1,8,0.26,5,0,2,0,1,0
1824,Bastian Oczipka,DEU,DF,FC Schalke 04,Bundesliga,30,1989,33.5,69,2.06,41,25,3,0,0,0,13,0.39,9,3,1,0,0,0
1825,Álvaro Odriozola,ESP,DF,Bayern Munich,Bundesliga,23,1995,1.7,5,2.96,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1826,Álvaro Odriozola,ESP,DF,Real Madrid,La Liga,23,1995,3.8,10,2.62,7,0,2,0,1,0,2,0.52,2,0,0,0,0,0
1827,Kelvin Ofori,GHA,MF,Fortuna Düsseldorf,Bundesliga,18,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1828,Angelo Ogbonna,ITA,DF,West Ham United,Premier League,31,1988,31.0,10,0.32,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1829,Stefano Okaka,ITA,FW,Udinese Calcio,Serie A,29,1989,26.8,68,2.53,48,0,9,6,2,3,7,0.26,5,0,0,1,0,1
1830,Kwasi Wriedt,GHA,FW,Bayern Munich,Bundesliga,25,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1831,Lucas Olaza,URY,DF,Celta de Vigo,La Liga,25,1994,34.9,59,1.69,39,14,0,3,3,0,6,0.17,2,1,0,1,2,0
1832,Oier Olazábal,ESP,GK,RCD Espanyol Barcelona,La Liga,29,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1833,Christian Oliva,URY,MF,Cagliari Calcio,Serie A,23,1996,5.2,10,1.92,8,1,0,0,0,1,3,0.58,2,1,0,0,0,0
1834,Kiko Olivas,ESP,DF,Real Valladolid CF,La Liga,30,1988,32.7,13,0.40,8,1,0,2,2,0,1,0.03,0,0,0,1,0,0
1835,Cauly,BRA,MF,SC Paderborn 07,Bundesliga,23,1995,8.0,22,2.76,15,5,1,1,0,0,1,0.13,1,0,0,0,0,0
1836,Paulo Oliveira,PRT,DF,SD Eibar,La Liga,27,1992,23.2,6,0.26,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1837,Mathí­as Olivera,URY,DF,Getafe CF,La Liga,21,1997,20.8,22,1.06,14,1,3,0,2,2,3,0.14,1,1,1,0,0,0
1838,Maximiliano Olivera,URY,DF,ACF Fiorentina,Serie A,27,1992,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1839,Marco Olivieri,ITA,FW,Juventus FC,Serie A,20,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1840,Dani Olmo,ESP,MF,RB Leipzig,Bundesliga,21,1998,8.3,25,3.01,19,2,1,2,1,0,2,0.24,0,1,1,0,0,0
1841,Robin Olsen,SWE,GK,Cagliari Calcio,Serie A,29,1990,16.9,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1842,Kenneth Omeruo,NGA,DF,CD Leganés,La Liga,25,1993,20.8,7,0.34,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1843,Jean Onana,CMR,MF,LOSC Lille,Ligue 1,19,2000,0.9,1,1.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1844,Karim Onisiwo,AUT,FW,1.FSV Mainz 05,Bundesliga,27,1992,19.2,58,3.02,32,1,14,3,6,2,9,0.47,6,0,0,2,1,0
1845,Javi Ontiveros,ESP,FW,Villarreal CF,La Liga,21,1997,9.9,33,3.34,19,4,5,1,3,1,4,0.40,3,0,0,0,1,0
1846,Henry Onyekuru,NGA,FW,AS Monaco,Ligue 1,22,1997,1.8,4,2.25,2,0,1,0,1,0,1,0.56,1,0,0,0,0,0
1847,Nicholas Opoku,GHA,DF,Udinese Calcio,Serie A,21,1997,5.3,7,1.31,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1848,Nicholas Opoku,GHA,DF,Amiens SC,Ligue 1,21,1997,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1849,Willi Orban,HUN,DF,RB Leipzig,Bundesliga,26,1992,9.5,13,1.37,10,0,0,1,0,2,0,0.00,0,0,0,0,0,0
1850,Fabián Orellana,CHL,MF,SD Eibar,La Liga,33,1986,26.6,96,3.62,47,25,13,3,7,1,14,0.53,6,2,2,1,2,1
1851,Divock Origi,BEL,FW,Liverpool FC,Premier League,24,1995,8.0,23,2.89,11,0,6,2,3,0,4,0.50,0,0,1,1,1,0
1852,Aimar Oroz,ESP,FW,CA Osasuna,La Liga,17,2001,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1853,Riccardo Orsolini,ITA,FW,Bologna FC 1909,Serie A,22,1997,29.8,111,3.73,59,16,17,5,12,2,12,0.40,4,2,2,1,3,0
1854,Yuya Osako,JPN,FW,SV Werder Bremen,Bundesliga,29,1990,20.5,64,3.12,48,1,5,5,4,1,5,0.24,2,0,1,1,1,0
1855,Ben Osborn,ENG,MF,Sheffield United,Premier League,24,1994,6.6,13,1.97,11,0,0,1,1,0,4,0.61,3,0,0,1,0,0
1856,Victor Osimhen,NGA,FW,LOSC Lille,Ligue 1,20,1998,25.4,44,1.73,26,0,5,4,9,0,7,0.28,4,0,1,0,2,0
1857,David Ospina,COL,GK,SSC Napoli,Serie A,30,1988,16.3,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1858,Nicolás Otamendi,ARG,DF,Manchester City,Premier League,31,1988,19.1,8,0.42,6,0,0,2,0,0,1,0.05,0,0,0,1,0,0
1859,Otávio,BRA,MF,FC Girondins Bordeaux,Ligue 1,25,1994,24.6,20,0.81,15,0,1,2,0,2,5,0.20,3,0,1,1,0,0
1860,Paulo Otávio,BRA,DF,VfL Wolfsburg,Bundesliga,24,1994,4.2,15,3.55,11,2,1,0,1,0,1,0.24,1,0,0,0,0,0
1861,Abou Ouattara,BFA,MF,LOSC Lille,Ligue 1,19,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1862,Rémi Oudin,FRA,FW,FC Girondins Bordeaux,Ligue 1,22,1996,6.2,9,1.44,8,0,0,0,1,0,1,0.16,1,0,0,0,0,0
1863,Rémi Oudin,FRA,FW,Stade Reims,Ligue 1,22,1996,15.5,32,2.06,26,0,4,1,1,0,3,0.19,3,0,0,0,0,0
1864,Alexandre Oukidja,DZA,GK,FC Metz,Ligue 1,31,1988,26.5,7,0.26,5,2,0,0,0,0,1,0.04,0,1,0,0,0,0
1865,Zinédine Ould Khaled,FRA,MF,SCO Angers,Ligue 1,19,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1866,Adam Ounas,DZA,MF,OGC Nice,Ligue 1,22,1996,12.5,45,3.61,31,4,6,1,3,0,5,0.40,4,0,0,0,1,0
1867,Reece Oxford,ENG,MF,FC Augsburg,Bundesliga,20,1998,4.2,3,0.72,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1868,Alex Oxlade-Chamberlain,ENG,MF,Liverpool FC,Premier League,25,1993,16.5,42,2.55,31,0,3,3,4,1,4,0.24,1,0,2,0,1,0
1869,Mikel Oyarzabal,ESP,FW,Real Sociedad,La Liga,22,1997,33.9,88,2.60,70,7,5,1,4,1,17,0.50,13,2,0,0,1,1
1870,Ambroise Oyongo,CMR,DF,Montpellier HSC,Ligue 1,28,1991,20.2,27,1.33,20,2,2,1,1,1,2,0.10,2,0,0,0,0,0
1871,Mesut Özil,DEU,MF,Arsenal FC,Premier League,30,1988,16.0,63,3.94,42,17,2,0,2,0,7,0.44,6,1,0,0,0,0
1872,Levin Öztunali,DEU,MF,1.FSV Mainz 05,Bundesliga,23,1996,19.8,61,3.09,45,1,6,4,5,0,6,0.30,3,0,2,0,1,0
1873,Pablo,BRA,DF,FC Girondins Bordeaux,Ligue 1,28,1991,24.1,8,0.33,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1874,Fernando Pacheco,ESP,GK,Deportivo Alavés,La Liga,27,1992,26.2,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1875,Jon Pacheco,ESP,DF,Real Sociedad,La Liga,18,2001,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1876,Gonçalo Paciência,PRT,FW,Eintracht Frankfurt,Bundesliga,24,1994,14.3,41,2.88,25,1,5,5,3,2,7,0.49,4,0,0,2,0,1
1877,Daniele Padelli,ITA,GK,Inter Milan,Serie A,33,1985,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1878,Marko Pajac,HRV,DF,Genoa CFC,Serie A,26,1993,8.4,20,2.37,15,2,2,0,1,0,0,0.00,0,0,0,0,0,0
1879,Vincent Pajot,FRA,MF,SCO Angers,Ligue 1,28,1990,1.3,4,3.19,3,0,0,1,0,0,1,0.80,0,0,0,1,0,0
1880,Vincent Pajot,FRA,MF,FC Metz,Ligue 1,28,1990,5.8,14,2.43,8,5,0,0,0,1,3,0.52,2,1,0,0,0,0
1881,Rodrigo Palacio,ARG,FW,Bologna FC 1909,Serie A,37,1982,28.0,87,3.11,76,0,6,2,2,0,9,0.32,7,0,0,1,0,0
1882,Exequiel Palacios,ARG,MF,Bayer 04 Leverkusen,Bundesliga,20,1998,2.0,6,3.05,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1883,Sergi Palencia,ESP,DF,AS Saint-Étienne,Ligue 1,23,1996,5.2,5,0.96,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1884,Nicolas Pallois,FRA,DF,FC Nantes,Ligue 1,31,1987,21.0,14,0.67,9,0,1,2,1,1,0,0.00,0,0,0,0,0,0
1885,Emerson,ITA,DF,Chelsea FC,Premier League,24,1994,11.4,28,2.46,20,7,1,0,0,0,0,0.00,0,0,0,0,0,0
1886,Alberto Paloschi,ITA,FW,SPAL,Serie A,29,1990,4.9,10,2.05,5,0,0,1,4,0,0,0.00,0,0,0,0,0,0
