Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
137,Jean-Kévin Augustin,FRA,FW,RB Leipzig,Bundesliga,21,1997,5.1,65,80,81.3,1008,211,33,42,78.6,26,31,83.9,3,3,100.0,0,0.9,-0.9,8,5,2,2,4
138,Ludwig Augustinsson,SWE,DF,SV Werder Bremen,Bundesliga,24,1994,33.6,1559,1979,78.8,27134,10979,742,837,88.6,667,794,84.0,138,297,46.5,4,2.6,+1.4,25,97,43,24,155
139,Serge Aurier,CIV,DF,Tottenham Hotspur,Premier League,25,1992,6.3,253,343,73.8,4361,1788,124,148,83.8,98,136,72.1,24,41,58.5,2,0.5,+1.5,5,9,11,7,25
140,Charlie Austin,ENG,FW,Southampton FC,Premier League,29,1989,10.9,127,208,61.1,2051,287,64,94,68.1,44,71,62.0,14,27,51.9,2,0.4,+1.6,9,4,4,0,7
141,Chimy Ávila,ARG,FW,SD Huesca,La Liga,24,1994,22.2,314,576,54.5,6623,2291,142,212,67.0,96,179,53.6,66,144,45.8,2,2.7,-0.7,21,47,17,5,63
142,Jordan Ayew,GHA,FW,Crystal Palace,Premier League,26,1991,13.1,201,273,73.6,2823,526,123,144,85.4,57,77,74.0,12,21,57.1,2,1.1,+0.9,13,11,6,0,16
143,Kaan Ayhan,TUR,DF,Fortuna Düsseldorf,Bundesliga,23,1994,27.2,1265,1430,88.5,29534,9646,320,341,93.8,643,681,94.4,293,388,75.5,1,0.4,+0.6,5,90,6,1,78
144,Floyd Ayité,TGO,FW,Fulham FC,Premier League,29,1988,5.3,159,209,76.1,2483,725,93,112,83.0,48,64,75.0,13,20,65.0,0,0.3,-0.3,8,11,7,1,19
145,César Azpilicueta,ESP,DF,Chelsea FC,Premier League,28,1989,37.8,2471,2892,85.4,40522,14256,1235,1359,90.9,1038,1177,88.2,168,264,63.6,5,2.3,+2.7,25,160,47,19,160
146,Abdoulaye Ba,SEN,DF,Rayo Vallecano,La Liga,27,1991,23.4,856,1037,82.5,19639,6851,212,235,90.2,445,488,91.2,194,301,64.5,0,0.0,0.0,1,28,0,0,28
147,Florian Baak,DEU,MF,Hertha BSC,Bundesliga,19,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
148,Ludovic Baal,GUF,DF,Stade Rennais FC,Ligue 1,32,1986,1.4,70,90,77.8,1145,600,33,37,89.2,31,35,88.6,5,15,33.3,0,0.0,0.0,0,3,1,1,5
149,Khouma Babacar,SEN,FW,US Sassuolo,Serie A,25,1993,16.5,248,303,81.8,3472,349,157,179,87.7,68,83,81.9,13,18,72.2,2,1.1,+0.9,11,4,9,2,12
150,Ryan Babel,NLD,FW,Fulham FC,Premier League,31,1986,13.9,410,515,79.6,6440,1687,232,262,88.5,131,155,84.5,33,64,51.6,3,2.3,+0.7,23,27,10,3,29
151,Carlos Bacca,COL,FW,Villarreal CF,La Liga,31,1986,14.1,192,274,70.1,2908,657,112,161,69.6,57,80,71.3,16,23,69.6,1,2.2,-1.2,23,7,6,0,18
152,Juninho Bacuna,CUW,MF,Huddersfield Town,Premier League,20,1997,15.7,559,763,73.3,11230,3789,225,271,83.0,231,278,83.1,94,181,51.9,0,1.6,-1.6,17,85,12,0,82
153,Leandro Bacuna,CUW,MF,Cardiff City,Premier League,26,1991,6.2,114,168,67.9,2153,858,57,71,80.3,38,55,69.1,18,37,48.6,0,0.0,0.0,1,11,5,2,15
154,Milan Badelj,HRV,MF,SS Lazio,Serie A,29,1989,12.7,736,877,83.9,13525,4251,314,362,86.7,315,360,87.5,94,128,73.4,0,0.6,-0.6,12,76,12,3,77
155,Holger Badstuber,DEU,DF,VfB Stuttgart,Bundesliga,29,1989,5.8,241,265,90.9,5378,1610,67,68,98.5,117,128,91.4,54,66,81.8,0,0.0,0.0,0,6,0,0,17
156,Stéphane Bahoken,CMR,FW,SCO Angers,Ligue 1,26,1992,27.4,349,512,68.2,5108,834,203,272,74.6,114,165,69.1,20,36,55.6,1,2.9,-1.9,25,18,12,6,22
157,Daniel Baier,DEU,MF,FC Augsburg,Bundesliga,34,1984,31.3,1226,1604,76.4,25126,7344,449,537,83.6,554,674,82.2,214,356,60.1,1,1.5,-0.5,22,122,16,1,164
158,Leon Bailey,JAM,FW,Bayer 04 Leverkusen,Bundesliga,20,1997,21.3,637,961,66.3,11337,3544,319,402,79.4,222,298,74.5,79,207,38.2,1,3.6,-2.6,44,38,33,17,62
159,Eric Bailly,CIV,DF,Manchester United,Premier League,24,1994,7.1,267,310,86.1,5489,1689,87,94,92.6,138,151,91.4,41,59,69.5,0,0.0,0.0,0,8,0,0,8
160,Leighton Baines,ENG,DF,Everton FC,Premier League,33,1984,4.2,206,261,78.9,3537,1557,96,113,85.0,91,110,82.7,15,31,48.4,0,0.2,-0.2,4,16,2,1,22
161,Marvin Bakalorz,DEU,MF,Hannover 96,Bundesliga,28,1989,16.3,305,406,75.1,5239,1258,132,156,84.6,131,161,81.4,31,62,50.0,0,0.5,-0.5,10,21,6,1,28
162,Tiemoué Bakayoko,FRA,MF,AC Milan,Serie A,23,1994,25.6,1177,1353,87.0,21065,5934,489,564,86.7,545,597,91.3,125,154,81.2,1,1.7,-0.7,25,119,14,2,143
163,Ridle Baku,DEU,MF,1.FSV Mainz 05,Bundesliga,20,1998,10.4,356,439,81.1,7083,1472,134,163,82.2,166,198,83.8,55,64,85.9,0,0.9,-0.9,6,33,4,1,35
164,Fabián Balbuena,PRY,DF,West Ham United,Premier League,26,1991,22.4,655,838,78.2,13925,5702,201,232,86.6,333,386,86.3,116,207,56.0,0,0.1,-0.1,3,33,0,0,39
165,Keita Baldé,SEN,FW,Inter Milan,Serie A,23,1995,9.9,259,344,75.3,3985,671,153,174,87.9,80,102,78.4,21,42,50.0,2,1.7,+0.3,17,8,16,7,16
166,Gareth Bale,WAL,FW,Real Madrid,La Liga,29,1989,19.8,569,783,72.7,9852,2164,317,381,83.2,173,252,68.7,68,119,57.1,3,2.3,+0.7,17,42,23,10,50
167,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,30,1988,5.8,174,230,75.7,2989,1099,81,91,89.0,77,98,78.6,14,34,41.2,0,0.4,-0.4,3,9,3,1,15
168,Andrija Balic,HRV,FW,Udinese Calcio,Serie A,20,1997,0.3,24,25,96.0,449,97,14,14,100.0,6,6,100.0,4,5,80.0,0,0.1,-0.1,1,0,1,0,1
169,Fodé Ballo-Touré,SEN,DF,LOSC Lille,Ligue 1,21,1997,17.7,580,775,74.8,9333,3865,307,362,84.8,220,296,74.3,46,93,49.5,1,1.1,-0.1,7,60,10,4,53
170,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,21,1997,17.7,633,835,75.8,11200,4347,292,338,86.4,274,336,81.5,62,131,47.3,3,2.6,+0.4,21,47,19,14,67
171,Florent Balmont,FRA,MF,Dijon FCO,Ligue 1,38,1980,12.0,579,711,81.4,10531,3443,254,280,90.7,249,276,90.2,69,136,50.7,1,0.9,+0.1,16,76,13,4,62
172,Leon Balogun,NGA,DF,Brighton & Hove Albion,Premier League,30,1988,6.6,174,218,79.8,3945,888,31,36,86.1,93,108,86.1,41,62,66.1,0,0.0,0.0,0,2,0,0,4
173,Mario Balotelli,ITA,FW,OGC Nice,Ligue 1,27,1990,8.4,168,237,70.9,3006,405,95,117,81.2,45,67,67.2,26,47,55.3,1,1.0,0.0,8,6,2,1,9
174,Mario Balotelli,ITA,FW,Olympique Marseille,Ligue 1,27,1990,10.4,158,230,68.7,2810,440,81,105,77.1,44,65,67.7,27,44,61.4,0,0.3,-0.3,6,15,1,0,11
175,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,28,1990,28.6,976,1276,76.5,16250,7266,485,546,88.8,414,520,79.6,69,172,40.1,4,1.5,+2.5,17,61,20,10,83
176,Jonathan Bamba,FRA,FW,LOSC Lille,Ligue 1,22,1996,33.4,962,1224,78.6,15260,4445,521,610,85.4,339,403,84.1,70,137,51.1,3,6.0,-3.0,43,78,37,10,114
177,Sol Bamba,CIV,DF,Cardiff City,Premier League,33,1985,27.5,397,580,68.4,9028,3462,103,157,65.6,205,255,80.4,87,155,56.1,1,0.4,+0.6,4,43,3,0,39
178,Yacine Bammou,MAR,FW,SM Caen,Ligue 1,26,1991,10.3,227,317,71.6,3423,823,134,157,85.4,73,96,76.0,16,43,37.2,0,0.5,-0.5,7,2,6,4,19
179,Éver Banega,ARG,MF,Sevilla FC,La Liga,30,1988,29.6,1820,2208,82.4,40151,13352,613,672,91.2,781,882,88.5,408,602,67.8,5,3.4,+1.6,52,224,40,5,240
180,Mattia Bani,ITA,DF,Chievo Verona,Serie A,24,1993,29.0,1008,1261,79.9,21908,8406,296,326,90.8,532,615,86.5,179,303,59.1,0,0.3,-0.3,3,47,4,1,54
181,Leo Baptistão,BRA,FW,RCD Espanyol Barcelona,La Liga,25,1992,13.7,289,394,73.4,4561,1115,149,186,80.1,116,144,80.6,18,33,54.5,2,2.7,-0.7,22,17,16,4,33
182,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,23,1994,3.7,152,183,83.1,2478,576,73,84,86.9,65,76,85.5,10,17,58.8,0,0.1,-0.1,2,7,1,1,13
183,Federico Barba,ITA,DF,Chievo Verona,Serie A,24,1993,27.6,1021,1309,78.0,21014,8373,367,412,89.1,481,573,83.9,163,294,55.4,0,1.2,-1.2,12,74,18,8,87
184,Danilo Barbosa,BRA,MF,OGC Nice,Ligue 1,22,1996,17.2,581,671,86.6,9156,2065,314,350,89.7,220,246,89.4,35,51,68.6,0,0.7,-0.7,14,47,5,0,49
185,Enis Bardhi,MKD,MF,Levante UD,La Liga,23,1995,31.5,894,1211,73.8,15555,4756,451,554,81.4,305,380,80.3,111,218,50.9,4,2.8,+1.2,27,89,34,10,97
186,Francesco Bardi,ITA,GK,Frosinone Calcio,Serie A,26,1992,3.0,42,74,56.8,1293,855,5,5,100.0,20,20,100.0,16,48,33.3,0,0.0,0.0,0,0,0,0,0
187,Phil Bardsley,SCO,DF,Burnley FC,Premier League,33,1985,18.6,523,770,67.9,10171,4847,215,254,84.6,226,302,74.8,76,199,38.2,0,0.7,-0.7,6,61,20,6,58
188,Nicolò Barella,ITA,MF,Cagliari Calcio,Serie A,21,1997,34.5,1532,1926,79.5,27347,7213,747,854,87.5,565,682,82.8,196,318,61.6,3,3.0,0.0,43,151,52,9,158
189,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,29,1989,12.0,476,580,82.1,9693,3071,149,173,86.1,256,293,87.4,65,97,67.0,0,0.3,-0.3,5,75,9,1,62
190,Antonino Barillà,ITA,MF,Parma Calcio 1913,Serie A,30,1988,29.1,604,848,71.2,10505,3780,294,352,83.5,219,282,77.7,76,167,45.5,2,1.8,+0.2,18,92,14,2,88
191,Ross Barkley,ENG,MF,Chelsea FC,Premier League,24,1993,13.8,881,973,90.5,15589,2677,419,450,93.1,349,387,90.2,100,112,89.3,5,2.1,+2.9,21,62,17,2,64
192,Aymen Barkok,MAR,MF,Fortuna Düsseldorf,Bundesliga,20,1998,5.7,181,233,77.7,3621,989,69,84,82.1,76,88,86.4,33,47,70.2,0,0.2,-0.2,4,11,8,2,22
193,Ashley Barnes,ENG,FW,Burnley FC,Premier League,28,1989,26.5,346,559,61.9,5019,1092,214,294,72.8,96,167,57.5,23,60,38.3,2,3.6,-1.6,20,23,13,2,42
194,Harvey Barnes,ENG,FW,Leicester City,Premier League,20,1997,11.2,257,344,74.7,3546,944,168,203,82.8,71,94,75.5,11,20,55.0,2,1.4,+0.6,16,16,13,4,29
195,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,31,1987,10.4,540,650,83.1,9051,3364,281,317,88.6,205,235,87.2,48,79,60.8,0,0.8,-0.8,10,26,16,8,45
196,Antonio Barreca,ITA,DF,Newcastle United,Premier League,23,1995,0.1,1,3,33.3,16,16,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
197,Antonio Barreca,ITA,DF,AS Monaco,Ligue 1,23,1995,6.6,204,289,70.6,3782,1842,78,101,77.2,111,136,81.6,15,41,36.6,1,0.4,+0.6,7,9,6,3,18
198,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,18,2000,1.0,22,34,64.7,512,165,7,12,58.3,10,14,71.4,5,8,62.5,0,0.0,0.0,1,4,0,0,3
199,Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,16,2001,4.4,87,115,75.7,1256,286,52,61,85.2,30,37,81.1,4,10,40.0,0,0.6,-0.6,6,5,3,1,7
200,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,34,1984,8.7,396,515,76.9,6319,2215,216,255,84.7,138,172,80.2,31,61,50.8,2,1.3,+0.7,10,44,13,1,48
201,Musa Barrow,GMB,FW,Atalanta BC,Serie A,19,1998,6.7,192,248,77.4,2954,498,113,132,85.6,63,85,74.1,12,22,54.5,2,0.8,+1.2,14,11,7,0,19
202,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,31,1987,0.3,3,5,60.0,127,68,1,2,50.0,0,1,0.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1
203,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,27,1991,32.5,1993,2254,88.4,41893,12647,556,588,94.6,1117,1180,94.7,305,453,67.3,0,0.4,-0.4,4,133,4,0,83
204,Andrea Barzagli,ITA,DF,Juventus FC,Serie A,37,1981,2.9,183,205,89.3,4204,1342,37,44,84.1,109,117,93.2,37,42,88.1,0,0.0,0.0,0,14,0,0,12
205,Daniele Baselli,ITA,MF,Torino FC,Serie A,26,1992,26.4,973,1245,78.2,17975,5204,408,488,83.6,404,490,82.4,131,203,64.5,1,3.3,-2.3,44,90,26,9,114
206,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,21,1996,14.8,480,620,77.4,9545,2502,196,229,85.6,197,231,85.3,81,141,57.4,0,2.2,-2.2,23,47,7,3,49
207,Thomas Basila,FRA,DF,FC Nantes,Ligue 1,19,1999,1.0,22,26,84.6,483,208,5,5,100.0,14,17,82.4,3,4,75.0,0,0.0,0.0,0,2,0,0,1
208,Borja Bastón,ESP,FW,Deportivo Alavés,La Liga,25,1992,16.0,208,321,64.8,2732,470,131,180,72.8,62,97,63.9,4,11,36.4,1,1.1,-0.1,9,11,4,1,11
209,Alessandro Bastoni,ITA,DF,Parma Calcio 1913,Serie A,19,1999,18.8,509,610,83.4,11448,3554,137,150,91.3,260,286,90.9,110,165,66.7,0,0.2,-0.2,1,36,3,0,25
210,Bastos,AGO,DF,SS Lazio,Serie A,27,1991,12.7,469,550,85.3,9249,2673,192,205,93.7,205,218,94.0,68,118,57.6,0,0.0,0.0,2,39,0,0,19
211,Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,24,1993,8.3,111,162,68.5,1614,301,68,87,78.2,27,41,65.9,11,19,57.9,0,0.1,-0.1,1,5,2,0,7
212,Michy Batshuayi,BEL,FW,Valencia CF,La Liga,24,1993,5.9,106,140,75.7,1789,315,59,75,78.7,32,43,74.4,13,16,81.3,0,0.7,-0.7,8,5,4,0,8
213,Robert Bauer,DEU,DF,1.FC Nuremberg,Bundesliga,23,1995,19.1,594,827,71.8,11390,5284,238,283,84.1,277,349,79.4,72,164,43.9,0,0.6,-0.6,11,63,8,5,63
214,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,28,1990,33.0,1015,1289,78.7,28202,17507,241,242,99.6,426,435,97.9,338,599,56.4,1,0.6,+0.4,3,23,0,0,0
215,Timo Baumgartl,DEU,DF,VfB Stuttgart,Bundesliga,22,1996,18.0,717,865,82.9,15481,6271,223,247,90.3,362,404,89.6,131,203,64.5,0,0.0,0.0,2,40,5,2,40
216,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,30,1988,17.3,1249,1394,89.6,22638,4905,579,640,90.5,479,523,91.6,163,187,87.2,1,0.9,+0.1,12,98,11,0,94
217,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,18,1999,0.9,23,36,63.9,394,90,12,18,66.7,9,13,69.2,2,4,50.0,0,0.0,0.0,0,4,0,0,5
218,Jon Bautista,ESP,FW,Real Sociedad,La Liga,23,1995,6.6,83,136,61.0,1147,209,49,78,62.8,26,43,60.5,4,5,80.0,0,0.1,-0.1,3,5,2,0,9
219,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,30,1988,0.8,25,34,73.5,540,239,10,11,90.9,10,13,76.9,5,9,55.6,0,0.0,0.0,0,1,0,0,3
220,Paul Baysse,FRA,DF,SM Caen,Ligue 1,30,1988,19.9,662,813,81.4,16254,5133,142,165,86.1,328,366,89.6,187,268,69.8,0,0.2,-0.2,3,32,1,0,30
221,Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,21,1996,1.7,11,22,50.0,154,38,6,8,75.0,5,7,71.4,0,4,0.0,0,0.0,0.0,0,0,0,0,1
222,Claudio Beauvue,GLP,FW,SM Caen,Ligue 1,30,1988,16.7,248,389,63.8,4032,863,136,191,71.2,81,127,63.8,24,48,50.0,0,1.5,-1.5,14,15,10,6,23
223,Bebé,PRT,FW,Rayo Vallecano,La Liga,28,1990,14.5,317,527,60.2,5820,1443,166,216,76.9,102,156,65.4,42,122,34.4,1,2.3,-1.3,20,27,16,15,28
224,Bebé,PRT,MF,SD Eibar,La Liga,28,1990,0.7,20,32,62.5,358,61,11,12,91.7,7,12,58.3,2,7,28.6,0,0.2,-0.2,1,0,1,1,1
225,Ihlas Bebou,TGO,FW,Hannover 96,Bundesliga,24,1994,11.8,295,442,66.7,5206,1744,140,187,74.9,120,164,73.2,31,66,47.0,3,1.8,+1.2,14,26,17,6,46
226,Uffe Bech,DNK,FW,Hannover 96,Bundesliga,25,1993,0.2,8,11,72.7,112,32,4,5,80.0,3,3,100.0,0,1,0.0,0,0.3,-0.3,2,0,0,0,1
227,Andreas Beck,DEU,DF,VfB Stuttgart,Bundesliga,31,1987,19.7,615,868,70.9,11863,5224,251,301,83.4,263,338,77.8,93,192,48.4,2,1.0,+1.0,14,48,15,9,57
228,Jan Bednarek,POL,DF,Southampton FC,Premier League,22,1996,23.9,591,849,69.6,12101,5559,194,244,79.5,301,393,76.6,90,197,45.7,1,0.5,+0.5,7,53,2,0,61
229,Andrea Beghetto,ITA,DF,Frosinone Calcio,Serie A,23,1994,24.7,696,1095,63.6,14587,6402,249,301,82.7,296,409,72.4,141,327,43.1,3,3.7,-0.7,50,48,54,46,72
230,Asmir Begovic,BIH,GK,AFC Bournemouth,Premier League,31,1987,24.0,431,633,68.1,14901,10075,39,39,100.0,208,209,99.5,184,385,47.8,0,0.0,0.0,0,4,0,0,0
231,Valon Behrami,CHE,MF,Udinese Calcio,Serie A,33,1985,15.1,396,492,80.5,6534,1650,187,223,83.9,161,193,83.4,36,55,65.5,0,0.4,-0.4,6,20,0,0,25
232,Hanno Behrens,DEU,MF,1.FC Nuremberg,Bundesliga,28,1990,29.3,620,909,68.2,10300,2853,292,399,73.2,261,347,75.2,56,126,44.4,1,1.6,-0.6,19,45,14,1,68
233,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,26,1992,20.7,326,455,71.6,4543,904,201,254,79.1,99,152,65.1,12,22,54.5,3,3.5,-0.5,26,18,9,1,31
234,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,26,1991,25.0,969,1211,80.0,22899,9091,235,262,89.7,485,557,87.1,240,369,65.0,0,1.1,-1.1,20,125,19,3,133
235,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,28,1990,11.7,342,493,69.4,5588,1806,193,238,81.1,107,167,64.1,38,63,60.3,4,4.5,-0.5,23,13,32,14,48
236,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,23,1995,17.0,794,947,83.8,13510,4477,371,410,90.5,352,410,85.9,60,94,63.8,5,2.1,+2.9,9,48,27,5,87
237,Andrea Belotti,ITA,FW,Torino FC,Serie A,24,1993,36.7,529,809,65.4,7762,1922,303,421,72.0,160,245,65.3,38,67,56.7,3,4.0,-1.0,34,42,25,2,69
238,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,19,1999,16.9,798,884,90.3,14720,2870,334,368,90.8,348,375,92.8,104,122,85.2,0,0.7,-0.7,11,53,6,0,52
239,Hatem Ben Arfa,FRA,MF,Stade Rennais FC,Ligue 1,31,1987,22.6,747,926,80.7,13215,3314,382,431,88.6,262,299,87.6,95,172,55.2,2,3.1,-1.1,35,77,28,2,89
240,Wissam Ben Yedder,FRA,FW,Sevilla FC,La Liga,27,1990,31.2,578,788,73.4,8198,1877,360,439,82.0,167,233,71.7,34,66,51.5,9,6.6,+2.4,41,47,27,6,56
241,Diego Benaglio,CHE,GK,AS Monaco,Ligue 1,34,1983,22.9,459,618,74.3,13523,8579,63,63,100.0,248,250,99.2,148,304,48.7,0,0.0,0.0,0,2,0,0,0
242,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,23,1994,25.4,632,837,75.5,11015,3655,299,372,80.4,256,317,80.8,71,113,62.8,1,1.7,-0.7,25,74,22,11,97
243,Medhi Benatia,MAR,DF,Juventus FC,Serie A,31,1987,5.0,292,324,90.1,6707,2286,66,73,90.4,172,181,95.0,53,68,77.9,0,0.0,0.0,0,17,0,0,16
244,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,29,1989,15.1,785,944,83.2,13043,5018,398,448,88.8,304,354,85.9,66,100,66.0,4,1.3,+2.7,12,67,11,2,84
245,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,29,1989,22.1,1499,1647,91.0,31521,8482,418,450,92.9,819,874,93.7,248,304,81.6,0,0.2,-0.2,3,60,3,0,75
246,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,20,1997,0.3,11,17,64.7,190,62,3,5,60.0,5,5,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,1
247,Nicolas Benezet,FRA,MF,EA Guingamp,Ligue 1,27,1991,18.5,624,911,68.5,10504,3225,335,422,79.4,211,304,69.4,68,151,45.0,1,3.7,-2.7,45,46,18,3,67
248,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,25,1993,35.0,895,1143,78.3,25176,15598,133,133,100.0,472,479,98.5,288,528,54.5,0,0.0,0.0,0,2,0,0,0
249,Ismaël Bennacer,DZA,MF,FC Empoli,Serie A,20,1997,32.9,1664,1997,83.3,33777,9378,583,642,90.8,785,889,88.3,274,417,65.7,5,2.5,+2.5,34,163,26,1,185
250,Joe Bennett,ENG,DF,Cardiff City,Premier League,28,1990,29.3,640,947,67.6,11667,6053,287,346,82.9,264,372,71.0,79,190,41.6,1,1.1,-0.1,13,75,14,9,70
251,Ryan Bennett,ENG,DF,Wolverhampton Wanderers,Premier League,28,1990,34.0,1095,1387,78.9,23131,7322,345,393,87.8,547,636,86.0,190,338,56.2,0,0.4,-0.4,5,97,2,0,85
252,Yassine Benrahou,FRA,MF,FC Girondins Bordeaux,Ligue 1,19,1999,2.0,81,111,73.0,1080,178,52,60,86.7,26,29,89.7,2,17,11.8,0,0.1,-0.1,2,4,1,0,3
253,Ramy Bensebaini,DZA,DF,Stade Rennais FC,Ligue 1,23,1995,23.9,991,1267,78.2,18660,7581,437,496,88.1,419,505,83.0,126,225,56.0,0,1.1,-1.1,12,60,13,8,99
254,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,23,1994,19.9,740,959,77.2,14517,3634,302,354,85.3,304,377,80.6,124,204,60.8,0,0.9,-0.9,15,72,10,1,72
255,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,21,1997,22.3,1072,1239,86.5,20187,4398,464,516,89.9,445,500,89.0,150,194,77.3,3,1.2,+1.8,21,110,23,7,86
256,Christian Benteke,BEL,FW,Crystal Palace,Premier League,27,1990,9.0,139,243,57.2,2112,377,82,132,62.1,38,74,51.4,12,20,60.0,1,1.2,-0.2,8,8,2,0,13
257,Karim Benzema,FRA,FW,Real Madrid,La Liga,30,1987,32.8,1011,1212,83.4,15068,2804,619,704,87.9,278,324,85.8,79,108,73.1,6,5.6,+0.4,48,82,58,5,97
258,Yassine Benzia,DZA,MF,LOSC Lille,Ligue 1,23,1994,1.8,81,100,81.0,1661,609,36,45,80.0,33,37,89.2,11,15,73.3,1,0.6,+0.4,5,17,3,0,20
259,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,23,1994,31.9,955,1333,71.6,16311,4594,482,576,83.7,352,459,76.7,101,211,47.9,4,3.8,+0.2,51,71,58,10,149
260,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,28,1990,34.7,1392,1734,80.3,24282,9846,633,719,88.0,622,734,84.7,121,224,54.0,2,1.6,+0.4,18,101,33,19,136
261,Álex Berenguer,ESP,MF,Torino FC,Serie A,23,1995,16.5,529,753,70.3,9184,2453,257,313,82.1,184,248,74.2,67,138,48.6,3,4.6,-1.6,36,18,26,6,38
262,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,26,1992,24.4,1304,1586,82.2,21086,8950,698,766,91.1,485,575,84.3,101,180,56.1,2,0.7,+1.3,10,94,19,6,109
263,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,27,1990,19.5,407,610,66.7,7473,2649,199,248,80.2,135,183,73.8,66,154,42.9,6,3.8,+2.2,40,22,22,16,42
264,Markel Bergara,ESP,MF,Getafe CF,La Liga,32,1986,0.6,15,21,71.4,247,86,8,11,72.7,5,7,71.4,1,1,100.0,0,0.0,0.0,0,3,1,1,2
265,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,27,1991,13.1,137,194,70.6,1730,350,75,100,75.0,40,55,72.7,5,10,50.0,1,1.3,-0.3,9,8,4,1,10
266,Etrit Berisha,ALB,GK,Atalanta BC,Serie A,29,1989,18.0,343,476,72.1,10986,6980,54,55,98.2,140,142,98.6,148,278,53.2,0,0.0,0.0,0,1,0,0,0
267,Valon Berisha,XXK,MF,SS Lazio,Serie A,25,1993,2.2,123,152,80.9,1799,421,75,85,88.2,40,49,81.6,5,12,41.7,0,0.1,-0.1,4,11,2,0,11
268,Bernard,BRA,FW,Everton FC,Premier League,25,1992,23.5,633,867,73.0,10614,3250,321,381,84.3,250,332,75.3,55,110,50.0,3,3.2,-0.2,40,45,34,9,81
269,Federico Bernardeschi,ITA,FW,Juventus FC,Serie A,24,1994,16.4,548,713,76.9,10130,2486,276,311,88.7,177,213,83.1,88,155,56.8,3,2.8,+0.2,33,37,22,8,53
270,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,23,1995,19.5,735,1014,72.5,12840,5472,331,384,86.2,329,441,74.6,60,145,41.4,1,0.9,+0.1,9,54,10,3,86
271,Paul Bernardoni,FRA,GK,Nîmes Olympique,Ligue 1,21,1997,38.0,627,1113,56.3,23900,17715,68,69,98.6,251,256,98.0,308,786,39.2,0,0.3,-0.3,5,23,1,0,0
272,Juan Bernat,ESP,DF,Paris Saint-Germain,Ligue 1,25,1993,20.4,1063,1202,88.4,16651,3878,592,635,93.2,400,447,89.5,61,91,67.0,2,3.4,-1.4,23,54,18,5,57
273,Antoine Bernede,FRA,MF,Paris Saint-Germain,Ligue 1,19,1999,1.9,158,166,95.2,2709,828,62,64,96.9,89,92,96.7,6,9,66.7,0,0.1,-0.1,1,29,1,0,18
